"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"5001500US0402","Congressional District 2 (115th Congress), Arizona","505724","7331","3574","835","0","208","174","287","178","203","230","215","381","384","264","241","562","349","2676","1202","835","487","4514","1085","5527","1402","5605","1234","7283","1499","8185","1617","81723","4910","18617","2081","38897","3564","95069","3869","52296","3441","101259","4068","53974","3638","14210","1832","9691","1501",
"5001500US0403","Congressional District 3 (115th Congress), Arizona","466439","9486","9305","1501","32","51","92","120","1019","591","834","485","3646","1202","2709","1063","2628","973","14203","1750","1793","716","10077","1623","18980","2356","11923","2113","14615","2236","15713","1846","104805","5132","25601","2607","32510","2772","81849","4877","35934","3713","51968","4445","20295","2115","2807","892","3101","969",
"5001500US0404","Congressional District 4 (115th Congress), Arizona","569966","8171","9160","1738","166","274","165","204","67","118","326","202","867","407","218","279","819","505","3099","969","1842","815","6630","1841","9141","1625","9756","1593","13596","2493","14541","2210","144705","6788","28330","3896","56458","4968","111142","5897","49179","4484","67941","5000","29052","2731","9358","1828","3408","1102",
"5001500US0405","Congressional District 5 (115th Congress), Arizona","548843","8262","5742","1560","135","132","0","208","0","208","115","190","506","399","459","461","41","65","2101","1034","421","423","2631","842","2925","1049","4245","1185","5051","1330","8339","1593","105567","5234","19127","2293","47982","3574","95651","5170","49997","3424","131413","5505","48868","3466","11507","1709","6020","1121",
"5001500US0406","Congressional District 6 (115th Congress), Arizona","568455","10975","5103","1081","158","179","23","38","0","208","0","208","1486","1028","97","164","716","521","2310","998","628","378","4959","1593","3333","1047","6589","1595","5619","2011","6147","1609","88401","6032","14686","2332","35211","3512","93246","5401","47081","3950","154467","6248","68793","4539","19620","2302","9782","1811",
"5001500US0407","Congressional District 7 (115th Congress), Arizona","488217","10017","16179","2125","70","117","263","267","1729","905","1981","1070","3961","1132","2086","779","3814","1081","25090","3176","3350","982","23974","3802","23166","3335","15029","2392","15322","2426","16206","2165","113906","6473","23782","2740","29031","2742","69099","4942","33013","3305","45994","3755","16235","1901","2683","792","2254","522",
"5001500US0408","Congressional District 8 (115th Congress), Arizona","555489","9668","5556","1432","0","208","0","208","95","110","932","804","462","300","921","558","657","480","2449","985","163","188","3996","1085","4433","1108","5483","1234","9923","1658","10863","1585","118558","6532","20548","2278","44311","3325","98589","5617","57248","5290","110959","4876","44998","2883","8544","1632","5801","1125",
"5001500US0409","Congressional District 9 (115th Congress), Arizona","507251","10009","5692","1393","81","99","422","392","182","292","185","302","700","654","1099","596","917","620","5823","1483","1766","1047","5046","1535","7337","2313","5421","1392","6727","1574","8696","1686","78442","5053","15249","2380","30794","2730","86257","6098","45229","3756","123561","5526","54159","3687","13425","1968","10041","1548",
"5001500US0501","Congressional District 1 (115th Congress), Arkansas","492976","3407","6477","1388","0","201","42","75","32","45","220","209","591","311","1128","652","1415","499","3741","1012","3494","893","9798","1368","8792","1353","12610","1774","18710","2266","8056","1212","151786","5546","41594","3312","34837","2418","67510","3587","41139","2646","53494","3366","19332","2199","5009","1288","3169","943",
"5001500US0502","Congressional District 2 (115th Congress), Arkansas","512884","2149","3710","1143","0","201","79","160","0","201","96","133","931","625","345","297","371","256","2401","1250","2683","1085","3820","973","5100","1421","10993","2248","10835","2000","7989","1337","130399","5930","25013","3280","30776","2920","83238","4707","37764","3193","94553","5214","40016","3589","12753","2383","9019","1520",
"5001500US0503","Congressional District 3 (115th Congress), Arkansas","521343","3536","5094","1038","90","128","0","201","250","261","1109","645","3127","1842","1702","740","1354","709","5528","1484","2379","966","7750","2087","10163","2069","11077","1777","14556","2664","8693","1427","124364","6210","27443","2818","33539","2816","79231","4104","34007","3087","99529","4987","36278","2991","8355","1355","5725","1279",
"5001500US0504","Congressional District 4 (115th Congress), Arkansas","481195","4722","4671","1247","81","135","23","44","0","201","281","239","610","388","547","375","1390","685","5341","1170","3713","1142","6321","1453","8102","1339","12413","2024","17443","2137","9275","1396","150617","5540","32069","3216","34283","2911","80521","5191","30612","2713","53718","3474","21197","2359","4655","1144","3312","960",
"5001500US0601","Congressional District 1 (115th Congress), California","507479","4583","5847","1287","159","175","88","156","265","341","67","86","852","641","779","505","1648","1213","2689","830","1023","608","4636","1475","4189","1165","7198","1418","11001","1595","10454","1542","106573","4727","20786","2391","43951","3104","106361","5073","53162","3808","80208","4767","30729","2785","11914","1519","2900","875",
"5001500US0602","Congressional District 2 (115th Congress), California","518399","4388","5513","1455","0","210","90","134","83","130","195","303","1123","844","765","692","1044","588","5395","1572","805","433","3560","1176","5184","1480","4884","1313","8134","1505","6647","1397","79249","4731","12810","2061","35932","3127","84718","5356","43125","3137","130849","5552","55677","3484","21915","2354","10702","1656",
"5001500US0603","Congressional District 3 (115th Congress), California","484173","4712","11548","2303","35","61","97","121","410","296","1415","710","4869","1541","2158","1097","2034","892","10713","2037","996","443","4682","1164","6661","1549","8903","1835","10612","1902","13172","2317","101218","5814","14414","2064","34231","2858","90434","4678","44126","3680","77875","4921","27603","2230","8810","1682","7157","1270",
"5001500US0604","Congressional District 4 (115th Congress), California","537601","4903","3263","940","0","210","0","210","180","276","221","292","491","306","795","395","820","519","2450","1277","1152","768","2385","804","2763","1029","4294","1189","7337","1677","9044","1660","102323","5314","12477","1781","42337","3351","107151","5360","61076","3726","113952","5760","42739","3337","14757","2059","5594","1141",
"5001500US0605","Congressional District 5 (115th Congress), California","519017","5613","13243","2136","77","121","54","92","0","210","621","376","1986","1056","1309","569","1838","893","9657","2275","2007","830","3703","1160","4226","1413","5194","1133","6435","1783","12582","2293","90548","4591","15913","2708","39120","3414","90755","4550","51440","3572","110380","5317","39362","3687","12531","1614","6036","1157",
"5001500US0606","Congressional District 6 (115th Congress), California","509335","7149","16342","2272","374","440","414","403","50","82","222","218","1120","546","2628","1020","2295","1299","11775","2393","1974","786","5735","1500","5562","1570","4736","1382","9589","1840","12244","1692","111233","5960","13879","1825","32049","2400","87353","5574","45087","3326","91235","4686","36787","2891","10931","1777","5721","1258",
"5001500US0607","Congressional District 7 (115th Congress), California","516818","7236","13619","1950","455","372","254","338","809","612","281","298","1824","1015","401","325","1246","759","2527","984","999","583","2966","834","3606","1341","4343","979","5565","1295","14038","2426","95737","5660","11183","1697","38093","2757","93715","4474","52396","3675","115002","5486","39100","3028","12037","1579","6622","1325",
"5001500US0608","Congressional District 8 (115th Congress), California","452217","7777","7506","1887","137","231","0","210","542","558","180","243","957","610","1497","805","2134","1013","8032","2114","1695","889","5797","1755","9136","2108","9827","1619","13248","2299","15910","2754","119707","6372","15428","2151","41154","3684","84643","5678","42849","3760","47299","4250","19617","2556","2939","718","1983","564",
"5001500US0609","Congressional District 9 (115th Congress), California","492275","7544","18529","2709","54","92","380","415","874","588","1654","892","2255","1353","2199","869","2670","1007","11565","2240","1416","837","5082","1178","5717","1561","8635","1795","12400","1855","13603","2112","120073","5616","14337","2652","40251","3857","75468","4875","50308","4267","73590","4672","21360","2548","6398","1102","3457","1178",
"5001500US0610","Congressional District 10 (115th Congress), California","482620","4145","13295","2215","33","64","142","195","1195","959","1321","728","2980","1074","2349","939","3324","1181","16700","2927","1985","900","6447","1491","7399","1811","8240","1789","11875","2020","14519","2091","128995","6428","16727","2444","39485","3067","83913","5446","35182","3056","59643","4009","18456","2272","5388","1242","3027","974",
"5001500US0611","Congressional District 11 (115th Congress), California","531499","6087","12503","2515","159","208","53","89","0","210","1183","671","1717","848","1494","581","2186","949","9471","1976","2616","1108","5872","1399","7492","2071","4075","1185","6626","1586","10890","1645","72671","5551","12666","2207","28440","3178","75352","5123","41382","4263","147607","4901","58052","3557","17709","2084","11283","1472",
"5001500US0612","Congressional District 12 (115th Congress), California","621755","6231","14823","2153","64","108","161","193","761","785","1128","669","1892","818","1443","904","3561","975","10668","2354","3397","1641","5419","1473","6695","2004","3872","1131","4676","1335","11076","1942","61652","4469","7873","1402","18034","2563","65857","4363","28212","2980","224026","6742","95875","5138","33464","2768","17126","2205",
"5001500US0613","Congressional District 13 (115th Congress), California","544624","5106","15426","2345","0","210","178","152","479","348","953","463","2565","917","1597","711","3008","1002","11319","2127","2128","1021","6349","1541","7252","2043","4988","1229","7332","1436","18483","2752","71549","4804","8031","1375","21132","2820","68424","4121","31120","3128","148009","5701","74508","4329","21220","1761","18574","1643",
"5001500US0614","Congressional District 14 (115th Congress), California","545541","7510","12639","2106","110","132","56","91","472","437","454","469","3161","1165","1249","630","3425","1215","8929","2012","1292","631","4936","1705","5451","1575","2393","682","3833","1037","10547","1910","73086","4512","9873","1814","25479","2485","73649","3845","37892","3268","156745","5179","74686","3839","18748","2140","16436","1971",
"5001500US0615","Congressional District 15 (115th Congress), California","549097","7719","8732","1334","160","188","67","80","0","210","431","334","641","371","746","517","1063","448","6917","2107","895","450","3358","1501","8876","1980","5004","1395","4070","910","12020","2134","97704","6459","8917","1707","26267","2106","74640","4523","36453","2779","152333","6210","74837","4029","10797","1636","14169","1648",
"5001500US0616","Congressional District 16 (115th Congress), California","435916","5966","24234","3059","152","224","211","243","1343","641","2638","969","5080","1329","3897","1214","5335","1801","22934","2852","4155","978","12105","2198","12445","2037","13486","1960","17497","2333","17662","2062","88043","5244","16152","2632","25774","2599","75501","5592","34725","2670","37895","3774","10196","1744","3150","883","1306","601",
"5001500US0617","Congressional District 17 (115th Congress), California","553859","7969","9666","1696","369","269","374","277","423","427","49","72","923","571","877","560","1284","542","4301","1293","1388","664","2748","1007","6155","1483","3627","942","3829","1072","9195","1406","79230","5706","7210","1616","18075","2062","56758","4294","35054","2866","156445","5933","122147","6640","13109","2026","20623","2333",
"5001500US0618","Congressional District 18 (115th Congress), California","523869","9876","5011","1462","0","210","334","360","149","127","712","589","496","325","1291","857","1146","796","6711","2467","447","365","1746","848","3451","1756","2545","1120","3098","1113","5769","1302","47114","5201","7355","1615","17585","2184","52755","4182","28477","2421","160229","6127","119041","5557","26036","2491","32371","2667",
"5001500US0619","Congressional District 19 (115th Congress), California","518223","8310","17491","2150","57","94","104","135","312","284","1329","591","2150","756","1730","643","3864","1156","15934","2536","1997","759","7807","1898","9568","1635","6950","1478","7876","1887","14716","2235","89650","5208","9812","1544","27702","2356","72447","4440","37588","3076","118794","5245","50869","3546","10070","1425","9406","1730",
"5001500US0620","Congressional District 20 (115th Congress), California","474411","4242","12981","1805","41","67","129","160","1357","810","2978","955","7386","1692","2893","955","3618","1141","32448","3554","3199","1058","15357","2647","5909","1259","6420","1284","8054","1540","11479","2176","84315","5262","11678","1644","22931","2837","71117","4977","37198","2786","79630","3655","33849","2591","11356","1838","8088","1359",
"5001500US0621","Congressional District 21 (115th Congress), California","425708","7963","19879","2521","315","319","359","265","1820","786","5183","1364","11448","2479","5234","1123","5858","1373","34893","4246","3402","1028","14041","2223","18081","2479","12567","2054","16952","2322","14714","2100","100124","5641","18495","1788","20604","2411","61993","4838","24552","2705","26453","2932","6251","1232","1902","816","588","369",
"5001500US0622","Congressional District 22 (115th Congress), California","462009","8617","13299","1743","0","210","88","104","281","219","1790","882","3764","1024","1771","821","1903","645","14268","2583","1731","754","7830","1808","7143","1470","6819","1517","10704","2018","12508","2038","92544","6176","12475","1984","31361","2439","81974","5284","43260","3222","76592","5100","25481","2364","10667","1757","3756","941",
"5001500US0623","Congressional District 23 (115th Congress), California","476101","8431","10610","1860","0","210","16","28","233","235","265","230","2125","1169","977","582","2418","960","13220","2476","2886","1307","6283","2105","6715","1692","8565","1724","15165","2745","18007","2796","113462","7859","17303","2297","35634","3511","80138","5537","43478","3804","62950","4061","26227","2998","5342","1181","4082","1213",
"5001500US0624","Congressional District 24 (115th Congress), California","472284","1615","10381","1788","0","210","0","210","801","551","1562","718","3291","1209","2304","1063","2384","991","15446","2632","1827","1019","4414","1359","8070","1895","3643","1137","6889","1608","7584","1320","74000","5049","13611","1925","28841","3041","81175","4648","41018","3185","97223","4499","44242","2903","13691","1859","9887","1673",
"5001500US0625","Congressional District 25 (115th Congress), California","464028","9532","7521","1350","337","280","22","36","471","328","482","348","1785","747","806","663","1128","542","8624","1929","1794","727","5403","1480","7827","1705","7086","1821","10915","1863","10669","1772","93658","6008","11543","1723","29655","2918","91684","5430","44596","3526","86297","3930","29860","2293","7728","1333","4137","1021",
"5001500US0626","Congressional District 26 (115th Congress), California","489894","2944","9647","1526","114","136","0","210","454","330","1855","858","3641","1100","2273","932","1694","659","24995","3283","2781","1292","2684","732","6985","1566","6066","1458","6234","1189","8692","1263","83976","4980","7949","1562","32614","2860","80097","4976","42767","3470","105787","4163","38380","2868","12485","2090","7724","1403",
"5001500US0627","Congressional District 27 (115th Congress), California","524061","8941","21506","3203","85","141","334","267","99","143","822","377","836","410","2183","960","2304","867","12088","2328","1282","578","4039","1054","7132","2168","4603","1282","4814","1154","12085","1766","89989","4815","5712","1100","20171","2166","63138","4707","44513","3630","135722","5188","59140","3552","18283","2370","13181","1258",
"5001500US0628","Congressional District 28 (115th Congress), California","558504","10123","12838","2260","109","130","237","217","455","372","1108","564","2510","850","2207","938","1873","798","10572","2329","1176","578","4614","1378","7934","1889","3205","1092","4509","1296","11653","2075","97377","6618","7253","1535","19727","2324","74440","4979","42232","4232","171740","6872","52208","3801","18261","2307","10266","1716",
"5001500US0629","Congressional District 29 (115th Congress), California","479758","13509","24045","2714","0","210","489","341","1002","463","4088","887","6290","1449","2824","861","5136","1244","29320","2911","3660","861","6446","1291","17789","2656","10040","1612","10461","1803","16519","1882","111050","6421","9239","1232","21545","2348","69629","4013","35299","3222","72449","4426","15603","1645","4402","974","2433","774",
"5001500US0630","Congressional District 30 (115th Congress), California","558189","13259","8364","1911","107","131","134","155","546","383","504","249","1896","731","1409","669","1789","870","10334","2340","1481","793","4070","1256","5281","1601","5196","1365","6532","1289","10799","1916","83039","5579","6956","1473","24061","2990","90709","5096","43288","3126","163639","6520","56197","4861","22270","2998","9588","2027",
"5001500US0631","Congressional District 31 (115th Congress), California","483320","9640","8706","1405","0","210","163","247","469","381","1071","708","2335","1032","1498","743","1768","711","11692","2609","3183","1007","4146","1404","16475","2962","9666","1444","14657","2333","16147","2206","105969","7140","12977","2164","37162","3533","74827","5205","38965","3486","78709","5403","27727","2518","9104","2158","5904","1621",
"5001500US0632","Congressional District 32 (115th Congress), California","491380","8247","22233","2529","140","110","207","197","523","367","1874","786","2769","793","1947","834","3628","1069","21292","2732","3315","909","11454","2029","11517","1900","5647","1041","10051","1546","18469","2395","116451","6428","10894","1424","25659","2233","75369","5254","36604","3713","76480","4767","26001","2727","5513","1158","3343","893",
"5001500US0633","Congressional District 33 (115th Congress), California","510900","10411","5008","1395","0","210","51","84","0","210","134","110","335","299","66","107","1321","881","3027","1330","262","204","1122","612","2093","891","1468","721","1602","539","6753","1448","46937","3818","4599","1095","18985","2374","60105","4351","30430","2744","188944","6838","83457","4847","37640","2671","16561","2123",
"5001500US0634","Congressional District 34 (115th Congress), California","525068","14582","23569","2626","182","215","300","227","2095","870","4527","951","9539","1676","5410","1310","7321","1458","37604","3785","5708","1648","8114","1354","27539","3867","7679","1145","13513","2017","14783","1613","99341","5646","8341","1470","20238","2054","58471","4138","25329","2529","104732","5820","26995","2288","9206","1384","4532","1012",
"5001500US0635","Congressional District 35 (115th Congress), California","463044","9707","15947","2177","283","269","264","229","424","396","2003","795","5450","1468","3184","1069","4289","1090","22223","2807","4613","1210","7942","1776","18345","2401","10319","1670","16293","2310","18536","2218","108025","7133","15033","2115","31627","3437","73922","4727","30552","2924","54696","3771","13926","2140","3533","880","1615","560",
"5001500US0636","Congressional District 36 (115th Congress), California","529247","7846","13108","2248","30","50","249","185","407","338","786","511","1647","678","1163","596","7867","2280","20465","3437","1472","665","5721","1385","8643","1835","8704","1688","12780","2075","14731","2182","139945","6480","16045","2166","37959","3247","91147","5544","37235","3467","68045","4213","25994","2503","10078","1687","5026","1061",
"5001500US0637","Congressional District 37 (115th Congress), California","502220","11351","14819","2020","339","308","201","203","623","393","2128","749","4621","1271","2927","1004","4131","1253","21285","3124","3866","1053","4524","1281","12118","2680","5959","1418","7196","1534","9358","1764","79126","5273","7624","1332","17819","1990","82956","5163","24998","2317","114963","6595","50642","4189","18949","2405","11048","2224",
"5001500US0638","Congressional District 38 (115th Congress), California","486540","10944","20112","2810","253","192","251","266","114","158","522","304","2577","793","1511","668","3911","1312","13445","2100","3580","1124","5682","1288","8014","1513","4494","1135","8364","1425","14355","1960","120658","6920","10347","1523","25477","2794","85167","5206","38060","3096","80987","5180","30027","3222","6032","1217","2600","685",
"5001500US0639","Congressional District 39 (115th Congress), California","505035","8587","8981","1609","511","479","235","185","784","765","631","447","1671","715","1326","657","1440","594","7892","2308","2248","765","3288","1120","6441","1691","5569","1785","5088","1410","12019","1811","84483","5476","8136","1645","27439","2611","72594","4277","43604","3236","138331","6255","50481","2969","13992","1999","7851","1306",
"5001500US0640","Congressional District 40 (115th Congress), California","443236","9225","22269","2483","136","162","720","347","2724","841","4282","1063","9445","1179","5307","1083","8347","1674","45574","3323","5631","1195","17535","2080","22990","2466","10025","1636","15861","2191","18502","2036","104301","5824","7852","1268","14855","1782","59858","4047","20109","2150","33995","3269","9743","1671","2112","630","1063","509",
"5001500US0641","Congressional District 41 (115th Congress), California","463603","8556","17319","2556","42","69","348","311","464","389","2428","936","3612","1049","2699","961","2914","1205","22140","2999","2084","692","5245","1262","16178","2386","7996","1583","11208","1919","17343","2578","115465","6140","15124","2405","29558","2831","76526","6422","34062","3754","50049","5256","22260","2704","4825","1040","3714","1062",
"5001500US0642","Congressional District 42 (115th Congress), California","516546","8492","7208","1518","0","210","73","87","513","589","1349","611","3114","1390","1194","661","1116","491","10048","2385","1572","632","2892","1136","8961","2376","5299","1154","7792","1641","12499","2172","117563","7051","12704","2055","36240","3131","97444","6326","51357","4480","93231","5145","32236","3115","7426","1294","4715","1175",
"5001500US0643","Congressional District 43 (115th Congress), California","502930","10612","16789","2335","229","253","168","145","1003","650","2849","1037","5096","1326","2053","813","3730","1306","18894","2846","2610","928","9546","1949","10796","2155","8746","1531","13118","2159","15377","2144","99371","4665","9885","1852","22498","2817","85083","5071","36380","2921","95068","4468","31325","2813","7377","1611","4939","1471",
"5001500US0644","Congressional District 44 (115th Congress), California","442085","10960","21160","2686","0","210","255","274","858","464","3515","971","5913","1472","2967","847","6341","1130","30421","3337","3888","892","9016","1437","19660","2464","11558","1689","16479","2321","22687","2520","106777","5176","9539","1680","20163","1796","63007","3957","29052","2808","46003","3806","10425","1607","1361","514","1040","450",
"5001500US0645","Congressional District 45 (115th Congress), California","539150","7929","9347","2461","125","145","176","288","302","503","358","436","433","395","176","184","1132","729","2186","753","320","293","2936","1368","1895","944","1829","601","3300","1067","9283","2041","58192","3952","7324","1468","24819","2999","74696","5365","43894","3897","181043","6503","78274","4768","22797","3173","14313","1921",
"5001500US0646","Congressional District 46 (115th Congress), California","467178","8697","20010","2554","105","139","421","354","1188","700","3559","1054","7068","1812","3236","982","4560","1067","33433","3610","4658","1280","9359","1869","22216","2839","10120","2023","10050","2070","22407","2690","94789","4921","15101","2267","21121","2093","63787","3950","30717","3056","66978","4910","14772","2067","5056","1423","2467","759",
"5001500US0647","Congressional District 47 (115th Congress), California","497002","9414","28257","3177","323","296","101","117","483","364","1538","674","1831","691","1113","568","2571","765","10726","1847","1810","688","3840","1184","8263","1984","6333","1279","8446","1476","15432","2000","84069","4555","8020","1468","23681","2186","86676","4978","39170","3062","109402","5003","40191","2893","9489","1385","5237","1168",
"5001500US0648","Congressional District 48 (115th Congress), California","523762","8335","10582","1496","139","131","248","316","328","417","692","516","1277","744","970","715","1501","648","6065","1851","1400","610","3449","1263","5048","1313","5173","1423","4770","1616","11204","1955","71825","5088","9575","1630","30269","3230","82108","5468","40684","3137","152939","5886","58709","4150","16211","2003","8596","1464",
"5001500US0649","Congressional District 49 (115th Congress), California","504444","8101","7044","1940","523","340","0","210","218","359","1082","558","1923","947","1694","776","1914","945","8600","2140","1161","597","5846","1883","6030","2325","4260","1525","3630","1371","7336","1829","73236","5419","8042","1538","26474","2549","75384","5201","38648","3817","135826","7613","64354","3573","18857","3174","12362","1898",
"5001500US0650","Congressional District 50 (115th Congress), California","507596","9458","8722","1552","447","452","249","404","729","776","1564","823","3066","1382","1774","955","2487","1092","11078","2370","2377","1117","3419","1320","4653","1386","5040","1345","6305","1389","10996","1922","106577","5576","13658","2369","32644","3036","97842","4559","44616","3851","99452","4899","37554","3173","8346","1383","4001","773",
"5001500US0651","Congressional District 51 (115th Congress), California","468453","11066","16047","2086","69","111","249","257","2175","1220","2611","1041","5666","1458","4569","1526","2756","920","19365","2374","4073","1010","12032","2119","20411","2587","9506","1569","15575","2059","18232","2077","108769","5517","17039","2244","28631","3149","79671","5048","31709","3412","50630","4035","13880","2044","3185","962","1603","558",
"5001500US0652","Congressional District 52 (115th Congress), California","541371","11588","5537","1443","90","106","112","184","0","210","0","210","652","501","682","611","244","262","1361","643","792","426","1698","824","1268","718","2166","998","3469","1387","6288","1451","52311","5171","5555","1202","22252","2560","72962","5274","43704","4113","181021","8059","87716","5062","25795","3113","25696","2880",
"5001500US0653","Congressional District 53 (115th Congress), California","535899","13842","7204","1357","0","210","427","700","202","247","1222","730","1312","815","1009","612","1999","926","8807","2097","1782","811","3891","1645","3784","1135","4293","1264","7263","1829","12935","2386","83247","6450","12395","2041","32107","3473","96379","6106","48927","3905","134327","6968","50241","3989","13825","1831","8321","1569",
"5001500US0801","Congressional District 1 (115th Congress), Colorado","595966","3501","10365","2149","42","70","101","166","317","372","642","450","1938","915","503","424","1570","885","10507","1945","921","706","4004","1426","8909","1625","6677","1636","7205","1325","9102","1754","83978","5396","21291","2608","25562","3043","76957","5503","34428","3287","179623","5236","76352","3855","24362","2177","10610","1687",
