"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"5001600US0603","Congressional District 3 (116th Congress), California","748104","6290","512748","8014","42954","3515","8233","2103","87457","5487","7200","2111","40541","5207","48971","4256","5567","1574","43404","4290",
"5001600US0604","Congressional District 4 (116th Congress), California","754525","7273","636599","8335","10014","1540","4749","1291","43292","2593","1624","893","21489","4638","36758","3743","3402","1266","33356","3420",
"5001600US0605","Congressional District 5 (116th Congress), California","730955","8907","453797","13204","47271","5049","5791","2063","83384","5271","2829","1330","98453","9357","39430","4707","8527","2113","30903","3679",
"5001600US0606","Congressional District 6 (116th Congress), California","777985","11689","386232","12805","99593","7133","5130","1869","128292","8018","11778","2296","85618","10293","61342","5808","9033","2230","52309","5896",
"5001600US0607","Congressional District 7 (116th Congress), California","753640","10495","474784","12249","55737","5763","6801","2705","120343","6996","6811","1987","32841","5187","56323","6486","7673","2381","48650","6037",
"5001600US0608","Congressional District 8 (116th Congress), California","717107","10856","535884","14494","61955","8345","12982","3447","23511","5063","2262","1389","47100","6350","33413","5592","4472","1374","28941","5481",
"5001600US0609","Congressional District 9 (116th Congress), California","775148","7213","439731","11968","69964","5989","5821","2172","116574","7221","3279","1127","55875","7738","83904","8714","10651","2884","73253","8195",
"5001600US0610","Congressional District 10 (116th Congress), California","761485","4897","573461","9361","24578","2977","6704","1392","54882","5234","5838","969","51190","7391","44832","5495","7166","2632","37666","4822",
"5001600US0611","Congressional District 11 (116th Congress), California","762290","8822","419654","11632","65509","6003","4286","1833","115716","6252","3689","1814","101498","9612","51938","6007","11099","3756","40839","4112",
"5001600US0612","Congressional District 12 (116th Congress), California","764043","7294","365047","6145","39056","2775","2208","954","249380","7028","1750","1091","57825","5281","48777","5970","6136","1844","42641","5545",
"5001600US0613","Congressional District 13 (116th Congress), California","764304","4454","312333","10558","126848","6372","5142","1228","161671","8327","5356","1466","97130","8733","55824","5529","9028","2096","46796","5123",
"5001600US0614","Congressional District 14 (116th Congress), California","759415","9210","328620","11127","21827","3175","2455","1589","266053","6223","9036","1082","80155","9630","51269","5073","9675","2421","41594","4151",
"5001600US0615","Congressional District 15 (116th Congress), California","789174","7724","314637","12062","40917","5547","3911","1360","283643","9445","9036","2208","87236","7879","49794","5257","11419","2641","38375","5056",
"5001600US0616","Congressional District 16 (116th Congress), California","749967","13450","422040","14935","39188","3808","8028","1870","69456","6667","1664","1498","182392","11534","27199","3631","9337","2520","17862","2864",
"5001600US0617","Congressional District 17 (116th Congress), California","777468","13510","222919","11893","16541","4292","3322","1438","437632","13502","1819","710","58748","12221","36487","5129","8592","1989","27895","4704",
"5001600US0618","Congressional District 18 (116th Congress), California","750295","13343","474238","12779","16550","3786","2638","1144","180901","7153","677","568","38312","8143","36979","4640","5333","1850","31646","4230",
"5001600US0619","Congressional District 19 (116th Congress), California","763028","15176","334224","13912","23279","3587","5242","1767","222621","9221","5519","1625","128629","11907","43514","5673","7556","1827","35958","4889",
"5001600US0620","Congressional District 20 (116th Congress), California","739352","6503","428821","13880","14945","1484","7779","3264","40200","2714","2653","519","213127","11960","31827","3855","6814","1638","25013","3431",
"5001600US0621","Congressional District 21 (116th Congress), California","713625","16164","510358","15273","30157","4244","7915","2486","28192","4601","1368","928","114712","12148","20923","4145","5489","1678","15434","3607",
"5001600US0622","Congressional District 22 (116th Congress), California","771095","14653","523341","16889","26578","4463","9579","4164","62678","5747","729","468","109998","10616","38192","4418","11407","3084","26785","3573",
"5001600US0623","Congressional District 23 (116th Congress), California","747852","14607","558772","14746","44943","5285","7917","1802","38586","4428","1575","646","62353","9068","33706","5397","8953","2729","24753","4567",
"5001600US0624","Congressional District 24 (116th Congress), California","738707","1684","605269","6875","14494","1409","8054","1807","35385","1693","735","517","42148","6292","32622","4226","5810","2583","26812","3550",
"5001600US0625","Congressional District 25 (116th Congress), California","716257","11777","453617","14186","52356","5870","4779","1869","61896","6340","1139","1020","104617","10114","37853","4970","7059","2173","30794","4582",
"5001600US0626","Congressional District 26 (116th Congress), California","728927","4075","590235","8009","14078","1592","4552","1373","49488","2781","1406","540","36272","5815","32896","4394","7286","1925","25610","4141",
"5001600US0627","Congressional District 27 (116th Congress), California","705509","8779","266686","9977","28424","4677","2216","694","282449","9806","945","637","96228","9035","28561","4311","6698","1861","21863","3773",
"5001600US0628","Congressional District 28 (116th Congress), California","709450","16156","489020","15106","15673","2762","3765","1590","92452","7693","489","372","76475","8182","31576","4232","6489","1986","25087","3324",
"5001600US0629","Congressional District 29 (116th Congress), California","707741","17829","389138","13719","27739","5095","4958","1947","56157","6784","1385","1460","208277","13521","20087","3650","6264","1253","13823","3384",
"5001600US0630","Congressional District 30 (116th Congress), California","766513","21466","475246","14286","38904","5917","3759","1125","105314","8490","533","446","104928","12366","37829","5096","8597","2553","29232","4842",
"5001600US0631","Congressional District 31 (116th Congress), California","751527","11068","472619","14532","76166","8700","3930","1637","54119","6162","4024","1846","101105","10004","39564","5634","10037","2643","29527","4780",
"5001600US0632","Congressional District 32 (116th Congress), California","716199","11402","369379","14385","19399","3166","9652","3863","133003","8240","3683","2316","119936","12295","61147","9032","42928","7575","18219","3656",
"5001600US0633","Congressional District 33 (116th Congress), California","704818","14185","506075","11846","29120","5775","2800","1416","99123","6202","630","414","22895","4467","44175","5750","3545","1221","40630","5682",
"5001600US0634","Congressional District 34 (116th Congress), California","748812","15668","259995","11352","44238","4464","9874","2531","151348","9927","1538","1043","256530","15336","25289","3638","8015","1577","17274","3054",
"5001600US0635","Congressional District 35 (116th Congress), California","769589","11288","341427","15197","42948","5044","7224","2908","57508","6621","791","583","285674","16306","34017","6765","15325","5541","18692","3683",
"5001600US0636","Congressional District 36 (116th Congress), California","752138","7316","500142","10972","34742","5339","7241","1418","31560","5208","1644","1206","153319","11117","23490","2968","7626","2027","15864","2361",
"5001600US0637","Congressional District 37 (116th Congress), California","738174","20109","355343","13506","153069","11676","6731","3124","78857","6665","1491","708","111987","12079","30696","4038","6970","2502","23726","2921",
"5001600US0638","Congressional District 38 (116th Congress), California","716331","13412","292100","11473","26545","4644","5145","1313","122674","9310","3907","2359","242005","13661","23955","3201","7849","2143","16106","2320",
"5001600US0639","Congressional District 39 (116th Congress), California","726541","9167","366507","15519","19667","4284","5376","2076","238123","10983","919","588","64951","9232","30998","3278","7745","1901","23253","3202",
"5001600US0640","Congressional District 40 (116th Congress), California","716470","13855","410493","14401","32673","4599","4818","1892","16858","3591","721","443","233635","13548","17272","3237","7866","2130","9406","2783",
"5001600US0641","Congressional District 41 (116th Congress), California","775626","7188","388905","14616","69240","6247","4023","1489","52523","5813","1350","834","226903","15600","32682","4987","10394","2844","22288","4247",
"5001600US0642","Congressional District 42 (116th Congress), California","826801","9149","529560","14799","51664","6426","5827","1702","72564","6931","2543","1138","122252","13470","42391","5359","11392","2877","30999","4208",
"5001600US0643","Congressional District 43 (116th Congress), California","753696","15690","307860","15943","160048","8891","4743","2202","104116","8097","2583","1617","143823","12900","30523","4566","7159","2048","23364","3905",
"5001600US0644","Congressional District 44 (116th Congress), California","725177","15263","320876","15286","111873","8276","4247","1830","36898","5614","7805","2694","223763","14789","19715","3534","5811","2124","13904","2931",
"5001600US0645","Congressional District 45 (116th Congress), California","797608","8657","495939","13660","12515","2913","2200","1089","203292","8666","1134","748","42404","11179","40124","5191","5261","2222","34863","4500",
"5001600US0646","Congressional District 46 (116th Congress), California","735139","9991","420031","17057","16625","3511","4291","1753","87238","8482","906","670","188633","12667","17415","2989","4368","1540","13047","2517",
"5001600US0647","Congressional District 47 (116th Congress), California","710853","11183","363923","11528","54180","5806","4766","2061","164178","10584","5794","4134","86152","8730","31860","3796","7577","1906","24283","3750",
"5001600US0648","Congressional District 48 (116th Congress), California","719486","7055","459456","11223","12424","2918","2217","872","146976","9356","2095","1567","63570","7137","32748","5014","7557","2289","25191","4463",
"5001600US0649","Congressional District 49 (116th Congress), California","731513","10614","572343","10438","21682","5706","3291","1704","58447","7624","2834","1654","34788","6344","38128","6353","6498","2041","31630","5553",
"5001600US0650","Congressional District 50 (116th Congress), California","751551","11954","600933","12721","17983","3799","8873","1704","37033","5057","4939","3271","44964","7577","36826","4509","5574","2101","31252","3982",
"5001600US0651","Congressional District 51 (116th Congress), California","747510","16768","503283","17460","51898","5893","4579","1382","59053","6335","3125","1659","99723","7652","25849","3785","10389","3137","15460","2502",
"5001600US0652","Congressional District 52 (116th Congress), California","767172","16888","505924","13134","27211","4416","3142","1291","153271","9621","2180","1204","28270","5520","47174","5582","8077","2898","39097","4918",
"5001600US0653","Congressional District 53 (116th Congress), California","796701","18807","513966","17705","63941","6409","2703","855","114377","10020","4094","1455","47671","7255","49949","6340","7921","2267","42028","6159",
"5001600US0801","Congressional District 1 (116th Congress), Colorado","841497","5300","658995","8455","65739","3519","7236","2105","29889","2084","1253","320","46922","7636","31463","3918","4509","1462","26954","3761",
"5001600US0802","Congressional District 2 (116th Congress), Colorado","812357","5440","733767","6480","7708","1489","3519","1185","25225","1908","265","165","13391","3814","28482","3155","3771","1333","24711","2598",
"5001600US0803","Congressional District 3 (116th Congress), Colorado","753595","4571","675510","7229","7103","1458","17765","2440","6997","1275","160","170","30019","4923","16041","2936","2185","884","13856","2860",
"5001600US0804","Congressional District 4 (116th Congress), Colorado","836061","6128","749846","7508","13167","1990","5711","1572","20314","2609","1339","1078","16855","3372","28829","3871","6232","2216","22597","2871",
"5001600US0805","Congressional District 5 (116th Congress), Colorado","815466","1838","661068","5510","48818","3278","6866","1919","21569","1929","2631","781","26409","5006","48105","5104","9089","2988","39016","4814",
"5001600US0806","Congressional District 6 (116th Congress), Colorado","835273","8003","614542","10693","81416","4672","7607","2571","51858","3022","1486","450","38133","6051","40231","4831","6740","2195","33491","4287",
"5001600US0807","Congressional District 7 (116th Congress), Colorado","801315","8198","696949","10788","13627","2297","6442","1365","24425","2789","451","478","25102","4887","34319","6989","4325","1130","29994","7130",
"5001600US0901","Congressional District 1 (116th Congress), Connecticut","715049","6485","496973","9202","111042","4672","1420","1097","38270","3100","404","662","40166","4171","26774","4890","4447","1496","22327","4566",
"5001600US0902","Congressional District 2 (116th Congress), Connecticut","699657","5425","596505","6924","29961","3215","2344","982","24302","1960","46","82","18801","3476","27698","3976","2839","1253","24859","3943",
"5001600US0903","Congressional District 3 (116th Congress), Connecticut","712272","7594","514402","9988","104950","6227","1242","1083","32902","2375","64","106","37368","6161","21344","3862","5136","2043","16208","3240",
"5001600US0904","Congressional District 4 (116th Congress), Connecticut","739090","5104","526763","8769","89713","4962","1848","883","44292","2268","327","340","52346","7642","23801","3870","4484","1199","19317","3556",
"5001600US0905","Congressional District 5 (116th Congress), Connecticut","706597","9254","553493","11326","55886","6666","2653","1266","26089","3353","176","161","46527","7510","21773","3433","5193","1532","16580","2763",
"5001600US1000","Congressional District (at Large) (116th Congress), Delaware","967171","*****","659781","4626","217594","3408","4397","1388","39023","1595","896","665","19652","4198","25828","3640","2602","1157","23226","3257",
"5001600US1198","Delegate District (at Large) (116th Congress), District of Columbia","702455","*****","296747","4449","319777","4282","1932","589","27538","1377","397","171","30897","5312","25167","2776","3722","1305","21445","2461",
"5001600US1201","Congressional District 1 (116th Congress), Florida","784532","1160","601815","3861","106063","4148","4133","1069","22245","2026","1815","1288","14200","2998","34261","4369","3433","1286","30828","4131",
"5001600US1202","Congressional District 2 (116th Congress), Florida","733749","7486","587260","7391","92184","4857","3345","1083","12107","2265","579","358","15539","5007","22735","3898","2837","1826","19898","3597",
"5001600US1203","Congressional District 3 (116th Congress), Florida","758275","8925","565612","9060","127519","6156","1709","582","25902","1952","426","386","11718","3913","25389","4428","1856","941","23533","4341",
"5001600US1204","Congressional District 4 (116th Congress), Florida","819177","12926","662790","10877","74267","7625","2692","1204","36847","4324","65","117","15921","5193","26595","4421","2282","1049","24313","4500",
"5001600US1205","Congressional District 5 (116th Congress), Florida","738862","15538","331585","11301","351034","9283","2734","872","20493","4293","344","451","9945","2969","22727","3542","2203","1260","20524","3326",
"5001600US1206","Congressional District 6 (116th Congress), Florida","781896","8360","641307","10556","82045","4291","2596","829","14167","1595","120","201","28067","5784","13594","3451","960","529","12634","3438",
"5001600US1207","Congressional District 7 (116th Congress), Florida","786041","13741","583016","10615","87476","6027","1127","725","42337","4035","619","742","46104","8076","25362","4915","4704","2499","20658","3944",
"5001600US1208","Congressional District 8 (116th Congress), Florida","768139","3024","639295","5382","72300","4305","2505","1264","16407","2332","875","383","7354","2685","29403","5487","2022","1058","27381","5242",
"5001600US1209","Congressional District 9 (116th Congress), Florida","902812","20446","670309","19171","111993","8533","2464","1206","27123","3518","16","29","58851","9231","32056","6103","7920","2668","24136","5119",
"5001600US1210","Congressional District 10 (116th Congress), Florida","839504","18537","479216","15875","237772","8364","3835","3331","41302","4463","930","765","49281","9373","27168","4615","4789","2189","22379","4044",
"5001600US1211","Congressional District 11 (116th Congress), Florida","789849","13261","693614","12436","55539","6999","2713","1436","8909","1828","31","63","10931","3352","18112","4009","2057","1095","16055","3773",
"5001600US1212","Congressional District 12 (116th Congress), Florida","792410","7591","686843","8913","38884","3150","2834","850","20897","2251","588","495","16698","3999","25666","3633","2748","960","22918","3333",
"5001600US1213","Congressional District 13 (116th Congress), Florida","735935","7767","580519","7314","91631","3753","2073","848","26641","2447","756","390","9233","2549","25082","4223","3464","1430","21618","3959",
"5001600US1214","Congressional District 14 (116th Congress), Florida","782973","14164","531821","13750","140825","8313","1824","832","35850","3583","0","229","32896","5519","39757","5191","7797","2719","31960","4732",
"5001600US1215","Congressional District 15 (116th Congress), Florida","808723","20744","598144","17242","127840","11768","3034","1084","24983","4213","379","399","27821","6960","26522","4309","5411","2525","21111","3583",
"5001600US1216","Congressional District 16 (116th Congress), Florida","852096","13146","709176","11971","75971","7261","2196","1065","19208","2769","480","409","25385","5054","19680","3383","2694","925","16986","3348",
"5001600US1217","Congressional District 17 (116th Congress), Florida","789236","13581","680864","13907","56190","7145","1324","593","10685","2605","497","452","22463","5077","17213","3797","1922","1213","15291","3701",
"5001600US1218","Congressional District 18 (116th Congress), Florida","780772","10481","611308","9590","104795","7388","381","434","17963","2336","525","444","21936","5046","23864","5487","5049","2361","18815","4723",
"5001600US1219","Congressional District 19 (116th Congress), Florida","836359","13306","711481","12473","67922","5040","1118","486","15582","1652","491","296","29364","6588","10401","2309","2335","1188","8066","1787",
"5001600US1220","Congressional District 20 (116th Congress), Florida","809153","13616","295544","14168","434883","14975","849","498","25202","5365","1087","877","24194","5609","27394","5371","3983","1691","23411","4939",
"5001600US1221","Congressional District 21 (116th Congress), Florida","785042","11791","601527","12157","120536","9799","2249","1375","22923","2999","441","436","19391","5070","17975","3192","3555","1748","14420","3046",
"5001600US1222","Congressional District 22 (116th Congress), Florida","753363","10621","575793","13973","111541","9908","1591","777","22493","4059","446","434","21940","4669","19559","5059","2579","1175","16980","4859",
"5001600US1223","Congressional District 23 (116th Congress), Florida","756447","8875","533202","15505","110474","11811","3817","1746","35644","5154","710","427","43865","8837","28735","5502","5894","1901","22841","4693",
"5001600US1224","Congressional District 24 (116th Congress), Florida","784469","19182","337035","16404","371721","11738","354","478","11669","3355","112","205","48308","8085","15270","3629","4481","1599","10789","2930",
"5001600US1225","Congressional District 25 (116th Congress), Florida","775326","15148","697177","16050","36179","4793","1050","327","8252","2454","0","229","22569","5015","10099","3195","3759","2071","6340","2153",
"5001600US1226","Congressional District 26 (116th Congress), Florida","790373","16539","624225","17730","87276","8707","5058","4035","12069","2687","509","457","45302","8538","15934","3291","4455","1927","11479","2815",
"5001600US1227","Congressional District 27 (116th Congress), Florida","763812","16464","669096","16368","35881","5206","265","242","15734","2654","0","229","29464","6917","13372","2841","3078","1332","10294","2473",
"5001600US1301","Congressional District 1 (116th Congress), Georgia","744385","4981","467721","5926","217918","4736","1520","537","11663","1626","3137","2129","13521","3722","28905","4309","3526","1441","25379","3809",
"5001600US1302","Congressional District 2 (116th Congress), Georgia","665539","7079","281955","5365","340276","6449","1289","580","7641","1812","540","462","13586","2391","20252","3373","4119","1521","16133","3623",
"5001600US1303","Congressional District 3 (116th Congress), Georgia","740700","9410","499401","8227","188551","8589","3992","2305","16496","1924","894","1163","14394","4301","16972","3532","2665","1664","14307","3192",
"5001600US1304","Congressional District 4 (116th Congress), Georgia","785104","19145","210961","10567","472419","14296","1285","694","49178","6300","2848","3197","31949","6593","16464","3495","1834","953","14630","3489",
"5001600US1305","Congressional District 5 (116th Congress), Georgia","793039","13915","251276","10312","466017","16045","1970","1067","30640","3655","510","655","19305","4278","23321","3659","2787","1135","20534","3477",
"5001600US1306","Congressional District 6 (116th Congress), Georgia","754299","10790","518775","11815","98130","9856","7170","2467","96303","5393","356","333","11749","4075","21816","3831","5287","2024","16529","3065",
"5001600US1307","Congressional District 7 (116th Congress), Georgia","803976","17033","434102","12360","162756","12494","6148","3112","114858","6029","45","77","60675","9389","25392","4150","3526","1267","21866","3923",
"5001600US1308","Congressional District 8 (116th Congress), Georgia","714720","6522","446473","6091","224512","5701","2424","1397","13368","2499","103","130","12973","4445","14867","3257","3600","1696","11267","2990",
"5001600US1309","Congressional District 9 (116th Congress), Georgia","765320","6205","672568","7191","46909","4110","1485","595","9854","1908","1947","1676","15476","4148","17081","2686","1156","663","15925","2494",
"5001600US1310","Congressional District 10 (116th Congress), Georgia","767352","13064","515879","11308","200069","9944","1096","629","16337","2859","237","271","17677","5641","16057","3672","942","628","15115","3612",
"5001600US1311","Congressional District 11 (116th Congress), Georgia","781313","12118","570501","10099","130277","7503","1696","957","29460","3787","1934","1792","24954","6150","22491","4048","3035","1187","19456","4224",
"5001600US1312","Congressional District 12 (116th Congress), Georgia","723334","6201","417208","6663","252862","4959","789","347","13873","2482","1279","1602","16403","3641","20920","3716","5076","2006","15844","3068",
"5001600US1313","Congressional District 13 (116th Congress), Georgia","757521","18192","220074","10275","451182","16317","1201","649","21403","4362","128","213","37993","8978","25540","5211","5312","2589","20228","4477",
"5001600US1314","Congressional District 14 (116th Congress), Georgia","722873","3197","620751","4893","67813","3475","2420","1616","4977","1212","91","136","10493","3914","16328","3367","708","600","15620","3330",
"5001600US1501","Congressional District 1 (116th Congress), Hawaii","709286","9744","122457","5842","17088","1964","628","390","351660","8943","52637","5016","5985","1851","158831","8988","7693","2505","151138","8908",
"5001600US1502","Congressional District 2 (116th Congress), Hawaii","711205","9744","223195","5666","11237","2022","2609","898","182819","7306","92334","6482","12067","3125","186944","9486","4420","1705","182524","9202",
"5001600US1601","Congressional District 1 (116th Congress), Idaho","912950","7168","815218","8942","6900","3603","14043","2119","13943","2542","2030","1267","32623","5920","28193","4204","5936","2255","22257","3754",
"5001600US1602","Congressional District 2 (116th Congress), Idaho","841258","7168","761628","9478","5175","2039","8983","2184","13083","1967","733","483","26594","5600","25062","3245","5137","1760","19925","2980",
"5001600US1701","Congressional District 1 (116th Congress), Illinois","706550","18246","303613","10233","354097","15558","301","263","17443","3490","103","171","19255","5398","11738","2322","4369","2095","7369","1747",
"5001600US1702","Congressional District 2 (116th Congress), Illinois","694459","12990","253856","11699","393578","13263","1139","760","6314","2139","95","158","25713","5069","13764","2345","1936","825","11828","2176",
"5001600US1703","Congressional District 3 (116th Congress), Illinois","704050","13980","554906","14536","35460","4022","3459","2577","31306","5202","158","231","63289","9666","15472","3015","3850","1780","11622","2700",
"5001600US1704","Congressional District 4 (116th Congress), Illinois","702062","14207","420391","15147","28977","4816","3538","1648","24719","3587","188","182","204348","12290","19901","3321","8018","2183","11883","2229",
"5001600US1705","Congressional District 5 (116th Congress), Illinois","743699","16300","594110","13677","22900","3963","1120","588","63328","7358","187","217","35743","5982","26311","4297","4459","1594","21852","3831",
"5001600US1706","Congressional District 6 (116th Congress), Illinois","730345","10985","600898","10618","17193","3460","955","612","72910","6396","64","109","18100","5248","20225","3769","4513","2253","15712","3082",
"5001600US1707","Congressional District 7 (116th Congress), Illinois","707513","16445","264669","10371","323450","14200","1095","729","52122","4995","148","201","48385","8180","17644","2949","2283","1102","15361","2970",
"5001600US1708","Congressional District 8 (116th Congress), Illinois","707268","10987","454580","14135","38308","6562","6590","3008","99254","8635","1736","1648","87930","11970","18870","2911","4679","1588","14191","2204",
"5001600US1709","Congressional District 9 (116th Congress), Illinois","721481","15297","507446","12496","68026","8204","1847","1387","95553","7032","771","684","22005","5245","25833","4286","2377","815","23456","4315",
"5001600US1710","Congressional District 10 (116th Congress), Illinois","711265","7485","493441","11542","44334","3161","3364","1233","82379","6154","422","492","67579","9164","19746","3350","4980","1538","14766","2724",
"5001600US1711","Congressional District 11 (116th Congress), Illinois","722584","10156","496219","13220","76321","6525","3335","1240","58102","6356","418","340","58508","8964","29681","4918","5238","2045","24443","4387",
"5001600US1712","Congressional District 12 (116th Congress), Illinois","687072","3605","533450","4525","117582","3066","1329","559","8924","971","110","146","8331","1765","17346","2736","900","557","16446","2816",
"5001600US1713","Congressional District 13 (116th Congress), Illinois","704211","7858","570733","7486","77759","3809","1086","451","31373","1813","0","190","5983","1627","17277","2696","787","548","16490","2664",
"5001600US1714","Congressional District 14 (116th Congress), Illinois","742235","8939","645869","10817","28485","6047","1023","1040","28809","4265","186","191","15912","4120","21951","4184","1533","812","20418","4193",
"5001600US1715","Congressional District 15 (116th Congress), Illinois","691196","5707","639755","5413","31004","3183","1228","613","3770","715","282","300","2998","1134","12159","1915","1333","782","10826","1681",
"5001600US1716","Congressional District 16 (116th Congress), Illinois","684888","6443","619708","6027","25648","3382","1341","862","11044","1767","176","216","11562","2317","15409","2338","2644","1030","12765","2104",
"5001600US1717","Congressional District 17 (116th Congress), Illinois","679926","6737","553346","6882","80141","4805","1776","637","10393","2106","245","205","11838","2639","22187","3642","3546","1604","18641","3342",
"5001600US1718","Congressional District 18 (116th Congress), Illinois","700276","9229","628155","7229","29816","3652","1320","573","20195","2107","28","40","5299","1771","15463","2473","682","456","14781","2371",
"5001600US1801","Congressional District 1 (116th Congress), Indiana","714756","2410","492098","5010","130246","2569","1822","480","9931","886","405","290","53964","4455","26290","3928","8770","2420","17520","3336",
"5001600US1802","Congressional District 2 (116th Congress), Indiana","723483","3644","616378","5285","49889","3058","2915","1099","9346","885","504","525","21096","5024","23355","3078","3602","1268","19753","2979",
"5001600US1803","Congressional District 3 (116th Congress), Indiana","747060","2807","646328","3855","45994","3090","2183","669","17695","1615","630","633","12431","2611","21799","3970","2582","1151","19217","3791",
