"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"5001500US1221","Congressional District 21 (115th Congress), Florida","754832","3493","581353","4467","117777","3269","1226","293","19700","1070","308","173","19189","1987","15279","1316","2978","607","12301","1096",
"5001500US1222","Congressional District 22 (115th Congress), Florida","742818","2755","563703","4269","111771","3744","1792","476","24394","1680","252","143","19491","2111","21415","1737","4048","758","17367","1549",
"5001500US1223","Congressional District 23 (115th Congress), Florida","751320","2166","561243","4660","105354","3682","2235","669","31168","1608","652","201","27730","2425","22938","1691","5103","821","17835","1549",
"5001500US1224","Congressional District 24 (115th Congress), Florida","741759","4376","318123","4581","370003","4166","1635","479","9641","1048","326","191","29162","2480","12869","1232","4236","726","8633","1058",
"5001500US1225","Congressional District 25 (115th Congress), Florida","756894","3993","680468","4549","35418","1669","1664","381","8593","1098","175","142","22040","2443","8536","1226","2756","543","5780","1054",
"5001500US1226","Congressional District 26 (115th Congress), Florida","772867","4291","633401","5032","92401","3152","1038","453","14251","1327","49","52","18474","2197","13253","1670","2931","565","10322","1492",
"5001500US1227","Congressional District 27 (115th Congress), Florida","750149","4244","652414","4944","39814","2111","1216","597","14805","1291","290","179","27710","2162","13900","1396","4354","781","9546","1128",
"5001500US1301","Congressional District 1 (115th Congress), Georgia","727997","996","459395","1853","215921","1448","2923","329","12775","698","944","140","15287","1623","20752","1395","3331","655","17421","1261",
"5001500US1302","Congressional District 2 (115th Congress), Georgia","680145","1855","289391","1855","353337","1914","1380","274","7830","685","635","213","13238","965","14334","1325","2191","516","12143","1182",
"5001500US1303","Congressional District 3 (115th Congress), Georgia","721355","2681","503158","2299","172735","2241","1747","373","13932","852","312","137","10588","1329","18883","1740","2124","666","16759","1501",
"5001500US1304","Congressional District 4 (115th Congress), Georgia","739094","5153","216050","3049","439675","4531","1973","524","37631","1938","612","460","24848","2350","18305","1657","2810","624","15495","1600",
"5001500US1305","Congressional District 5 (115th Congress), Georgia","751264","3396","243803","3320","438473","3968","2304","509","32250","1486","178","102","16145","1748","18111","1485","2072","506","16039","1375",
"5001500US1306","Congressional District 6 (115th Congress), Georgia","742017","3169","515112","3618","101240","2856","6062","974","82078","1884","295","138","16132","2045","21098","1757","2409","573","18689","1743",
"5001500US1307","Congressional District 7 (115th Congress), Georgia","778970","4457","444826","4377","152913","2824","2543","792","102365","1845","242","112","54568","3709","21513","1902","3749","769","17764","1597",
"5001500US1308","Congressional District 8 (115th Congress), Georgia","703499","1642","447797","1778","214648","2025","1807","334","10715","603","123","65","14359","1482","14050","1220","1672","501","12378","1234",
"5001500US1309","Congressional District 9 (115th Congress), Georgia","725451","1727","632627","2784","49731","1192","1938","493","9019","723","217","152","20103","2050","11816","1072","1557","429","10259","939",
"5001500US1310","Congressional District 10 (115th Congress), Georgia","728072","3710","501385","3376","184299","2934","982","337","15305","753","462","271","10154","1190","15485","1521","2548","737","12937","1402",
"5001500US1311","Congressional District 11 (115th Congress), Georgia","744447","3577","549121","3709","122352","2593","2287","795","25746","1294","362","190","26377","2544","18202","1419","2752","686","15450","1199",
"5001500US1312","Congressional District 12 (115th Congress), Georgia","713701","1540","419290","1887","250222","1629","1842","407","12229","610","482","50","14643","1351","14993","1488","2001","407","12992","1393",
"5001500US1313","Congressional District 13 (115th Congress), Georgia","740677","4466","237900","3901","436966","4200","636","217","19500","1283","111","66","28630","2847","16934","1442","2729","645","14205","1401",
"5001500US1314","Congressional District 14 (115th Congress), Georgia","704946","572","601966","2242","62756","1102","2128","813","7571","570","262","170","17498","1932","12765","1073","1747","504","11018","924",
"5001500US1501","Congressional District 1 (115th Congress), Hawaii","711225","2785","128049","2125","14857","859","802","159","356699","3238","56264","2222","6509","714","148045","3616","5644","678","142401","3586",
"5001500US1502","Congressional District 2 (115th Congress), Hawaii","710433","2785","229259","2346","11027","772","1954","327","183857","2934","86336","2438","7547","1006","190453","3699","4314","587","186139","3658",
"5001500US1601","Congressional District 1 (115th Congress), Idaho","849292","1699","777155","2891","4383","855","11435","771","10605","750","1198","308","21951","2201","22565","1642","2939","592","19626","1411",
"5001500US1602","Congressional District 2 (115th Congress), Idaho","808083","1699","730725","2740","6848","810","9888","699","12115","801","1145","326","26013","2032","21349","1358","3151","650","18198","1202",
"5001500US1701","Congressional District 1 (115th Congress), Illinois","712456","4874","290861","3286","364330","4918","1681","468","13287","1096","118","71","26990","2187","15189","1587","3341","695","11848","1365",
"5001500US1702","Congressional District 2 (115th Congress), Illinois","704321","3497","261502","3106","400109","4363","1200","312","5029","636","81","59","24137","1992","12263","1155","2685","561","9578","1013",
"5001500US1703","Congressional District 3 (115th Congress), Illinois","724628","3386","545485","4066","34947","1701","1915","477","31089","1808","87","56","95641","3359","15464","1356","6374","995","9090","999",
"5001500US1704","Congressional District 4 (115th Congress), Illinois","703303","4813","412709","5058","29707","2046","3462","668","25093","1401","303","147","213894","5643","18135","1282","7444","963","10691","980",
"5001500US1705","Congressional District 5 (115th Congress), Illinois","737064","4664","599922","4483","21363","1445","1912","561","52063","2288","147","78","38113","2680","23544","1570","5466","806","18078","1402",
"5001500US1706","Congressional District 6 (115th Congress), Illinois","725875","3042","606254","3578","18950","1669","1183","402","66416","2139","114","61","16727","1782","16231","1455","3183","954","13048","1114",
"5001500US1707","Congressional District 7 (115th Congress), Illinois","725329","5352","258340","3649","351329","3320","985","284","50851","2153","282","129","47382","2890","16160","1320","3380","726","12780","1074",
"5001500US1708","Congressional District 8 (115th Congress), Illinois","716738","2810","477328","4937","33624","2114","2889","819","95012","2589","595","282","87149","4173","20141","1468","6842","1020","13299","1182",
"5001500US1709","Congressional District 9 (115th Congress), Illinois","723142","3804","523287","4099","63906","2354","1715","505","92566","2393","330","209","19276","2322","22062","1400","3443","648","18619","1208",
"5001500US1710","Congressional District 10 (115th Congress), Illinois","715072","2426","530202","3740","48616","1587","1684","396","74173","1635","477","158","41364","2635","18556","1288","3537","596","15019","1156",
"5001500US1711","Congressional District 11 (115th Congress), Illinois","723626","2818","471542","5203","81362","2344","1788","554","55071","1676","201","78","89577","3881","24085","1832","5851","982","18234","1698",
"5001500US1712","Congressional District 12 (115th Congress), Illinois","700568","158","550025","1175","118182","1316","1430","250","8291","389","143","67","5523","864","16974","1098","1442","317","15532","1073",
"5001500US1713","Congressional District 13 (115th Congress), Illinois","706023","2027","571075","2390","80867","1671","1438","324","26710","659","258","135","4263","670","21412","1237","1114","279","20298","1194",
"5001500US1714","Congressional District 14 (115th Congress), Illinois","730782","2674","640053","4561","22527","1865","930","255","32020","1734","195","99","19852","2125","15205","1317","2450","654","12755","1114",
"5001500US1715","Congressional District 15 (115th Congress), Illinois","701048","1147","651725","1427","29403","950","1312","224","4825","367","322","146","3161","601","10300","768","891","222","9409","748",
"5001500US1716","Congressional District 16 (115th Congress), Illinois","698425","1538","630482","2132","26947","896","1264","308","10076","670","184","81","15670","1498","13802","969","1663","376","12139","933",
"5001500US1717","Congressional District 17 (115th Congress), Illinois","694242","2055","568289","2335","80561","1836","1634","406","10041","692","174","64","14449","1320","19094","1314","2733","599","16361","1111",
"5001500US1718","Congressional District 18 (115th Congress), Illinois","711884","2230","647620","2156","26771","1362","1274","198","19198","709","264","118","3977","723","12780","1022","1265","303","11515","1025",
"5001500US1801","Congressional District 1 (115th Congress), Indiana","716518","476","501481","2086","136258","968","1955","329","9499","448","406","127","47133","2308","19786","1214","5994","784","13792","862",
"5001500US1802","Congressional District 2 (115th Congress), Indiana","722649","600","625809","1781","49800","974","2533","370","8913","374","473","96","16464","1501","18657","1292","2740","477","15917","1241",
"5001500US1803","Congressional District 3 (115th Congress), Indiana","736567","368","647966","1443","44101","906","1180","215","15272","478","183","89","9623","1319","18242","1208","1718","461","16524","1134",
"5001500US1804","Congressional District 4 (115th Congress), Indiana","745099","665","665974","1433","28137","849","1697","312","21635","498","198","85","13480","1256","13978","1018","1955","478","12023","895",
"5001500US1805","Congressional District 5 (115th Congress), Indiana","757787","2216","640951","2435","61131","1882","1072","228","26294","1093","180","115","8737","1151","19422","1571","2031","558","17391","1437",
"5001500US1806","Congressional District 6 (115th Congress), Indiana","718307","418","668727","903","19358","744","1219","243","9997","512","209","133","7524","801","11273","850","1048","262","10225","806",
"5001500US1807","Congressional District 7 (115th Congress), Indiana","753500","2191","452774","2934","223536","2244","2253","520","21750","919","374","237","30105","2345","22708","1768","1945","404","20763","1732",
