"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 5 years","Margin of Error!!Total!!Male!!Under 5 years","Estimate!!Total!!Male!!5 to 9 years","Margin of Error!!Total!!Male!!5 to 9 years","Estimate!!Total!!Male!!10 to 14 years","Margin of Error!!Total!!Male!!10 to 14 years","Estimate!!Total!!Male!!15 to 17 years","Margin of Error!!Total!!Male!!15 to 17 years","Estimate!!Total!!Male!!18 and 19 years","Margin of Error!!Total!!Male!!18 and 19 years","Estimate!!Total!!Male!!20 years","Margin of Error!!Total!!Male!!20 years","Estimate!!Total!!Male!!21 years","Margin of Error!!Total!!Male!!21 years","Estimate!!Total!!Male!!22 to 24 years","Margin of Error!!Total!!Male!!22 to 24 years","Estimate!!Total!!Male!!25 to 29 years","Margin of Error!!Total!!Male!!25 to 29 years","Estimate!!Total!!Male!!30 to 34 years","Margin of Error!!Total!!Male!!30 to 34 years","Estimate!!Total!!Male!!35 to 39 years","Margin of Error!!Total!!Male!!35 to 39 years","Estimate!!Total!!Male!!40 to 44 years","Margin of Error!!Total!!Male!!40 to 44 years","Estimate!!Total!!Male!!45 to 49 years","Margin of Error!!Total!!Male!!45 to 49 years","Estimate!!Total!!Male!!50 to 54 years","Margin of Error!!Total!!Male!!50 to 54 years","Estimate!!Total!!Male!!55 to 59 years","Margin of Error!!Total!!Male!!55 to 59 years","Estimate!!Total!!Male!!60 and 61 years","Margin of Error!!Total!!Male!!60 and 61 years","Estimate!!Total!!Male!!62 to 64 years","Margin of Error!!Total!!Male!!62 to 64 years","Estimate!!Total!!Male!!65 and 66 years","Margin of Error!!Total!!Male!!65 and 66 years","Estimate!!Total!!Male!!67 to 69 years","Margin of Error!!Total!!Male!!67 to 69 years","Estimate!!Total!!Male!!70 to 74 years","Margin of Error!!Total!!Male!!70 to 74 years","Estimate!!Total!!Male!!75 to 79 years","Margin of Error!!Total!!Male!!75 to 79 years","Estimate!!Total!!Male!!80 to 84 years","Margin of Error!!Total!!Male!!80 to 84 years","Estimate!!Total!!Male!!85 years and over","Margin of Error!!Total!!Male!!85 years and over","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 5 years","Margin of Error!!Total!!Female!!Under 5 years","Estimate!!Total!!Female!!5 to 9 years","Margin of Error!!Total!!Female!!5 to 9 years","Estimate!!Total!!Female!!10 to 14 years","Margin of Error!!Total!!Female!!10 to 14 years","Estimate!!Total!!Female!!15 to 17 years","Margin of Error!!Total!!Female!!15 to 17 years","Estimate!!Total!!Female!!18 and 19 years","Margin of Error!!Total!!Female!!18 and 19 years","Estimate!!Total!!Female!!20 years","Margin of Error!!Total!!Female!!20 years","Estimate!!Total!!Female!!21 years","Margin of Error!!Total!!Female!!21 years","Estimate!!Total!!Female!!22 to 24 years","Margin of Error!!Total!!Female!!22 to 24 years","Estimate!!Total!!Female!!25 to 29 years","Margin of Error!!Total!!Female!!25 to 29 years","Estimate!!Total!!Female!!30 to 34 years","Margin of Error!!Total!!Female!!30 to 34 years","Estimate!!Total!!Female!!35 to 39 years","Margin of Error!!Total!!Female!!35 to 39 years","Estimate!!Total!!Female!!40 to 44 years","Margin of Error!!Total!!Female!!40 to 44 years","Estimate!!Total!!Female!!45 to 49 years","Margin of Error!!Total!!Female!!45 to 49 years","Estimate!!Total!!Female!!50 to 54 years","Margin of Error!!Total!!Female!!50 to 54 years","Estimate!!Total!!Female!!55 to 59 years","Margin of Error!!Total!!Female!!55 to 59 years","Estimate!!Total!!Female!!60 and 61 years","Margin of Error!!Total!!Female!!60 and 61 years","Estimate!!Total!!Female!!62 to 64 years","Margin of Error!!Total!!Female!!62 to 64 years","Estimate!!Total!!Female!!65 and 66 years","Margin of Error!!Total!!Female!!65 and 66 years","Estimate!!Total!!Female!!67 to 69 years","Margin of Error!!Total!!Female!!67 to 69 years","Estimate!!Total!!Female!!70 to 74 years","Margin of Error!!Total!!Female!!70 to 74 years","Estimate!!Total!!Female!!75 to 79 years","Margin of Error!!Total!!Female!!75 to 79 years","Estimate!!Total!!Female!!80 to 84 years","Margin of Error!!Total!!Female!!80 to 84 years","Estimate!!Total!!Female!!85 years and over","Margin of Error!!Total!!Female!!85 years and over",
"5001500US0101","Congressional District 1 (115th Congress), Alabama","713410","3462","343769","3101","21479","761","21687","2199","24958","1858","15014","994","7992","620","4696","1208","3634","912","12679","1434","23832","987","21246","1368","19142","1970","20959","1823","21645","1339","23300","1091","23544","2145","8251","1315","14562","1860","8853","1461","11012","1556","15945","1326","9374","1273","5532","1029","4433","988","369641","2814","21669","912","21274","1794","22880","1929","13574","780","8520","1307","5239","1362","4754","1321","11219","1617","24529","993","22630","1161","23870","1965","20775","1824","22866","1221","23969","841","25406","1918","11723","1443","15981","1981","10022","1282","13766","1663","16407","1456","12217","1427","8733","1525","7618","1242",
"5001500US0102","Congressional District 2 (115th Congress), Alabama","673776","6626","328474","4155","21092","1296","21345","2058","23661","2362","13221","1301","10058","1422","5226","1410","2959","853","13831","1791","24024","1378","20319","1661","21825","2179","19832","2157","20134","1398","21704","1299","23200","1509","6943","1013","11554","1254","6758","1035","9615","1234","13240","1425","8848","1084","5353","843","3732","755","345302","4207","19313","1402","19945","1984","20698","2335","12688","1284","10712","1593","6285","1737","3830","943","12370","1923","21619","1407","21562","1587","22997","2354","20687","2021","21905","1465","22764","1142","25923","1965","8795","1210","12111","1538","6388","932","10195","1138","16997","1456","11983","1190","7655","1074","7880","1072",
"5001500US0103","Congressional District 3 (115th Congress), Alabama","710488","4658","346742","2755","21301","1284","22945","2503","24502","2438","12872","1552","11286","1604","7198","1607","5424","1499","15010","2047","22041","1746","20287","1483","21852","2167","21769","2180","23661","1967","20710","1016","22428","1868","10108","1699","11776","1550","7240","1299","9416","1314","15884","1526","9428","1211","5463","851","4141","1037","363746","3884","19393","1546","21364","2075","20827","2002","13103","1122","11043","1639","6450","1384","5460","1350","14302","1601","25019","1782","24912","1771","22053","1787","19249","2000","22887","1141","24241","1043","24660","1780","9204","1346","14102","1668","8180","1132","13086","1770","17768","1520","9594","1283","9153","1483","7696","1111",
"5001500US0104","Congressional District 4 (115th Congress), Alabama","685553","5159","332923","3806","20270","1453","23278","2210","21585","1961","12877","1030","10731","1752","4174","1203","3570","974","11811","1516","21088","1651","20022","1199","18071","2020","22832","2332","21032","1184","22823","1222","22972","2021","9317","1366","12714","1469","6753","1148","11372","1373","16537","1590","9497","1054","6389","1010","3208","756","352630","3889","21661","1550","21487","2126","22349","2104","13923","1464","9328","1905","3469","1003","4362","1198","12649","1990","20796","1451","18286","1343","19507","1944","22202","1534","22145","1184","22230","1136","23976","2025","9310","1196","14790","1826","8222","1230","13930","1411","17406","1591","12479","1213","9601","1339","8522","1393",
"5001500US0105","Congressional District 5 (115th Congress), Alabama","718713","200","353533","1531","21039","869","22442","2328","23188","2299","14620","869","9218","852","3202","1022","6043","1521","14823","1756","25075","1180","23413","980","22923","2158","20894","1875","22744","776","25046","827","24962","2001","10271","1529","12426","1539","6951","970","11201","1178","13632","1306","9144","967","5695","828","4581","845","365180","1531","19779","813","19451","2028","21802","1806","14106","771","9215","1504","4679","1220","6318","1426","13308","1836","23506","1228","22639","932","22731","2403","21802","2173","23532","806","26724","959","26327","1717","9823","1467","13885","1479","8336","1163","11252","1549","17628","1734","11635","1236","9766","1248","6936","923",
"5001500US0106","Congressional District 6 (115th Congress), Alabama","700401","8862","333957","5675","21682","1640","21334","1782","23391","2012","14584","934","8743","1424","3316","1309","3897","1113","11952","1512","19905","1760","21511","2017","25475","2445","21105","2270","24496","1322","21627","1427","22136","2125","8799","1303","12745","1847","7666","1049","9763","1281","12403","1342","8293","979","4432","876","4702","739","366444","5087","20428","1524","21908","1739","26809","2134","14241","1076","9294","1362","6092","1531","3722","1082","12893","1616","21693","1519","23260","1898","22621","2553","24256","2389","24446","1334","23269","1513","23545","2081","9293","1453","15506","1453","8587","1378","11714","1176","14590","1495","11575","1371","8169","1407","8533","1199",
"5001500US0107","Congressional District 7 (115th Congress), Alabama","672406","12110","320498","7039","20522","1978","20911","2281","21470","2827","12724","1421","13906","1827","4829","1243","5912","1644","18538","2630","25146","2165","21668","2096","18230","2552","16705","2087","17972","1866","19261","1877","19320","1828","8472","1546","12551","1634","8739","1318","8677","1169","10515","1403","6685","863","4537","854","3208","814","351908","6766","19269","1934","19746","2446","16489","2066","13891","1802","14692","2148","6929","1495","6515","1742","12772","1827","25422","1951","23428","2012","24359","2068","17283","2246","20902","1555","22295","1608","21413","2116","10828","1645","15525","1621","9352","1326","11672","1643","13243","1469","10478","1413","7927","1253","7478","1138",
"5001500US0200","Congressional District (at Large) (115th Congress), Alaska","739795","*****","385776","2177","26064","1147","27390","1842","25234","1565","15373","1214","10731","1466","5167","1298","7294","1642","17918","2104","33805","1247","29715","1308","28346","2200","21871","2195","22454","854","24117","1220","25189","1569","10980","1174","12589","1140","7785","1203","9857","1146","11896","1159","5770","829","3728","666","2503","561","354019","2177","26855","1276","27101","2014","23512","1912","13652","1197","8002","1154","4931","1104","4427","952","14583","1320","28902","1321","25727","1375","27420","2057","19487","1720","19454","897","23027","1371","23814","1522","9336","1401","12287","1213","6495","1024","10367","1281","10438","1235","6322","1032","4343","637","3537","815",
"5001500US0401","Congressional District 1 (115th Congress), Arizona","765810","9540","386962","7167","22939","1543","22859","2024","30957","2764","17206","1759","13244","1683","5921","1638","5790","1296","16634","2145","27621","2112","23920","1807","23919","2120","22421","2121","21244","1670","19460","1527","23679","2025","8289","1269","14751","1713","9824","1450","13014","1544","16952","1696","12687","1506","8605","1297","5026","942","378848","5073","21366","1705","25093","1976","26521","2097","15638","1539","15602","1976","6762","1606","5114","1176","13186","1869","21605","2077","20657","1645","22673","1996","19985","2320","20457","1756","20979","1781","25808","2024","9970","1382","15312","1756","9699","1465","14919","1709","17872","1833","14070","1638","8196","1105","7364","1556",
"5001500US0402","Congressional District 2 (115th Congress), Arizona","720429","9904","356549","6356","21174","1561","22191","2209","18232","1966","13195","1058","8314","1325","6375","1322","4065","1221","17325","2710","26517","1720","22721","1578","20963","1787","18102","1664","19982","1239","20941","1207","23378","2043","7620","1219","13365","1528","9248","1244","12814","1570","18508","1812","14577","1581","7892","1199","9050","1382","363880","6302","20961","1305","21032","2206","18672","2260","10717","1157","6432","1642","4928","1265","4352","1208","16740","2294","22558","1369","20512","1504","19892","1902","18814","1804","19814","1476","23054","1438","21517","1722","11923","1370","17344","1591","9467","1239","16411","1684","21110","1923","17738","1514","8874","1285","11018","1452",
"5001500US0403","Congressional District 3 (115th Congress), Arizona","773297","16059","386288","9454","27705","3017","29403","2997","29437","2515","17736","1849","15456","1700","8928","1951","8974","1939","18143","2568","30917","2830","26369","2380","25033","2278","27521","2384","21220","1821","21744","1924","19303","1759","8787","1509","9800","1417","6221","1118","9176","1508","10271","1394","6911","1022","3422","929","3811","944","387009","9252","26404","2073","25660","2571","30907","2963","18322","1738","16006","2176","8799","2592","7364","1722","17614","2396","29924","2749","21879","2225","25563","2381","23599","2336","23708","2304","19232","2079","22229","2106","9195","1614","11535","1559","8514","1302","8793","1290","11791","1330","8579","1138","5842","1144","5550","1355",
"5001500US0404","Congressional District 4 (115th Congress), Arizona","771214","13312","388442","7965","18753","1632","21247","2714","22045","2174","11856","1288","9359","1838","3437","1066","5608","1263","11950","1935","21803","2229","21889","2084","20712","2375","19447","2660","21950","1803","21948","1611","24630","2753","10185","1535","18064","1863","13158","1929","20246","2187","27238","2137","20459","1937","14327","1887","8131","1374","382772","6901","18869","2121","20448","2550","21530","2513","12758","1125","8798","1125","3006","889","2564","847","9020","1554","18430","1727","18790","1725","18827","2310","17530","1937","20432","1672","24480","1585","27310","2275","11271","1434","19686","2097","15931","2420","20913","2160","27230","2095","21535","1913","12770","1473","10644","1829",
"5001500US0405","Congressional District 5 (115th Congress), Arizona","822497","12703","400993","8019","25479","2304","31269","2504","36724","3540","19993","2329","10056","1767","3894","1026","3901","1049","10967","2291","24007","3103","24705","2213","29463","2606","25281","2509","27561","2003","25107","2036","24494","2221","6999","998","10652","1463","6671","1028","12799","1606","15524","1578","12349","1540","6872","1228","6226","1009","421504","9275","26242","2453","28060","2676","28703","2357","19902","2166","9386","1645","4344","1221","4070","1073","10664","1780","24784","2367","25882","2164","30100","2612","28937","2429","27810","2330","28782","2422","24785","2395","8418","1341","14428","1585","7885","1419","15095","1613","19381","2021","15533","1772","8725","1399","9588","1593",
"5001500US0406","Congressional District 6 (115th Congress), Arizona","783087","17463","383960","10446","25005","3012","19694","2356","22033","2437","16040","2056","7495","1444","3436","1175","3469","924","10866","2585","27364","2980","26499","2814","24623","2770","23877","2631","27616","2538","24113","2341","30372","2550","11277","1668","14355","1616","9540","1125","12728","1764","16091","1825","13769","1864","7580","1138","6118","1268","399127","10711","19421","2749","21163","2941","24970","2671","12437","1544","5766","1632","3346","1179","6359","1585","13132","2195","30018","3334","24697","2367","24670","2910","21856","2641","25406","2195","27650","2606","30082","2844","11545","1774","18317","2078","10384","1359","14686","1750","19758","2010","15015","1888","8331","1165","10118","1672",
"5001500US0407","Congressional District 7 (115th Congress), Arizona","833654","15249","417518","9717","34192","2933","33137","2444","35784","2760","19125","1906","15089","1921","7162","1259","7833","1429","22225","2647","38533","3443","30745","2554","27979","3147","26222","2717","26817","2317","22424","2298","21630","2335","7750","1448","10759","1992","5521","1180","6486","1163","7252","1072","5141","854","3534","760","2178","704","416136","9021","36908","3023","31542","3253","35246","3069","20293","1948","15184","1685","6631","1464","6395","1211","18691","1832","36337","2748","31629","2558","27529","2570","28201","2434","26397","2235","23321","2607","19591","2009","7044","1355","10756","1639","4884","1208","7349","1337","8841","1253","5640","1105","3083","805","4644","1193",
"5001500US0408","Congressional District 8 (115th Congress), Arizona","777208","13488","373391","8112","20934","2167","21880","2549","25624","2673","13369","1904","7277","1189","5918","1575","5292","1312","12971","2038","22194","3182","23434","2587","21067","2441","23829","2949","24734","2261","24721","1949","22855","2432","9362","1242","12146","1578","8927","1163","13643","1930","20726","1529","15371","1870","9819","1506","7298","1101","403817","9433","19993","2508","21513","3088","25620","2768","13206","2024","7829","1358","4669","1308","4739","1457","10885","1710","21953","2388","24683","2417","23538","2593","25339","2707","29324","2525","25612","2417","26339","2484","10022","1398","13689","1767","11440","1679","15363","1855","24927","2246","16975","2008","11655","1861","14504","1899",
"5001500US0409","Congressional District 9 (115th Congress), Arizona","769074","13953","393619","9820","25858","2770","22427","3355","23080","2511","13744","1991","13882","2296","6933","1729","7376","1807","23480","3328","40613","3894","34288","2946","29005","2776","24521","2632","23410","2863","25529","2646","19997","2216","9488","1700","10163","1745","6379","1360","9136","1208","10834","1335","6012","1192","4236","849","3228","929","375455","9131","22838","2991","20544","2380","22754","3139","14149","2031","11553","1600","7657","2280","5254","1336","20294","2328","34267","2653","30583","3025","26668","2325","21751","2383","21287","2454","22175","1839","25858","2147","7264","1230","11899","1921","6586","1221","10683","1627","12326","1455","7649","1271","4974","1006","6442","1115",
"5001500US0501","Congressional District 1 (115th Congress), Arkansas","722287","3666","359880","3489","22933","1435","20607","1905","25452","1847","16179","1229","10506","1336","4811","1192","4573","1279","12055","1443","24326","1929","20910","1510","24456","2196","21450","2338","22437","996","23925","1191","22660","1664","9007","1245","14564","1593","9012","1246","12918","1543","14447","1402","11658","1037","6844","1060","4150","681","362407","2591","21264","1506","22852","2507","23798","2099","14273","928","8534","1440","4119","872","4849","1164","12506","1578","20841","1560","20807","1440","22803","1916","20425","1847","21305","740","23712","1061","24368","1466","10640","1644","13614","1406","8452","1329","12234","1459","18456","1664","16020","1427","8083","1273","8452","977",
"5001500US0502","Congressional District 2 (115th Congress), Arkansas","765193","2501","371584","2141","24790","791","27708","2153","24447","2101","14738","772","10733","1062","6315","1725","4944","1370","15624","2031","26632","865","25263","1216","23803","2192","22340","2162","23191","1068","23541","786","24098","2030","9136","1555","12227","1669","8492","1349","10673","1344","13810","1439","9216","1263","4749","822","5114","977","393609","1888","23622","1070","26182","1843","22570","1942","13908","583","10717","1206","5064","1225","4573","1299","16374","1752","27972","837","25930","820","26277","2216","23830","2123","25102","1075","24704","838","26773","2142","10469","1572","14067","2005","9689","1333","11297","1388","17307","1615","11139","1324","6715","928","9328","1254",
"5001500US0503","Congressional District 3 (115th Congress), Arkansas","807421","4384","401209","3071","27543","1330","26717","2360","31175","2791","17883","1428","12480","1257","6646","1422","6737","1901","17094","2188","29440","1250","28149","1606","27581","2182","25623","2276","24911","1476","23554","1105","23073","2110","8524","1336","13669","1790","8662","1464","9912","1095","12701","1304","10460","1133","4633","782","4042","910","406212","3307","26065","1420","29595","2249","26340","2477","15866","998","13724","1556","5664","1164","6080","1284","16469","1949","26984","1415","26862","1523","25357","2347","27155","2044","25263","1309","23838","1204","23779","2127","9777","1739","14247","1960","7396","1209","11270","1364","17636","1552","11602","1448","6636","1082","8607","1277",
"5001500US0504","Congressional District 4 (115th Congress), Arkansas","709378","5415","347009","4161","21690","1705","24565","2424","23042","2013","16205","1512","9587","1297","4823","1123","5917","1410","12750","1819","21383","1811","18974","1507","18741","1672","19202","2130","21506","1498","23110","1579","23687","2002","9031","1524","12965","1640","7877","1254","12466","1365","16228","1340","11771","1267","6849","1177","4640","929","362369","4043","18733","1586","21704","2002","22836","1997","13151","1866","10941","1714","5443","1253","4870","1193","11926","1558","19902","1510","18411","1202","21282","1776","20671","1874","21344","1531","24444","1294","25934","1910","10233","1341","15163","1628","8386","1267","13978","1283","18296","1679","14681","1519","10679","1527","9361","1184",
"5001500US0601","Congressional District 1 (115th Congress), California","718214","5619","361669","4056","19334","1553","19904","1773","21044","1892","13699","1231","9550","1174","5656","1338","6272","1482","14690","1894","25896","1630","22521","1374","22218","2023","18308","1920","19539","1262","22415","1248","25591","2608","10410","1892","15202","1967","9848","1352","14119","1525","18886","1891","13682","1361","6641","978","6244","1010","356545","3969","17711","1452","19919","1615","20297","1666","11080","1158","8664","1273","4932","1661","5743","1396","12240","2006","20574","1054","19500","1090","19339","1739","18732","1830","19248","1167","22711","1218","25661","2027","10323","1433","19069","1912","11848","1866","15692","1675","19491","1615","14582","1699","7916","1242","11273","1348",
"5001500US0602","Congressional District 2 (115th Congress), California","717999","4737","355157","3889","17593","1198","21451","2225","20424","2208","13884","1706","9453","1500","5394","1343","2397","1052","12885","1998","19427","1583","18875","1278","20765","2188","24372","2029","24588","1463","24325","1225","25278","1961","11669","1470","14821","1879","10189","1264","14653","1536","18785","1746","11621","1273","6359","1083","5949","1029","362842","3672","16974","1350","20329","2127","20630","2123","11878","1418","9149","1081","3969","1414","2898","887","10292","1474","17100","1521","18369","1431","22286","2059","23893","1945","23886","1291","24978","1228","30382","2164","9713","1365","15842","1830","10391","1651","14286","1403","21590","1666","14386","1580","8852","1358","10769","1271",
"5001500US0603","Congressional District 3 (115th Congress), California","750271","5937","377559","4923","23246","1661","25783","2089","26501","2547","14454","1209","14113","1554","9844","2589","6145","1200","16622","2145","30123","1838","25909","1551","22911","2706","22658","2128","21151","1390","23539","1569","23306","1829","10217","1476","12152","1534","8061","1217","10391","1512","12717","1537","7574","1241","5838","1020","4304","961","372712","4622","23140","1494","23507","1993","24400","2096","14641","1203","12774","1460","6909","1372","8543","1740","15476","2033","27072","1759","24314","2021","24846","2195","19890","1902","21020","1566","23091","1464","23467","1938","12210","1758","11554","1496","7806","1472","10196","1285","13887","1660","9340","1259","7748","1254","6881","1161",
"5001500US0604","Congressional District 4 (115th Congress), California","748410","6754","372022","4253","18424","1173","24129","2420","24166","2036","14116","932","7888","1034","4431","1035","4310","921","12124","1604","20462","1987","20187","1311","23725","1907","20620","1744","24130","1316","24972","1447","28066","1955","11350","1619","15963","1563","9667","1317","13906","1275","20619","1808","13167","1406","8756","1200","6844","1227","376388","4387","16846","1387","20795","1870","22632","1813","14197","1106","7962","1090","2788","839","4452","1178","11549","1778","17520","1420","20511","1335","23735","1835","19753","1811","24390","1367","26051","1035","29337","1915","13862","1716","17220","1637","10701","1679","15552","1570","21173","1849","16322","1614","9151","1352","9889","1264",
"5001500US0605","Congressional District 5 (115th Congress), California","732438","7091","355846","5033","20699","1709","21222","2338","20478","2144","14022","1581","8428","1109","5081","1335","3551","1287","13802","1939","24799","2236","26578","1757","24466","2485","21881","2445","21565","1662","23995","1827","22939","1798","11406","1411","14680","1812","7995","1236","12006","1649","15811","1671","9433","1129","5663","1130","5346","1049","376592","5992","17683","1611","21708","2021","21143","2007","12465","1258","9335","1269","3435","1129","4733","1650","15636","1827","27189","2027","24608","1711","23278","1799","20880","1849","23652","1832","24838","1815","26745","2189","11506","1424","16470","1807","9382","1447","13644","1487","18325","2036","10329","1269","9639","1380","9969","1267",
"5001500US0606","Congressional District 6 (115th Congress), California","764344","10197","372829","6593","28134","2050","28811","2639","25380","2577","13026","1417","8450","1238","4558","1323","6017","1615","15567","1823","32963","2496","32925","1908","27256","2227","23793","2630","20769","1906","21188","1610","23159","2103","9304","1613","11063","1696","6730","1069","7990","1144","9656","1438","5643","975","5566","1173","4881","1237","391515","6106","27284","1918","26979","3141","24408","2820","12364","1019","8540","1210","3275","927","5605","1258","16611","1804","36467","2764","31779","2032","27513","2420","25724","2318","22025","1984","22346","1834","24425","1995","7869","1575","14587","1606","8884","1377","9986","1317","10542","1421","10608","1348","6203","1145","7491","1276",
"5001500US0607","Congressional District 7 (115th Congress), California","750860","10124","366884","7018","22579","1916","23406","2488","24971","2272","17600","1401","8903","1097","5298","1394","4155","1008","13811","1738","28450","2502","25861","1761","24288","2222","23129","1723","26669","2014","25084","1589","21866","1930","7845","1216","13672","1545","7683","1166","10751","1279","12070","1389","8178","1103","5956","1054","4659","805","383976","5801","20895","1778","23960","2468","22831","2096","16263","1075","7932","1072","4450","1143","4050","1391","12938","1827","25007","2266","26630","1903","24547","1977","24285","1992","28152","2016","26450","1659","24571","2141","10698","1614","14949","1781","8668","1233","12787","1473","17025","1494","9765","1277","7498","1070","9625","1116",
"5001500US0608","Congressional District 8 (115th Congress), California","721449","11055","360144","8927","27552","3077","29413","2848","27508","2882","17487","2471","12147","1410","6011","1477","6428","1720","14555","2636","25366","2836","22643","2294","22244","2613","21173","2662","20285","2278","22076","2253","21661","2647","5597","1089","12292","1920","5735","1188","10864","1679","11481","1665","8291","1335","4483","1152","4852","1527","361305","7220","27969","2711","24883","2766","27258","3314","14639","1843","9270","1497","4230","1457","5328","1387","14554","2307","26381","3143","23361","2443","21184","2767","21326","2498","21918","2323","22599","1975","24499","2461","7992","1481","12474","1798","7795","1238","10118","1431","11524","1663","9191","1454","6523","1334","6289","1140",
"5001500US0609","Congressional District 9 (115th Congress), California","774266","8104","382056","6513","26659","1566","29144","2662","31012","2458","19273","1614","11654","1176","5806","1508","6071","1451","14644","1840","28878","2380","24393","1839","27265","2552","20588","2206","25929","2348","22609","1916","23019","2224","10416","1610","13000","1858","6939","1416","9559","1335","9667","1463","6272","933","4959","992","4300","1121","392210","5846","26622","2029","29430","2570","29645","2927","18675","1720","9252","1284","4739","1533","5624","1422","13741","1867","25368","1951","26125","2129","26041","2308","24938","2100","25319","1907","23998","2238","24786","2242","10487","1766","12847","1753","7677","1366","11331","1763","12752","1714","9576","1305","6454","1235","6783","1419",
"5001500US0610","Congressional District 10 (115th Congress), California","758005","4737","378671","3811","26484","1457","31681","2220","28171","2145","18607","1396","9928","851","5203","1340","6896","1874","16570","2250","27593","1523","26854","1325","25644","2703","22273","2643","24370","1693","23687","1160","23453","1728","8149","1154","9869","1544","7824","1346","7192","1118","11457","1429","9179","1190","4236","891","3351","830","379334","3896","25225","1456","26616","2556","28254","2401","16590","1246","9930","837","5874","1470","3644","1087","15712","1733","27472","1621","25660","1412","24972","2474","22433","2138","24895","1281","24122","1366","23085","2135","8899","1303","11642","1875","7811","1356","9281","1330","13722","1672","9063","1265","6922","1277","7510","1133",
"5001500US0611","Congressional District 11 (115th Congress), California","764135","8057","372376","5102","23886","1308","24825","1992","23255","2168","13965","1378","9147","1114","4906","1412","4372","1105","12547","1574","27082","1910","23779","1639","28030","2124","24120","1913","25322","1541","26919","1406","24928","1748","8756","1418","11855","1389","8958","1202","10773","1076","13512","1459","10090","1292","5932","1066","5417","1060","391759","5551","21926","1700","21755","2146","25455","2129","13901","1415","7912","934","4346","1931","4797","1074","15641","1918","24748","1751","24975","1820","24142","2277","25989","2063","25808","1598","27041","1497","28101","2340","10947","1507","13300","1876","8525","1135","14972","1542","16799","1642","11941","1427","8461","1379","10277","1456",
"5001500US0612","Congressional District 12 (115th Congress), California","774736","7691","395971","4790","18052","862","12924","1595","13105","1556","6827","813","4655","647","2718","1147","2682","844","15529","1658","48168","1367","48911","1290","37691","2435","27894","2656","29934","883","27680","1236","24764","2113","8137","1340","13789","1657","8083","1220","10485","1471","12338","1613","9046","1139","6389","1083","6170","1119","378765","4016","17280","916","10574","1302","15986","1512","7158","732","4867","902","2849","938","3032","1013","14743","1666","46289","1051","44609","940","32747","2593","26088","2446","24022","1287","22998","870","19928","1949","8508","1363","12449","1702","7679","972","11302","1441","14949","1598","8663","1337","8498","1382","13547","1580",
"5001500US0613","Congressional District 13 (115th Congress), California","766731","3594","370995","4675","21964","1627","18807","1922","21108","1938","10788","1328","11015","1145","5532","1452","5619","1147","15381","1853","34482","2178","34404","2239","30993","2105","26026","1986","23899","1525","20488","1716","21955","1984","7777","1302","13561","1772","8110","1363","10365","1500","13127","1398","8052","1102","3547","759","3995","946","395736","4740","23413","1643","18542","2123","20621","2215","10334","1077","11610","1155","5082","1240","5326","1277","16965","1974","36079","1999","31557","2249","30008","2466","27048","2251","24398","1861","23297","1869","24806","2009","9943","1601","14033","1682","9729","1363","13218","1576","15013","1490","9235","1226","7015","1205","8464","1134",
