"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"5001800US0634","Congressional District 34 (118th Congress), California","745561","21063","413715","14632","331846","12770",
"5001800US0635","Congressional District 35 (118th Congress), California","769910","13923","553779","14785","216131","9437",
"5001800US0636","Congressional District 36 (118th Congress), California","727412","14913","555720","13382","171692","9364",
"5001800US0637","Congressional District 37 (118th Congress), California","740416","22056","487806","15724","252610","12274",
"5001800US0638","Congressional District 38 (118th Congress), California","720021","10932","481001","12228","239020","11178",
"5001800US0639","Congressional District 39 (118th Congress), California","770106","8806","579187","10497","190919","9800",
"5001800US0640","Congressional District 40 (118th Congress), California","742204","11727","551720","11290","190484","10400",
"5001800US0641","Congressional District 41 (118th Congress), California","797316","13078","641508","12995","155808","8798",
"5001800US0642","Congressional District 42 (118th Congress), California","723841","13561","503387","12133","220454","8918",
"5001800US0643","Congressional District 43 (118th Congress), California","723043","15650","489818","13448","233225","10850",
"5001800US0644","Congressional District 44 (118th Congress), California","735344","14983","505180","14776","230164","10100",
"5001800US0645","Congressional District 45 (118th Congress), California","752508","9802","479034","11474","273474","10225",
"5001800US0646","Congressional District 46 (118th Congress), California","749454","11043","459955","11081","289499","10698",
"5001800US0647","Congressional District 47 (118th Congress), California","752940","3628","553575","9596","199365","8881",
"5001800US0648","Congressional District 48 (118th Congress), California","766556","13255","637608","13107","128948","7912",
"5001800US0649","Congressional District 49 (118th Congress), California","752364","9437","621269","10901","131095","8007",
"5001800US0650","Congressional District 50 (118th Congress), California","748969","16234","592646","14959","156323","8804",
"5001800US0651","Congressional District 51 (118th Congress), California","757528","15991","589188","14912","168340","9505",
"5001800US0652","Congressional District 52 (118th Congress), California","749240","15138","518658","11859","230582","8926",
"5001800US0801","Congressional District 1 (118th Congress), Colorado","720042","1959","621073","7129","98969","6984",
"5001800US0802","Congressional District 2 (118th Congress), Colorado","726112","6687","662974","8142","63138","4970",
"5001800US0803","Congressional District 3 (118th Congress), Colorado","731516","3874","692935","5376","38581","4123",
"5001800US0804","Congressional District 4 (118th Congress), Colorado","748891","10079","695705","10661","53186","3793",
"5001800US0805","Congressional District 5 (118th Congress), Colorado","732858","1737","685364","5343","47494","4690",
"5001800US0806","Congressional District 6 (118th Congress), Colorado","718693","6524","600163","9686","118530","7891",
"5001800US0807","Congressional District 7 (118th Congress), Colorado","724362","5267","680334","5846","44028","4000",
"5001800US0808","Congressional District 8 (118th Congress), Colorado","737452","7823","643850","10944","93602","7970",
"5001800US0901","Congressional District 1 (118th Congress), Connecticut","718849","8365","594276","10053","124573","7360",
"5001800US0902","Congressional District 2 (118th Congress), Connecticut","727411","8055","674495","8288","52916","4488",
"5001800US0903","Congressional District 3 (118th Congress), Connecticut","735042","8594","631038","10090","104004","7137",
"5001800US0904","Congressional District 4 (118th Congress), Connecticut","710465","5996","541748","9641","168717","8430",
"5001800US0905","Congressional District 5 (118th Congress), Connecticut","734438","11151","616337","13181","118101","7818",
"5001800US1000","Congressional District (at Large) (118th Congress), Delaware","1018396","*****","917286","6159","101110","6159",
"5001800US1198","Delegate District (at Large) (118th Congress), District of Columbia","671803","*****","571905","7508","99898","7508",
"5001800US1201","Congressional District 1 (118th Congress), Florida","789347","4092","742072","6381","47275","4832",
"5001800US1202","Congressional District 2 (118th Congress), Florida","792422","4329","750780","5045","41642","3323",
"5001800US1203","Congressional District 3 (118th Congress), Florida","794723","9231","729703","10437","65020","5933",
"5001800US1204","Congressional District 4 (118th Congress), Florida","801792","16022","747408","14946","54384","6739",
"5001800US1205","Congressional District 5 (118th Congress), Florida","801685","16985","687548","16079","114137","8972",
"5001800US1206","Congressional District 6 (118th Congress), Florida","812621","16345","748882","15629","63739","5503",
"5001800US1207","Congressional District 7 (118th Congress), Florida","788222","7535","685867","11749","102355","8657",
"5001800US1208","Congressional District 8 (118th Congress), Florida","801682","2068","717417","6254","84265","5723",
"5001800US1209","Congressional District 9 (118th Congress), Florida","821662","19029","607000","20389","214662","13667",
"5001800US1210","Congressional District 10 (118th Congress), Florida","766928","20897","593567","18941","173361","13708",
"5001800US1211","Congressional District 11 (118th Congress), Florida","822462","17755","696232","16922","126230","10475",
"5001800US1212","Congressional District 12 (118th Congress), Florida","806076","9606","731393","11382","74683","6177",
"5001800US1213","Congressional District 13 (118th Congress), Florida","763693","6100","666543","10522","97150","8217",
"5001800US1214","Congressional District 14 (118th Congress), Florida","782155","17877","625522","16119","156633","9737",
"5001800US1215","Congressional District 15 (118th Congress), Florida","817831","21314","673591","20045","144240","11315",
"5001800US1216","Congressional District 16 (118th Congress), Florida","824961","16011","708698","15371","116263","11472",
"5001800US1217","Congressional District 17 (118th Congress), Florida","839779","9671","709164","10390","130615","7669",
"5001800US1218","Congressional District 18 (118th Congress), Florida","833693","12709","725080","13109","108613","9777",
"5001800US1219","Congressional District 19 (118th Congress), Florida","802244","12054","665618","12427","136626","9705",
"5001800US1220","Congressional District 20 (118th Congress), Florida","768934","16999","495412","13530","273522","15632",
"5001800US1221","Congressional District 21 (118th Congress), Florida","807943","10348","677336","11873","130607","8683",
"5001800US1222","Congressional District 22 (118th Congress), Florida","783947","14821","546859","14385","237088","10170",
"5001800US1223","Congressional District 23 (118th Congress), Florida","768707","15272","535955","15893","232752","12874",
"5001800US1224","Congressional District 24 (118th Congress), Florida","791673","18650","413174","15100","378499","15153",
"5001800US1225","Congressional District 25 (118th Congress), Florida","767802","11806","458120","13815","309682","12982",
"5001800US1226","Congressional District 26 (118th Congress), Florida","796673","15683","370400","16300","426273","13826",
"5001800US1227","Congressional District 27 (118th Congress), Florida","754619","18976","346779","14133","407840","14327",
"5001800US1228","Congressional District 28 (118th Congress), Florida","740547","18599","371430","14810","369117","13475",
"5001800US1301","Congressional District 1 (118th Congress), Georgia","790309","2899","744927","5695","45382","4804",
"5001800US1302","Congressional District 2 (118th Congress), Georgia","755007","10329","728154","11056","26853","3160",
"5001800US1303","Congressional District 3 (118th Congress), Georgia","785113","8404","743044","8498","42069","4531",
"5001800US1304","Congressional District 4 (118th Congress), Georgia","781395","12669","656169","13694","125226","8476",
"5001800US1305","Congressional District 5 (118th Congress), Georgia","759771","13556","688557","13641","71214","5733",
"5001800US1306","Congressional District 6 (118th Congress), Georgia","790519","11803","652868","12212","137651","7990",
"5001800US1307","Congressional District 7 (118th Congress), Georgia","776248","13688","557059","12051","219189","9641",
"5001800US1308","Congressional District 8 (118th Congress), Georgia","769408","8949","733991","9849","35417","3547",
"5001800US1309","Congressional District 9 (118th Congress), Georgia","794277","14567","672065","13102","122212","7776",
"5001800US1310","Congressional District 10 (118th Congress), Georgia","806637","10485","755845","12115","50792","4937",
"5001800US1311","Congressional District 11 (118th Congress), Georgia","786646","11951","688932","10933","97714","6773",
"5001800US1312","Congressional District 12 (118th Congress), Georgia","770831","3344","739201","4848","31630","3834",
"5001800US1313","Congressional District 13 (118th Congress), Georgia","767394","17403","664957","17346","102437","9104",
"5001800US1314","Congressional District 14 (118th Congress), Georgia","779321","8311","719085","8975","60236","6906",
"5001800US1501","Congressional District 1 (118th Congress), Hawaii","717738","9345","559874","9743","157864","8140",
"5001800US1502","Congressional District 2 (118th Congress), Hawaii","722458","9345","633639","9586","88819","7912",
"5001800US1601","Congressional District 1 (118th Congress), Idaho","984950","4945","932584","7343","52366","5283",
"5001800US1602","Congressional District 2 (118th Congress), Idaho","954083","4945","890471","6582","63612","4356",
"5001800US1701","Congressional District 1 (118th Congress), Illinois","728550","17294","677586","15685","50964","5856",
"5001800US1702","Congressional District 2 (118th Congress), Illinois","730809","14818","675925","13845","54884","6833",
"5001800US1703","Congressional District 3 (118th Congress), Illinois","708538","18852","519229","16251","189309","9365",
"5001800US1704","Congressional District 4 (118th Congress), Illinois","718854","18279","490016","14416","228838","10485",
"5001800US1705","Congressional District 5 (118th Congress), Illinois","732819","20964","589411","18431","143408","10615",
"5001800US1706","Congressional District 6 (118th Congress), Illinois","737763","12878","626142","13310","111621","6990",
"5001800US1707","Congressional District 7 (118th Congress), Illinois","758917","22153","645346","21467","113571","9914",
"5001800US1708","Congressional District 8 (118th Congress), Illinois","749823","10056","542989","11753","206834","10695",
"5001800US1709","Congressional District 9 (118th Congress), Illinois","730979","16925","537701","14254","193278","10003",
"5001800US1710","Congressional District 10 (118th Congress), Illinois","744016","7627","593191","9220","150825","6817",
"5001800US1711","Congressional District 11 (118th Congress), Illinois","766225","12693","639351","11472","126874","7807",
"5001800US1712","Congressional District 12 (118th Congress), Illinois","748293","4879","732263","4778","16030","1829",
"5001800US1713","Congressional District 13 (118th Congress), Illinois","739838","10747","696845","10635","42993","4067",
"5001800US1714","Congressional District 14 (118th Congress), Illinois","756472","8592","656773","8862","99699","5707",
"5001800US1715","Congressional District 15 (118th Congress), Illinois","746507","10345","734539","10152","11968","1710",
"5001800US1716","Congressional District 16 (118th Congress), Illinois","745274","10830","717531","10762","27743","3437",
"5001800US1717","Congressional District 17 (118th Congress), Illinois","738355","9136","697094","9461","41261","4245",
"5001800US1801","Congressional District 1 (118th Congress), Indiana","755538","3571","709267","5323","46271","4623",
"5001800US1802","Congressional District 2 (118th Congress), Indiana","754764","4626","706550","5722","48214","3668",
"5001800US1803","Congressional District 3 (118th Congress), Indiana","762110","3110","721686","4221","40424","3104",
"5001800US1804","Congressional District 4 (118th Congress), Indiana","768518","2581","713449","4805","55069","4321",
"5001800US1805","Congressional District 5 (118th Congress), Indiana","772783","1727","728949","4152","43834","4111",
"5001800US1806","Congressional District 6 (118th Congress), Indiana","758725","4020","703818","6285","54907","5081",
"5001800US1807","Congressional District 7 (118th Congress), Indiana","747577","565","660605","9199","86972","9012",
"5001800US1808","Congressional District 8 (118th Congress), Indiana","752244","2197","736071","2837","16173","1842",
"5001800US1809","Congressional District 9 (118th Congress), Indiana","760778","3859","738116","4549","22662","2563",
"5001800US1901","Congressional District 1 (118th Congress), Iowa","798442","1976","760705","4366","37737","4055",
"5001800US1902","Congressional District 2 (118th Congress), Iowa","793421","1598","761173","3804","32248","3647",
"5001800US1903","Congressional District 3 (118th Congress), Iowa","814070","2534","740649","6718","73421","5641",
"5001800US1904","Congressional District 4 (118th Congress), Iowa","794584","2459","747263","3636","47321","3097",
"5001800US2001","Congressional District 1 (118th Congress), Kansas","727503","2288","675079","4419","52424","3551",
"5001800US2002","Congressional District 2 (118th Congress), Kansas","730784","4769","688677","5658","42107","3869",
"5001800US2003","Congressional District 3 (118th Congress), Kansas","741829","4560","680482","5579","61347","4704",
"5001800US2004","Congressional District 4 (118th Congress), Kansas","737034","1640","685329","5009","51705","4682",
"5001800US2101","Congressional District 1 (118th Congress), Kentucky","757381","4314","744367","4797","13014","1988",
"5001800US2102","Congressional District 2 (118th Congress), Kentucky","756377","6740","725347","7815","31030","3302",
"5001800US2103","Congressional District 3 (118th Congress), Kentucky","742826","4130","680639","5947","62187","5035",
"5001800US2104","Congressional District 4 (118th Congress), Kentucky","762092","4360","736735","5379","25357","2561",
"5001800US2105","Congressional District 5 (118th Congress), Kentucky","739149","3350","732898","3237","6251","1104",
"5001800US2106","Congressional District 6 (118th Congress), Kentucky","754485","4443","711425","6361","43060","4919",
"5001800US2201","Congressional District 1 (118th Congress), Louisiana","775766","11503","727703","11411","48063","5178",
"5001800US2202","Congressional District 2 (118th Congress), Louisiana","727277","13664","680470","13337","46807","4729",
"5001800US2203","Congressional District 3 (118th Congress), Louisiana","760945","2608","738003","3918","22942","3163",
"5001800US2204","Congressional District 4 (118th Congress), Louisiana","761461","1414","741458","2451","20003","2163",
"5001800US2205","Congressional District 5 (118th Congress), Louisiana","767855","5726","751727","6227","16128","2525",
"5001800US2206","Congressional District 6 (118th Congress), Louisiana","796937","12936","757985","13451","38952","4452",
"5001800US2301","Congressional District 1 (118th Congress), Maine","697698","4281","662273","5929","35425","3503",
"5001800US2302","Congressional District 2 (118th Congress), Maine","687642","4281","666648","4944","20994","2554",
"5001800US2401","Congressional District 1 (118th Congress), Maryland","781695","6090","733613","6376","48082","4817",
"5001800US2402","Congressional District 2 (118th Congress), Maryland","772153","12961","680116","12250","92037","8130",
"5001800US2403","Congressional District 3 (118th Congress), Maryland","777611","11389","659730","12953","117881","7172",
"5001800US2404","Congressional District 4 (118th Congress), Maryland","750800","12023","525094","12767","225706","12880",
"5001800US2405","Congressional District 5 (118th Congress), Maryland","789972","13370","714306","14190","75666","6422",
"5001800US2406","Congressional District 6 (118th Congress), Maryland","792577","11465","650248","10645","142329","9738",
"5001800US2407","Congressional District 7 (118th Congress), Maryland","744504","12018","669405","13139","75099","6724",
"5001800US2408","Congressional District 8 (118th Congress), Maryland","755348","13084","502438","12632","252910","9751",
"5001800US2501","Congressional District 1 (118th Congress), Massachusetts","772032","9162","711278","10539","60754","5546",
"5001800US2502","Congressional District 2 (118th Congress), Massachusetts","785076","11682","667438","13402","117638","7460",
"5001800US2503","Congressional District 3 (118th Congress), Massachusetts","781020","10086","614444","13072","166576","8997",
"5001800US2504","Congressional District 4 (118th Congress), Massachusetts","782122","9547","663951","12329","118171","6893",
"5001800US2505","Congressional District 5 (118th Congress), Massachusetts","776294","7688","569590","10714","206704","9765",
"5001800US2506","Congressional District 6 (118th Congress), Massachusetts","771813","5287","659151","8925","112662","6479",
"5001800US2507","Congressional District 7 (118th Congress), Massachusetts","754113","8362","511111","11384","243002","11130",
"5001800US2508","Congressional District 8 (118th Congress), Massachusetts","773868","9854","616258","11950","157610","8674",
"5001800US2509","Congressional District 9 (118th Congress), Massachusetts","785636","9503","708882","10909","76754","6024",
"5001800US2601","Congressional District 1 (118th Congress), Michigan","782743","883","768764","1847","13979","1753",
"5001800US2602","Congressional District 2 (118th Congress), Michigan","781036","7693","765892","8463","15144","2661",
"5001800US2603","Congressional District 3 (118th Congress), Michigan","781426","8951","720645","10710","60781","5326",
"5001800US2604","Congressional District 4 (118th Congress), Michigan","778490","7232","739309","7591","39181","3957",
"5001800US2605","Congressional District 5 (118th Congress), Michigan","768082","5053","746856","6166","21226","2777",
"5001800US2606","Congressional District 6 (118th Congress), Michigan","765213","7239","671409","8239","93804","4883",
"5001800US2607","Congressional District 7 (118th Congress), Michigan","779873","4002","737978","6404","41895","4722",
"5001800US2608","Congressional District 8 (118th Congress), Michigan","768166","1524","749644","3226","18522","2944",
"5001800US2609","Congressional District 9 (118th Congress), Michigan","777301","8018","745395","8691","31906","3580",
"5001800US2610","Congressional District 10 (118th Congress), Michigan","764788","6077","664946","8434","99842","6767",
"5001800US2611","Congressional District 11 (118th Congress), Michigan","769865","6096","656614","9433","113251","6305",
"5001800US2612","Congressional District 12 (118th Congress), Michigan","759672","12093","683453","14148","76219","6323",
"5001800US2613","Congressional District 13 (118th Congress), Michigan","757463","13209","688010","13562","69453","6509",
"5001800US2701","Congressional District 1 (118th Congress), Minnesota","714126","1526","662044","4025","52082","3695",
"5001800US2702","Congressional District 2 (118th Congress), Minnesota","724575","2791","655655","5353","68920","4257",
"5001800US2703","Congressional District 3 (118th Congress), Minnesota","700754","7066","610967","9949","89787","6996",
"5001800US2704","Congressional District 4 (118th Congress), Minnesota","700555","4234","601131","7224","99424","5965",
"5001800US2705","Congressional District 5 (118th Congress), Minnesota","706667","7000","602723","10336","103944","8825",
"5001800US2706","Congressional District 6 (118th Congress), Minnesota","731533","6291","686516","7367","45017","5112",
"5001800US2707","Congressional District 7 (118th Congress), Minnesota","713848","4514","688077","5129","25771","2615",
"5001800US2708","Congressional District 8 (118th Congress), Minnesota","725126","4045","711245","4373","13881","2683",
"5001800US2801","Congressional District 1 (118th Congress), Mississippi","748916","2560","729978","3603","18938","2706",
"5001800US2802","Congressional District 2 (118th Congress), Mississippi","704754","6525","691761","7203","12993","2140",
"5001800US2803","Congressional District 3 (118th Congress), Mississippi","735973","6696","719935","6687","16038","2051",
"5001800US2804","Congressional District 4 (118th Congress), Mississippi","750414","2491","732935","3253","17479","2107",
"5001800US2901","Congressional District 1 (118th Congress), Missouri","742101","10428","697651","9913","44450","5039",
"5001800US2902","Congressional District 2 (118th Congress), Missouri","778625","12900","725239","12559","53386","4313",
"5001800US2903","Congressional District 3 (118th Congress), Missouri","773675","10596","750103","10544","23572","2828",
"5001800US2904","Congressional District 4 (118th Congress), Missouri","780184","6975","759342","7615","20842","2629",
"5001800US2905","Congressional District 5 (118th Congress), Missouri","773627","6402","722336","8659","51291","5348",
"5001800US2906","Congressional District 6 (118th Congress), Missouri","768652","5138","749924","5547","18728","2023",
"5001800US2907","Congressional District 7 (118th Congress), Missouri","785669","3391","757722","4841","27947","3063",
"5001800US2908","Congressional District 8 (118th Congress), Missouri","775424","6405","763065","6847","12359","1898",
"5001800US3001","Congressional District 1 (118th Congress), Montana","569331","1776","553964","2666","15367","2481",
"5001800US3002","Congressional District 2 (118th Congress), Montana","553536","1776","542627","2297","10909","1889",
"5001800US3101","Congressional District 1 (118th Congress), Nebraska","659903","5475","612370","6625","47533","4571",
"5001800US3102","Congressional District 2 (118th Congress), Nebraska","658116","4680","599288","6331","58828","4505",
"5001800US3103","Congressional District 3 (118th Congress), Nebraska","649904","3217","613696","4269","36208","3269",
"5001800US3201","Congressional District 1 (118th Congress), Nevada","767891","16477","595375","15422","172516","8474",
"5001800US3202","Congressional District 2 (118th Congress), Nevada","791398","1978","699751","5656","91647","5354",
"5001800US3203","Congressional District 3 (118th Congress), Nevada","796804","20198","605013","18774","191791","9871",
"5001800US3204","Congressional District 4 (118th Congress), Nevada","821679","16966","676676","14536","145003","8482",
"5001800US3301","Congressional District 1 (118th Congress), New Hampshire","703923","8797","661847","9504","42076","4116",
"5001800US3302","Congressional District 2 (118th Congress), New Hampshire","691308","8797","646633","9610","44675","4255",
"5001800US3401","Congressional District 1 (118th Congress), New Jersey","766706","7132","684862","7990","81844","6032",
"5001800US3402","Congressional District 2 (118th Congress), New Jersey","791164","8101","715682","9363","75482","4854",
"5001800US3403","Congressional District 3 (118th Congress), New Jersey","773328","7271","648423","9591","124905","7857",
"5001800US3404","Congressional District 4 (118th Congress), New Jersey","786940","8930","716479","10299","70461","6301",
"5001800US3405","Congressional District 5 (118th Congress), New Jersey","774198","10892","566583","10101","207615","8301",
"5001800US3406","Congressional District 6 (118th Congress), New Jersey","784092","10536","553133","11662","230959","9063",
"5001800US3407","Congressional District 7 (118th Congress), New Jersey","775400","10445","646206","9860","129194","7209",
"5001800US3408","Congressional District 8 (118th Congress), New Jersey","765996","12584","418650","12388","347346","11305",
"5001800US3409","Congressional District 9 (118th Congress), New Jersey","751224","10985","474488","11922","276736","9642",
"5001800US3410","Congressional District 10 (118th Congress), New Jersey","746241","13760","522136","13576","224105","11168",
"5001800US3411","Congressional District 11 (118th Congress), New Jersey","779192","8042","611864","10317","167328","7417",
"5001800US3412","Congressional District 12 (118th Congress), New Jersey","767218","7347","522111","12090","245107","10913",
"5001800US3501","Congressional District 1 (118th Congress), New Mexico","713527","12396","660020","12754","53507","5648",
"5001800US3502","Congressional District 2 (118th Congress), New Mexico","696764","12615","611862","13417","84902","6629",
"5001800US3503","Congressional District 3 (118th Congress), New Mexico","703053","6013","644589","7193","58464","5939",
"5001800US3601","Congressional District 1 (118th Congress), New York","775158","10517","662080","11446","113078","7223",
"5001800US3602","Congressional District 2 (118th Congress), New York","775081","12243","625021","15678","150060","9160",
"5001800US3603","Congressional District 3 (118th Congress), New York","771208","13673","555053","11642","216155","10419",
"5001800US3604","Congressional District 4 (118th Congress), New York","771912","5694","588248","10634","183664","8462",
"5001800US3605","Congressional District 5 (118th Congress), New York","751997","19445","423664","14469","328333","13175",
"5001800US3606","Congressional District 6 (118th Congress), New York","752577","21452","347611","14316","404966","14660",
"5001800US3607","Congressional District 7 (118th Congress), New York","699930","22305","459780","18390","240150","10644",
"5001800US3608","Congressional District 8 (118th Congress), New York","754074","22707","489352","20459","264722","12593",
"5001800US3609","Congressional District 9 (118th Congress), New York","756507","19730","472817","18058","283690","10881",
"5001800US3610","Congressional District 10 (118th Congress), New York","706151","22940","508256","19741","197895","10194",
"5001800US3611","Congressional District 11 (118th Congress), New York","740025","15772","493687","13500","246338","11964",
"5001800US3612","Congressional District 12 (118th Congress), New York","705008","18433","528032","15799","176976","11970",
"5001800US3613","Congressional District 13 (118th Congress), New York","770616","17104","491231","17102","279385","13752",
"5001800US3614","Congressional District 14 (118th Congress), New York","730392","24137","445220","18601","285172","13679",
"5001800US3615","Congressional District 15 (118th Congress), New York","727699","19070","466860","17688","260839","12577",
"5001800US3616","Congressional District 16 (118th Congress), New York","756711","8968","537590","11688","219121","10016",
"5001800US3617","Congressional District 17 (118th Congress), New York","771464","5646","631979","10619","139485","8175",
"5001800US3618","Congressional District 18 (118th Congress), New York","786432","5778","690324","8329","96108","6812",
"5001800US3619","Congressional District 19 (118th Congress), New York","768600","4934","710470","6582","58130","4573",
"5001800US3620","Congressional District 20 (118th Congress), New York","781546","2677","713656","5384","67890","4871",
"5001800US3621","Congressional District 21 (118th Congress), New York","776361","4479","748552","5521","27809","3181",
"5001800US3622","Congressional District 22 (118th Congress), New York","764843","490","710739","4311","54104","4374",
"5001800US3623","Congressional District 23 (118th Congress), New York","770357","5328","748004","5953","22353","2934",
"5001800US3624","Congressional District 24 (118th Congress), New York","774173","4632","752938","5523","21235","2656",
"5001800US3625","Congressional District 25 (118th Congress), New York","768169","2075","711885","4777","56284","4284",
"5001800US3626","Congressional District 26 (118th Congress), New York","770160","6228","704350","8308","65810","5250",
"5001800US3701","Congressional District 1 (118th Congress), North Carolina","753536","3864","719143","5013","34393","4225",
"5001800US3702","Congressional District 2 (118th Congress), North Carolina","779106","11154","652155","12605","126951","8820",
"5001800US3703","Congressional District 3 (118th Congress), North Carolina","756848","6634","715780","7870","41068","4835",
"5001800US3704","Congressional District 4 (118th Congress), North Carolina","761039","330","678739","4987","82300","4938",
"5001800US3705","Congressional District 5 (118th Congress), North Carolina","754512","8183","709332","8349","45180","4120",
"5001800US3706","Congressional District 6 (118th Congress), North Carolina","751852","7558","681981","7918","69871","5659",
"5001800US3707","Congressional District 7 (118th Congress), North Carolina","774574","3997","740453","5755","34121","4102",
"5001800US3708","Congressional District 8 (118th Congress), North Carolina","760699","7094","699878","7452","60821","3931",
"5001800US3709","Congressional District 9 (118th Congress), North Carolina","769258","7777","717154","8176","52104","4319",
"5001800US3710","Congressional District 10 (118th Congress), North Carolina","768814","5865","730323","7127","38491","3985",
"5001800US3711","Congressional District 11 (118th Congress), North Carolina","756051","3922","715097","5958","40954","4770",
"5001800US3712","Congressional District 12 (118th Congress), North Carolina","770376","14600","657932","14283","112444","8354",
