"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"5001600US1804","Congressional District 4 (116th Congress), Indiana","761534","1044","657098","1637","33786","964","1048","236","23350","689","131","72","18137","1347","27984","1753","10808","1187","17176","1251",
"5001600US1805","Congressional District 5 (116th Congress), Indiana","794485","3733","652449","3400","67942","2990","1033","290","30166","1163","295","107","10922","1270","31678","2397","10217","1429","21461","1788",
"5001600US1806","Congressional District 6 (116th Congress), Indiana","721972","467","662384","1243","17650","822","836","237","11727","501","181","136","7420","962","21774","1101","5681","676","16093","934",
"5001600US1807","Congressional District 7 (116th Congress), Indiana","782178","3714","437642","3997","233713","3781","1622","364","31028","1696","102","54","34383","3038","43688","3520","12907","1744","30781","2774",
"5001600US1808","Congressional District 8 (116th Congress), Indiana","715129","338","645461","1320","31925","830","715","273","7459","512","538","132","7609","1105","21422","1352","6197","951","15225","1012",
"5001600US1809","Congressional District 9 (116th Congress), Indiana","762535","684","684527","1442","22811","874","1100","350","19681","760","185","109","7636","955","26595","1281","7222","763","19373","1152",
"5001600US1901","Congressional District 1 (116th Congress), Iowa","778247","*****","692515","1625","32013","1105","3132","429","13399","508","1605","237","8647","1251","26936","1820","8122","1167","18814","1264",
"5001600US1902","Congressional District 2 (116th Congress), Iowa","784135","*****","685064","1400","33721","1212","1755","296","19393","718","692","117","11536","1147","31974","1692","9691","999","22283","1427",
"5001600US1903","Congressional District 3 (116th Congress), Iowa","852016","*****","731335","1735","39535","1334","1984","391","30153","807","523","152","13824","1398","34662","2052","13445","1399","21217","1528",
"5001600US1904","Congressional District 4 (116th Congress), Iowa","764692","*****","686405","1864","13767","796","4018","426","16243","524","1362","144","12704","1319","30193","1923","15071","1554","15122","1091",
"5001600US2001","Congressional District 1 (116th Congress), Kansas","702619","235","597255","2239","21795","874","4065","628","11308","650","822","161","22681","1784","44693","2139","22370","1906","22323","1202",
"5001600US2002","Congressional District 2 (116th Congress), Kansas","714255","487","608952","1722","32349","1116","8641","611","11597","607","363","154","11572","1313","40781","1708","9389","992","31392","1406",
"5001600US2003","Congressional District 3 (116th Congress), Kansas","785916","460","605735","2549","64125","1290","2631","540","40819","884","442","205","29085","1755","43079","2763","17987","2006","25092","1630",
"5001600US2004","Congressional District 4 (116th Congress), Kansas","729309","180","574824","2145","47022","1279","6320","748","24222","885","569","230","25449","1974","50903","2542","18140","1710","32763","1867",
"5001600US2101","Congressional District 1 (116th Congress), Kentucky","719030","177","635161","1058","47674","1060","1464","261","4673","367","1157","445","5848","698","23053","1366","5936","915","17117","1054",
"5001600US2102","Congressional District 2 (116th Congress), Kentucky","773346","880","678796","1370","42826","1085","1217","283","12749","439","1422","397","8209","1072","28127","1389","6724","824","21403","1177",
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","754909","1868","516084","2195","170403","1771","839","250","22171","661","385","92","9725","1645","35302","2218","13045","1457","22257","1719",
"5001600US2104","Congressional District 4 (116th Congress), Kentucky","771347","2149","697420","2183","25571","944","1026","263","9900","584","455","187","10599","1398","26376","1681","8010","1050","18366","1094",
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","694860","770","664938","1324","9604","614","1294","297","2743","370","300","220","2728","500","13253","891","3510","790","9743","663",
"5001600US2106","Congressional District 6 (116th Congress), Kentucky","780649","823","649984","1659","65625","1092","1274","305","16501","597","242","261","14256","1380","32767","1687","9380","1180","23387","1266",
"5001600US2201","Congressional District 1 (116th Congress), Louisiana","805369","4760","608845","3573","112231","3055","9165","951","18026","1189","672","517","15187","1879","41243","2530","19895","1556","21348","1864",
"5001600US2202","Congressional District 2 (116th Congress), Louisiana","782637","5845","231350","3185","475529","5171","1803","407","19321","1072","173","101","24295","2718","30166","2500","11282","1580","18884","2221",
"5001600US2203","Congressional District 3 (116th Congress), Louisiana","784283","756","538849","1827","191252","1949","2544","347","11824","397","220","181","8944","1237","30650","2251","10456","1061","20194","1963",
"5001600US2204","Congressional District 4 (116th Congress), Louisiana","732845","1827","435064","2001","249705","1804","4912","392","7638","503","696","233","8983","1033","25847","1876","7198","1342","18649","1386",
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","741889","2667","446724","2219","260611","2198","2768","401","5580","426","299","153","6289","1020","19618","1508","6156","1039","13462","1269",
"5001600US2206","Congressional District 6 (116th Congress), Louisiana","810282","5616","545043","3018","196674","5019","4358","807","18049","731","112","133","15929","1906","30117","2794","10246","1435","19871","2237",
"5001600US2301","Congressional District 1 (116th Congress), Maine","699795","209","645303","1715","12901","657","1831","304","10506","741","137","70","3719","774","25398","1941","9988","1582","15410","1096",
"5001600US2302","Congressional District 2 (116th Congress), Maine","657251","209","615794","930","6624","517","5747","426","4411","419","91","45","3081","570","21503","1088","4883","752","16620","749",
"5001600US2401","Congressional District 1 (116th Congress), Maryland","741327","3018","594082","3115","87469","1868","1200","309","17374","1008","152","76","11152","1096","29898","1936","9552","1318","20346","1422",
"5001600US2402","Congressional District 2 (116th Congress), Maryland","782892","7289","392223","5284","281775","5186","2273","606","42361","2086","370","122","24891","2521","38999","2864","9325","1336","29674","2381",
"5001600US2403","Congressional District 3 (116th Congress), Maryland","762898","8288","452748","5840","176261","5791","2630","637","59983","2840","298","150","28571","2455","42407","3040","13431","1787","28976","2184",
"5001600US2404","Congressional District 4 (116th Congress), Maryland","790373","5839","214504","4188","406704","3636","2241","570","25850","1672","250","41","100887","3528","39937","2956","15850","2348","24087","2144",
"5001600US2405","Congressional District 5 (116th Congress), Maryland","786660","4621","355847","3367","307240","3927","2497","563","32640","1330","224","128","43101","3347","45111","2821","12713","2012","32398","1916",
"5001600US2406","Congressional District 6 (116th Congress), Maryland","784464","4464","487307","4511","107829","3064","2060","415","91338","2485","470","133","40485","3141","54975","3226","23686","2027","31289","2355",
"5001600US2407","Congressional District 7 (116th Congress), Maryland","718069","6219","249132","3846","366932","5108","2142","484","55732","2015","982","469","11564","1772","31585","2626","8144","1481","23441","2161",
"5001600US2408","Congressional District 8 (116th Congress), Maryland","781862","5696","492828","4622","99777","3176","2223","480","71809","2629","182","89","66180","3574","48863","2376","20405","1925","28458","1651",
"5001600US2501","Congressional District 1 (116th Congress), Massachusetts","730273","471","582951","2551","47015","1570","1591","402","16889","755","94","93","30304","2181","51429","2468","29473","2125","21956","1744",
"5001600US2502","Congressional District 2 (116th Congress), Massachusetts","775094","830","618117","2892","41054","1622","1847","504","45086","1305","407","97","21527","1773","47056","2270","22637","1825","24419","1725",
"5001600US2503","Congressional District 3 (116th Congress), Massachusetts","791898","932","566217","5043","33152","2381","1861","523","64273","2520","321","192","71008","3499","55066","3163","32886","2962","22180","1708",
"5001600US2504","Congressional District 4 (116th Congress), Massachusetts","771803","1792","638403","4125","23381","1841","819","246","52387","2232","98","85","17009","1815","39706","2735","17406","2281","22300","1690",
"5001600US2505","Congressional District 5 (116th Congress), Massachusetts","791364","1550","563380","4407","41264","2231","1202","457","104511","2869","172","76","32837","2721","47998","2925","23279","2571","24719","1815",
"5001600US2506","Congressional District 6 (116th Congress), Massachusetts","774573","680","643991","3390","30589","1697","1296","417","33257","2137","222","141","29955","2709","35263","2344","15979","1601","19284","1875",
"5001600US2507","Congressional District 7 (116th Congress), Massachusetts","799546","4251","371849","5710","190412","3366","2851","767","85005","2103","722","264","56867","3021","91840","4300","38682","3335","53158","3748",
"5001600US2508","Congressional District 8 (116th Congress), Massachusetts","786564","3735","568290","4375","80875","2489","1240","291","67971","1939","268","164","25543","2029","42377","2944","22841","2300","19536","1462",
"5001600US2509","Congressional District 9 (116th Congress), Massachusetts","770737","1598","658506","3816","23652","1484","2232","465","11565","1066","102","103","33735","2464","40945","2630","21760","2145","19185","1718",
"5001600US2601","Congressional District 1 (116th Congress), Michigan","704864","367","642502","810","9577","491","16009","610","4641","258","360","104","3317","482","28458","1115","7203","705","21255","804",
"5001600US2602","Congressional District 2 (116th Congress), Michigan","753783","552","620369","2938","48024","2033","4320","688","17510","1047","224","102","20666","1599","42670","2359","18980","2030","23690","1689",
"5001600US2603","Congressional District 3 (116th Congress), Michigan","750350","84","611144","2376","60644","2301","2270","466","16292","1023","146","79","15761","1812","44093","2401","15092","1529","29001","2062",
"5001600US2604","Congressional District 4 (116th Congress), Michigan","697813","862","644000","1287","13299","649","4530","490","7070","378","161","84","4786","658","23967","1074","8219","732","15748","722",
"5001600US2605","Congressional District 5 (116th Congress), Michigan","672455","1056","511779","1795","115412","1572","2240","317","5444","418","160","102","5608","811","31812","1837","8440","1094","23372","1594",
"5001600US2606","Congressional District 6 (116th Congress), Michigan","720211","440","596328","1769","58479","1297","2750","428","10857","652","142","80","12210","1249","39445","2015","12961","1265","26484","1512",
"5001600US2607","Congressional District 7 (116th Congress), Michigan","714616","612","639138","1258","29519","828","1855","299","7348","667","56","51","6607","689","30093","1564","9521","1022","20572","1017",
"5001600US2608","Congressional District 8 (116th Congress), Michigan","739057","593","617315","2237","42020","1592","2261","347","34520","1159","185","79","8169","989","34587","2013","12031","1364","22556","1501",
"5001600US2609","Congressional District 9 (116th Congress), Michigan","721023","1526","544654","3094","101700","2130","2218","486","36966","1777","249","189","5166","848","30070","1979","8833","1246","21237","1684",
"5001600US2610","Congressional District 10 (116th Congress), Michigan","723323","1654","655976","2573","23047","1559","1344","318","12376","1190","537","259","6110","898","23933","1430","7932","1065","16001","1086",
"5001600US2611","Congressional District 11 (116th Congress), Michigan","754129","1343","589947","3306","39402","2201","1673","246","83141","2418","51","37","5776","718","34139","2107","12140","1387","21999","1548",
"5001600US2612","Congressional District 12 (116th Congress), Michigan","742875","1296","563160","3668","83643","2873","1922","383","40990","1267","132","66","13341","1528","39687","2450","11932","1309","27755","2189",
"5001600US2613","Congressional District 13 (116th Congress), Michigan","674752","5585","244474","3550","364559","5666","3142","567","8611","1026","170","86","22667","1969","31129","2855","7959","1085","23170","2353",
"5001600US2614","Congressional District 14 (116th Congress), Michigan","693261","5251","234505","3580","378852","4941","1827","395","36452","1841","342","170","11997","1517","29286","2768","8614","1632","20672","2033",
"5001600US26ZZ","Congressional Districts not defined (116th Congress), Michigan","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","687886","392","601129","1487","24692","860","2137","398","19405","694","379","329","14085","1181","26059","1572","10466","1182","15593","963",
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","725672","487","592692","2104","39975","1319","2414","357","35766","966","290","154","18436","2086","36099","1920","10199","1147","25900","1785",
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","732483","860","559486","2568","62010","2421","2118","454","59352","1845","113","69","13794","1928","35610","2152","9716","1301","25894","1865",
"5001600US2704","Congressional District 4 (116th Congress), Minnesota","721898","435","490347","2066","75898","1517","3747","673","95196","1265","185","64","15877","1446","40648","2112","9965","1096","30683","2066",
"5001600US2705","Congressional District 5 (116th Congress), Minnesota","728368","842","474349","3399","124632","2615","7187","767","43015","1839","312","116","32454","2141","46419","2568","13702","1676","32717","1998",
