"GEO_ID","NAME","B19013_001E","B19013_001M",
"5001600US0612","Congressional District 12 (116th Congress), California","114085","1610",
"5001600US0613","Congressional District 13 (116th Congress), California","80540","1133",
"5001600US0614","Congressional District 14 (116th Congress), California","116113","1766",
"5001600US0615","Congressional District 15 (116th Congress), California","117574","1548",
"5001600US0616","Congressional District 16 (116th Congress), California","46362","780",
"5001600US0617","Congressional District 17 (116th Congress), California","133493","1850",
"5001600US0618","Congressional District 18 (116th Congress), California","139971","2309",
"5001600US0619","Congressional District 19 (116th Congress), California","103663","1438",
"5001600US0620","Congressional District 20 (116th Congress), California","74396","1137",
"5001600US0621","Congressional District 21 (116th Congress), California","44293","806",
"5001600US0622","Congressional District 22 (116th Congress), California","62272","1092",
"5001600US0623","Congressional District 23 (116th Congress), California","60549","970",
"5001600US0624","Congressional District 24 (116th Congress), California","74155","1228",
"5001600US0625","Congressional District 25 (116th Congress), California","82366","988",
"5001600US0626","Congressional District 26 (116th Congress), California","86525","982",
"5001600US0627","Congressional District 27 (116th Congress), California","80807","1117",
"5001600US0628","Congressional District 28 (116th Congress), California","70182","1108",
"5001600US0629","Congressional District 29 (116th Congress), California","56022","904",
"5001600US0630","Congressional District 30 (116th Congress), California","84227","1310",
"5001600US0631","Congressional District 31 (116th Congress), California","64779","1195",
"5001600US0632","Congressional District 32 (116th Congress), California","71180","994",
"5001600US0633","Congressional District 33 (116th Congress), California","111735","2087",
"5001600US0634","Congressional District 34 (116th Congress), California","46539","670",
"5001600US0635","Congressional District 35 (116th Congress), California","65014","1052",
"5001600US0636","Congressional District 36 (116th Congress), California","50457","1019",
"5001600US0637","Congressional District 37 (116th Congress), California","62057","992",
"5001600US0638","Congressional District 38 (116th Congress), California","74295","1215",
"5001600US0639","Congressional District 39 (116th Congress), California","91607","1199",
"5001600US0640","Congressional District 40 (116th Congress), California","49369","647",
"5001600US0641","Congressional District 41 (116th Congress), California","67246","1027",
"5001600US0642","Congressional District 42 (116th Congress), California","86229","839",
"5001600US0643","Congressional District 43 (116th Congress), California","61277","832",
"5001600US0644","Congressional District 44 (116th Congress), California","54894","831",
"5001600US0645","Congressional District 45 (116th Congress), California","107787","1487",
"5001600US0646","Congressional District 46 (116th Congress), California","67333","1067",
"5001600US0647","Congressional District 47 (116th Congress), California","70173","1158",
"5001600US0648","Congressional District 48 (116th Congress), California","95238","1169",
"5001600US0649","Congressional District 49 (116th Congress), California","93626","1611",
"5001600US0650","Congressional District 50 (116th Congress), California","78174","1330",
"5001600US0651","Congressional District 51 (116th Congress), California","49965","767",
"5001600US0652","Congressional District 52 (116th Congress), California","99092","1698",
"5001600US0653","Congressional District 53 (116th Congress), California","77128","1184",
"5001600US0801","Congressional District 1 (116th Congress), Colorado","70736","831",
"5001600US0802","Congressional District 2 (116th Congress), Colorado","82178","912",
"5001600US0803","Congressional District 3 (116th Congress), Colorado","55616","862",
"5001600US0804","Congressional District 4 (116th Congress), Colorado","77919","795",
"5001600US0805","Congressional District 5 (116th Congress), Colorado","67043","856",
"5001600US0806","Congressional District 6 (116th Congress), Colorado","83877","909",
"5001600US0807","Congressional District 7 (116th Congress), Colorado","72533","1073",
"5001600US0901","Congressional District 1 (116th Congress), Connecticut","75236","1043",
"5001600US0902","Congressional District 2 (116th Congress), Connecticut","79153","1099",
"5001600US0903","Congressional District 3 (116th Congress), Connecticut","71475","896",
"5001600US0904","Congressional District 4 (116th Congress), Connecticut","99056","1665",
"5001600US0905","Congressional District 5 (116th Congress), Connecticut","74568","1393",
"5001600US09ZZ","Congressional Districts not defined (116th Congress), Connecticut","null","null",
"5001600US1000","Congressional District (at Large) (116th Congress), Delaware","68287","696",
"5001600US1198","Delegate District (at Large) (116th Congress), District of Columbia","86420","1008",
"5001600US1201","Congressional District 1 (116th Congress), Florida","57846","656",
"5001600US1202","Congressional District 2 (116th Congress), Florida","50647","686",
"5001600US1203","Congressional District 3 (116th Congress), Florida","51117","866",
"5001600US1204","Congressional District 4 (116th Congress), Florida","73345","1136",
"5001600US1205","Congressional District 5 (116th Congress), Florida","43129","609",
"5001600US1206","Congressional District 6 (116th Congress), Florida","51167","688",
"5001600US1207","Congressional District 7 (116th Congress), Florida","63601","764",
"5001600US1208","Congressional District 8 (116th Congress), Florida","56474","959",
"5001600US1209","Congressional District 9 (116th Congress), Florida","53640","818",
"5001600US1210","Congressional District 10 (116th Congress), Florida","56030","813",
"5001600US1211","Congressional District 11 (116th Congress), Florida","48690","778",
"5001600US1212","Congressional District 12 (116th Congress), Florida","54654","704",
"5001600US1213","Congressional District 13 (116th Congress), Florida","53236","563",
"5001600US1214","Congressional District 14 (116th Congress), Florida","55691","887",
"5001600US1215","Congressional District 15 (116th Congress), Florida","56681","896",
"5001600US1216","Congressional District 16 (116th Congress), Florida","62794","755",
"5001600US1217","Congressional District 17 (116th Congress), Florida","51302","775",
"5001600US1218","Congressional District 18 (116th Congress), Florida","62019","910",
"5001600US1219","Congressional District 19 (116th Congress), Florida","61306","961",
"5001600US1220","Congressional District 20 (116th Congress), Florida","47743","847",
"5001600US1221","Congressional District 21 (116th Congress), Florida","61822","921",
"5001600US1222","Congressional District 22 (116th Congress), Florida","64929","967",
"5001600US1223","Congressional District 23 (116th Congress), Florida","67575","1305",
"5001600US1224","Congressional District 24 (116th Congress), Florida","41694","722",
"5001600US1225","Congressional District 25 (116th Congress), Florida","52185","789",
"5001600US1226","Congressional District 26 (116th Congress), Florida","60405","1035",
"5001600US1227","Congressional District 27 (116th Congress), Florida","58100","1348",
"5001600US1301","Congressional District 1 (116th Congress), Georgia","53102","733",
"5001600US1302","Congressional District 2 (116th Congress), Georgia","39505","824",
"5001600US1303","Congressional District 3 (116th Congress), Georgia","62112","939",
"5001600US1304","Congressional District 4 (116th Congress), Georgia","57639","887",
"5001600US1305","Congressional District 5 (116th Congress), Georgia","54166","790",
"5001600US1306","Congressional District 6 (116th Congress), Georgia","95365","1332",
"5001600US1307","Congressional District 7 (116th Congress), Georgia","77978","1154",
"5001600US1308","Congressional District 8 (116th Congress), Georgia","47315","744",
"5001600US1309","Congressional District 9 (116th Congress), Georgia","56010","798",
"5001600US1310","Congressional District 10 (116th Congress), Georgia","56789","963",
"5001600US1311","Congressional District 11 (116th Congress), Georgia","76444","937",
"5001600US1312","Congressional District 12 (116th Congress), Georgia","47153","769",
"5001600US1313","Congressional District 13 (116th Congress), Georgia","61289","1037",
"5001600US1314","Congressional District 14 (116th Congress), Georgia","51951","968",
"5001600US1501","Congressional District 1 (116th Congress), Hawaii","84993","1030",
"5001600US1502","Congressional District 2 (116th Congress), Hawaii","77525","1038",
"5001600US1601","Congressional District 1 (116th Congress), Idaho","56854","727",
"5001600US1602","Congressional District 2 (116th Congress), Idaho","54685","603",
"5001600US1701","Congressional District 1 (116th Congress), Illinois","54618","795",
"5001600US1702","Congressional District 2 (116th Congress), Illinois","50881","720",
"5001600US1703","Congressional District 3 (116th Congress), Illinois","70263","921",
"5001600US1704","Congressional District 4 (116th Congress), Illinois","55071","983",
"5001600US1705","Congressional District 5 (116th Congress), Illinois","87320","1144",
"5001600US1706","Congressional District 6 (116th Congress), Illinois","103967","1195",
"5001600US1707","Congressional District 7 (116th Congress), Illinois","60216","1139",
"5001600US1708","Congressional District 8 (116th Congress), Illinois","74201","1111",
"5001600US1709","Congressional District 9 (116th Congress), Illinois","74914","1115",
"5001600US1710","Congressional District 10 (116th Congress), Illinois","83551","1319",
"5001600US1711","Congressional District 11 (116th Congress), Illinois","78069","1052",
"5001600US1712","Congressional District 12 (116th Congress), Illinois","50948","720",
"5001600US1713","Congressional District 13 (116th Congress), Illinois","52936","592",
"5001600US1714","Congressional District 14 (116th Congress), Illinois","96149","1069",
"5001600US1715","Congressional District 15 (116th Congress), Illinois","53873","508",
"5001600US1716","Congressional District 16 (116th Congress), Illinois","62151","653",
"5001600US1717","Congressional District 17 (116th Congress), Illinois","49599","656",
"5001600US1718","Congressional District 18 (116th Congress), Illinois","66166","877",
"5001600US17ZZ","Congressional Districts not defined (116th Congress), Illinois","null","null",
"5001600US1801","Congressional District 1 (116th Congress), Indiana","59049","803",
"5001600US1802","Congressional District 2 (116th Congress), Indiana","54276","721",
"5001600US1803","Congressional District 3 (116th Congress), Indiana","55862","655",
"5001600US1804","Congressional District 4 (116th Congress), Indiana","59788","658",
"5001600US1805","Congressional District 5 (116th Congress), Indiana","72723","1002",
"5001600US1806","Congressional District 6 (116th Congress), Indiana","54823","610",
"5001600US1807","Congressional District 7 (116th Congress), Indiana","44256","694",
"5001600US1808","Congressional District 8 (116th Congress), Indiana","52911","475",
"5001600US1809","Congressional District 9 (116th Congress), Indiana","57939","815",
"5001600US1901","Congressional District 1 (116th Congress), Iowa","60495","561",
"5001600US1902","Congressional District 2 (116th Congress), Iowa","56693","727",
"5001600US1903","Congressional District 3 (116th Congress), Iowa","66928","807",
"5001600US1904","Congressional District 4 (116th Congress), Iowa","57381","562",
"5001600US2001","Congressional District 1 (116th Congress), Kansas","52362","623",
"5001600US2002","Congressional District 2 (116th Congress), Kansas","54867","539",
"5001600US2003","Congressional District 3 (116th Congress), Kansas","78344","770",
"5001600US2004","Congressional District 4 (116th Congress), Kansas","56238","646",
"5001600US2101","Congressional District 1 (116th Congress), Kentucky","44306","573",
"5001600US2102","Congressional District 2 (116th Congress), Kentucky","52188","620",
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","55382","626",
"5001600US2104","Congressional District 4 (116th Congress), Kentucky","64263","709",
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","34351","564",
"5001600US2106","Congressional District 6 (116th Congress), Kentucky","54128","741",
"5001600US2201","Congressional District 1 (116th Congress), Louisiana","60410","987",
"5001600US2202","Congressional District 2 (116th Congress), Louisiana","40988","745",
"5001600US2203","Congressional District 3 (116th Congress), Louisiana","50445","747",
"5001600US2204","Congressional District 4 (116th Congress), Louisiana","42127","750",
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","39825","711",
"5001600US2206","Congressional District 6 (116th Congress), Louisiana","64663","927",
"5001600US2301","Congressional District 1 (116th Congress), Maine","66524","751",
"5001600US2302","Congressional District 2 (116th Congress), Maine","50076","617",
"5001600US2401","Congressional District 1 (116th Congress), Maryland","76887","966",
"5001600US2402","Congressional District 2 (116th Congress), Maryland","72385","1091",
"5001600US2403","Congressional District 3 (116th Congress), Maryland","90871","1235",
"5001600US2404","Congressional District 4 (116th Congress), Maryland","85580","822",
"5001600US2405","Congressional District 5 (116th Congress), Maryland","101221","1134",
"5001600US2406","Congressional District 6 (116th Congress), Maryland","83126","1290",
"5001600US2407","Congressional District 7 (116th Congress), Maryland","64039","930",
"5001600US2408","Congressional District 8 (116th Congress), Maryland","106958","1001",
"5001600US2501","Congressional District 1 (116th Congress), Massachusetts","59137","772",
"5001600US2502","Congressional District 2 (116th Congress), Massachusetts","71636","890",
"5001600US2503","Congressional District 3 (116th Congress), Massachusetts","81055","1155",
"5001600US2504","Congressional District 4 (116th Congress), Massachusetts","103255","1206",
"5001600US2505","Congressional District 5 (116th Congress), Massachusetts","100962","1112",
"5001600US2506","Congressional District 6 (116th Congress), Massachusetts","91488","1289",
"5001600US2507","Congressional District 7 (116th Congress), Massachusetts","68203","1139",
"5001600US2508","Congressional District 8 (116th Congress), Massachusetts","93015","1229",
"5001600US2509","Congressional District 9 (116th Congress), Massachusetts","73163","1255",
"5001600US2601","Congressional District 1 (116th Congress), Michigan","50891","482",
"5001600US2602","Congressional District 2 (116th Congress), Michigan","58031","765",
"5001600US2603","Congressional District 3 (116th Congress), Michigan","61466","714",
"5001600US2604","Congressional District 4 (116th Congress), Michigan","52271","439",
"5001600US2605","Congressional District 5 (116th Congress), Michigan","46647","534",
"5001600US2606","Congressional District 6 (116th Congress), Michigan","55409","622",
"5001600US2607","Congressional District 7 (116th Congress), Michigan","60929","655",
"5001600US2608","Congressional District 8 (116th Congress), Michigan","72934","902",
"5001600US2609","Congressional District 9 (116th Congress), Michigan","60817","756",
"5001600US2610","Congressional District 10 (116th Congress), Michigan","65543","800",
"5001600US2611","Congressional District 11 (116th Congress), Michigan","86254","761",
"5001600US2612","Congressional District 12 (116th Congress), Michigan","60589","780",
"5001600US2613","Congressional District 13 (116th Congress), Michigan","36195","493",
"5001600US2614","Congressional District 14 (116th Congress), Michigan","47854","702",
"5001600US26ZZ","Congressional Districts not defined (116th Congress), Michigan","null","null",
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","63683","619",
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","86836","805",
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","93045","1079",
"5001600US2704","Congressional District 4 (116th Congress), Minnesota","71851","711",
"5001600US2705","Congressional District 5 (116th Congress), Minnesota","65262","686",
"5001600US2706","Congressional District 6 (116th Congress), Minnesota","82616","975",
"5001600US2707","Congressional District 7 (116th Congress), Minnesota","58899","524",
"5001600US2708","Congressional District 8 (116th Congress), Minnesota","58525","493",
"5001600US2801","Congressional District 1 (116th Congress), Mississippi","48450","598",
"5001600US2802","Congressional District 2 (116th Congress), Mississippi","36759","583",
"5001600US2803","Congressional District 3 (116th Congress), Mississippi","48133","760",
"5001600US2804","Congressional District 4 (116th Congress), Mississippi","47213","811",
"5001600US2901","Congressional District 1 (116th Congress), Missouri","47666","685",
"5001600US2902","Congressional District 2 (116th Congress), Missouri","85638","1001",
"5001600US2903","Congressional District 3 (116th Congress), Missouri","65707","759",
"5001600US2904","Congressional District 4 (116th Congress), Missouri","51575","642",
"5001600US2905","Congressional District 5 (116th Congress), Missouri","52554","592",
"5001600US2906","Congressional District 6 (116th Congress), Missouri","61876","620",
"5001600US2907","Congressional District 7 (116th Congress), Missouri","48067","584",
"5001600US2908","Congressional District 8 (116th Congress), Missouri","43356","666",
"5001600US3000","Congressional District (at Large) (116th Congress), Montana","54970","606",
"5001600US3101","Congressional District 1 (116th Congress), Nebraska","61831","686",
"5001600US3102","Congressional District 2 (116th Congress), Nebraska","68876","901",
"5001600US3103","Congressional District 3 (116th Congress), Nebraska","54443","575",
"5001600US3201","Congressional District 1 (116th Congress), Nevada","41790","585",
"5001600US3202","Congressional District 2 (116th Congress), Nevada","64378","545",
"5001600US3203","Congressional District 3 (116th Congress), Nevada","74081","1004",
"5001600US3204","Congressional District 4 (116th Congress), Nevada","60844","607",
"5001600US3301","Congressional District 1 (116th Congress), New Hampshire","77691","1170",
"5001600US3302","Congressional District 2 (116th Congress), New Hampshire","75814","1008",
"5001600US3401","Congressional District 1 (116th Congress), New Jersey","73106","940",
"5001600US3402","Congressional District 2 (116th Congress), New Jersey","66196","1034",
"5001600US3403","Congressional District 3 (116th Congress), New Jersey","82786","764",
"5001600US3404","Congressional District 4 (116th Congress), New Jersey","87597","1067",
"5001600US3405","Congressional District 5 (116th Congress), New Jersey","107050","1485",
"5001600US3406","Congressional District 6 (116th Congress), New Jersey","85676","1077",
"5001600US3407","Congressional District 7 (116th Congress), New Jersey","116488","1394",
"5001600US3408","Congressional District 8 (116th Congress), New Jersey","62615","903",
"5001600US3409","Congressional District 9 (116th Congress), New Jersey","71740","1187",
"5001600US3410","Congressional District 10 (116th Congress), New Jersey","55930","1102",
"5001600US3411","Congressional District 11 (116th Congress), New Jersey","116768","1567",
"5001600US3412","Congressional District 12 (116th Congress), New Jersey","88663","1277",
"5001600US3501","Congressional District 1 (116th Congress), New Mexico","52434","756",
"5001600US3502","Congressional District 2 (116th Congress), New Mexico","44523","713",
"5001600US3503","Congressional District 3 (116th Congress), New Mexico","52097","828",
"5001600US3601","Congressional District 1 (116th Congress), New York","97821","1431",
"5001600US3602","Congressional District 2 (116th Congress), New York","103141","1450",
"5001600US3603","Congressional District 3 (116th Congress), New York","119397","1674",
"5001600US3604","Congressional District 4 (116th Congress), New York","109180","1146",
"5001600US3605","Congressional District 5 (116th Congress), New York","73585","1235",
"5001600US3606","Congressional District 6 (116th Congress), New York","66981","1011",
"5001600US3607","Congressional District 7 (116th Congress), New York","59535","1221",
"5001600US3608","Congressional District 8 (116th Congress), New York","54878","917",
"5001600US3609","Congressional District 9 (116th Congress), New York","61292","1076",
"5001600US3610","Congressional District 10 (116th Congress), New York","96313","1873",
"5001600US3611","Congressional District 11 (116th Congress), New York","76467","990",
"5001600US3612","Congressional District 12 (116th Congress), New York","109752","1904",
"5001600US3613","Congressional District 13 (116th Congress), New York","44356","1059",
"5001600US3614","Congressional District 14 (116th Congress), New York","59940","1104",
"5001600US3615","Congressional District 15 (116th Congress), New York","30238","587",
"5001600US3616","Congressional District 16 (116th Congress), New York","72901","1487",
"5001600US3617","Congressional District 17 (116th Congress), New York","102088","1431",
"5001600US3618","Congressional District 18 (116th Congress), New York","87977","1476",
"5001600US3619","Congressional District 19 (116th Congress), New York","64205","761",
"5001600US3620","Congressional District 20 (116th Congress), New York","68970","1147",
"5001600US3621","Congressional District 21 (116th Congress), New York","56367","594",
"5001600US3622","Congressional District 22 (116th Congress), New York","55593","667",
"5001600US3623","Congressional District 23 (116th Congress), New York","52939","599",
"5001600US3624","Congressional District 24 (116th Congress), New York","59948","660",
"5001600US3625","Congressional District 25 (116th Congress), New York","59437","710",
"5001600US3626","Congressional District 26 (116th Congress), New York","51118","608",
"5001600US3627","Congressional District 27 (116th Congress), New York","67324","909",
"5001600US3701","Congressional District 1 (116th Congress), North Carolina","45596","760",
"5001600US3702","Congressional District 2 (116th Congress), North Carolina","71391","956",
"5001600US3703","Congressional District 3 (116th Congress), North Carolina","51546","793",
"5001600US3704","Congressional District 4 (116th Congress), North Carolina","73464","1033",
"5001600US3705","Congressional District 5 (116th Congress), North Carolina","48049","695",
"5001600US3706","Congressional District 6 (116th Congress), North Carolina","51618","665",
"5001600US3707","Congressional District 7 (116th Congress), North Carolina","50162","647",
"5001600US3708","Congressional District 8 (116th Congress), North Carolina","53494","533",
"5001600US3709","Congressional District 9 (116th Congress), North Carolina","62130","978",
"5001600US3710","Congressional District 10 (116th Congress), North Carolina","50250","645",
"5001600US3711","Congressional District 11 (116th Congress), North Carolina","48704","758",
"5001600US3712","Congressional District 12 (116th Congress), North Carolina","60709","705",
"5001600US3713","Congressional District 13 (116th Congress), North Carolina","52623","696",
"5001600US3800","Congressional District (at Large) (116th Congress), North Dakota","64894","813",
"5001600US3901","Congressional District 1 (116th Congress), Ohio","60936","838",
"5001600US3902","Congressional District 2 (116th Congress), Ohio","59072","647",
"5001600US3903","Congressional District 3 (116th Congress), Ohio","49259","665",
"5001600US3904","Congressional District 4 (116th Congress), Ohio","55914","573",
"5001600US3905","Congressional District 5 (116th Congress), Ohio","61491","691",
"5001600US3906","Congressional District 6 (116th Congress), Ohio","49596","549",
"5001600US3907","Congressional District 7 (116th Congress), Ohio","57080","593",
"5001600US3908","Congressional District 8 (116th Congress), Ohio","60957","651",
"5001600US3909","Congressional District 9 (116th Congress), Ohio","44841","608",
"5001600US3910","Congressional District 10 (116th Congress), Ohio","54581","629",
"5001600US3911","Congressional District 11 (116th Congress), Ohio","38997","598",
"5001600US3912","Congressional District 12 (116th Congress), Ohio","75557","867",
"5001600US3913","Congressional District 13 (116th Congress), Ohio","46479","564",
"5001600US3914","Congressional District 14 (116th Congress), Ohio","69550","801",
"5001600US3915","Congressional District 15 (116th Congress), Ohio","66311","750",
"5001600US3916","Congressional District 16 (116th Congress), Ohio","68734","678",
"5001600US4001","Congressional District 1 (116th Congress), Oklahoma","56654","521",
"5001600US4002","Congressional District 2 (116th Congress), Oklahoma","43843","371",
"5001600US4003","Congressional District 3 (116th Congress), Oklahoma","52968","596",
"5001600US4004","Congressional District 4 (116th Congress), Oklahoma","57925","784",
"5001600US4005","Congressional District 5 (116th Congress), Oklahoma","53381","544",
"5001600US4101","Congressional District 1 (116th Congress), Oregon","77954","848",
"5001600US4102","Congressional District 2 (116th Congress), Oregon","54215","588",
"5001600US4103","Congressional District 3 (116th Congress), Oregon","69303","974",
"5001600US4104","Congressional District 4 (116th Congress), Oregon","51593","682",
"5001600US4105","Congressional District 5 (116th Congress), Oregon","65599","826",
"5001600US4201","Congressional District 1 (116th Congress), Pennsylvania","88592","1203",
"5001600US4202","Congressional District 2 (116th Congress), Pennsylvania","44840","838",
"5001600US4203","Congressional District 3 (116th Congress), Pennsylvania","47425","817",
"5001600US4204","Congressional District 4 (116th Congress), Pennsylvania","90366","994",
"5001600US4205","Congressional District 5 (116th Congress), Pennsylvania","69294","1042",
"5001600US4206","Congressional District 6 (116th Congress), Pennsylvania","84666","1087",
"5001600US4207","Congressional District 7 (116th Congress), Pennsylvania","66511","824",
"5001600US4208","Congressional District 8 (116th Congress), Pennsylvania","55209","637",
"5001600US4209","Congressional District 9 (116th Congress), Pennsylvania","59656","688",
"5001600US4210","Congressional District 10 (116th Congress), Pennsylvania","64553","809",
"5001600US4211","Congressional District 11 (116th Congress), Pennsylvania","67309","657",
"5001600US4212","Congressional District 12 (116th Congress), Pennsylvania","54600","524",
"5001600US4213","Congressional District 13 (116th Congress), Pennsylvania","54869","580",
"5001600US4214","Congressional District 14 (116th Congress), Pennsylvania","58725","794",
"5001600US4215","Congressional District 15 (116th Congress), Pennsylvania","51555","551",
"5001600US4216","Congressional District 16 (116th Congress), Pennsylvania","53908","546",
"5001600US4217","Congressional District 17 (116th Congress), Pennsylvania","68938","865",
"5001600US4218","Congressional District 18 (116th Congress), Pennsylvania","53656","623",
"5001600US4401","Congressional District 1 (116th Congress), Rhode Island","61499","1182",
"5001600US4402","Congressional District 2 (116th Congress), Rhode Island","72443","1165",
"5001600US4501","Congressional District 1 (116th Congress), South Carolina","70496","998",
"5001600US4502","Congressional District 2 (116th Congress), South Carolina","60479","834",
"5001600US4503","Congressional District 3 (116th Congress), South Carolina","48872","644",
"5001600US4504","Congressional District 4 (116th Congress), South Carolina","56376","685",
"5001600US4505","Congressional District 5 (116th Congress), South Carolina","52860","773",
"5001600US4506","Congressional District 6 (116th Congress), South Carolina","38661","573",
"5001600US4507","Congressional District 7 (116th Congress), South Carolina","46265","729",
"5001600US4600","Congressional District (at Large) (116th Congress), South Dakota","58275","643",
"5001600US4701","Congressional District 1 (116th Congress), Tennessee","44378","668",
"5001600US4702","Congressional District 2 (116th Congress), Tennessee","55006","703",
"5001600US4703","Congressional District 3 (116th Congress), Tennessee","50454","753",
"5001600US4704","Congressional District 4 (116th Congress), Tennessee","56177","831",
"5001600US4705","Congressional District 5 (116th Congress), Tennessee","59705","765",
"5001600US4706","Congressional District 6 (116th Congress), Tennessee","55785","761",
"5001600US4707","Congressional District 7 (116th Congress), Tennessee","59932","798",
"5001600US4708","Congressional District 8 (116th Congress), Tennessee","59200","965",
"5001600US4709","Congressional District 9 (116th Congress), Tennessee","41886","634",
"5001600US4801","Congressional District 1 (116th Congress), Texas","51435","672",
"5001600US4802","Congressional District 2 (116th Congress), Texas","80414","1233",
"5001600US4803","Congressional District 3 (116th Congress), Texas","96905","1149",
"5001600US4804","Congressional District 4 (116th Congress), Texas","56807","794",
"5001600US4805","Congressional District 5 (116th Congress), Texas","54138","776",
"5001600US4806","Congressional District 6 (116th Congress), Texas","70962","863",
"5001600US4807","Congressional District 7 (116th Congress), Texas","75925","1072",
"5001600US4808","Congressional District 8 (116th Congress), Texas","73701","1313",
"5001600US4809","Congressional District 9 (116th Congress), Texas","49160","899",
"5001600US4810","Congressional District 10 (116th Congress), Texas","78872","1166",
"5001600US4811","Congressional District 11 (116th Congress), Texas","59444","986",
"5001600US4812","Congressional District 12 (116th Congress), Texas","70155","1089",
"5001600US4813","Congressional District 13 (116th Congress), Texas","53065","712",
"5001600US4814","Congressional District 14 (116th Congress), Texas","63899","850",
"5001600US4815","Congressional District 15 (116th Congress), Texas","46341","1011",
"5001600US4816","Congressional District 16 (116th Congress), Texas","48175","975",
"5001600US4817","Congressional District 17 (116th Congress), Texas","55054","752",
"5001600US4818","Congressional District 18 (116th Congress), Texas","47534","851",
"5001600US4819","Congressional District 19 (116th Congress), Texas","51646","834",
"5001600US4820","Congressional District 20 (116th Congress), Texas","53251","777",
"5001600US4821","Congressional District 21 (116th Congress), Texas","72376","889",
"5001600US4822","Congressional District 22 (116th Congress), Texas","97494","1901",
"5001600US4823","Congressional District 23 (116th Congress), Texas","55961","1040",
"5001600US4824","Congressional District 24 (116th Congress), Texas","76737","1014",
"5001600US4825","Congressional District 25 (116th Congress), Texas","73970","1045",
"5001600US4826","Congressional District 26 (116th Congress), Texas","93630","1254",
"5001600US4827","Congressional District 27 (116th Congress), Texas","55480","844",
"5001600US4828","Congressional District 28 (116th Congress), Texas","49776","757",
"5001600US4829","Congressional District 29 (116th Congress), Texas","45648","931",
"5001600US4830","Congressional District 30 (116th Congress), Texas","49438","742",
"5001600US4831","Congressional District 31 (116th Congress), Texas","73594","751",
"5001600US4832","Congressional District 32 (116th Congress), Texas","75428","1020",
"5001600US4833","Congressional District 33 (116th Congress), Texas","43456","649",
"5001600US4834","Congressional District 34 (116th Congress), Texas","40308","909",
"5001600US4835","Congressional District 35 (116th Congress), Texas","50978","682",
"5001600US4836","Congressional District 36 (116th Congress), Texas","62425","840",
"5001600US4901","Congressional District 1 (116th Congress), Utah","71181","797",
"5001600US4902","Congressional District 2 (116th Congress), Utah","64600","772",
"5001600US4903","Congressional District 3 (116th Congress), Utah","75334","862",
"5001600US4904","Congressional District 4 (116th Congress), Utah","76246","745",
"5001600US5000","Congressional District (at Large) (116th Congress), Vermont","61973","662",
