"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US3704","Congressional District 4 (115th Congress), North Carolina","66982","770",
"5001500US3705","Congressional District 5 (115th Congress), North Carolina","44052","605",
"5001500US3706","Congressional District 6 (115th Congress), North Carolina","47256","623",
"5001500US3707","Congressional District 7 (115th Congress), North Carolina","45716","590",
"5001500US3708","Congressional District 8 (115th Congress), North Carolina","50110","585",
"5001500US3709","Congressional District 9 (115th Congress), North Carolina","56003","797",
"5001500US3710","Congressional District 10 (115th Congress), North Carolina","45783","537",
"5001500US3711","Congressional District 11 (115th Congress), North Carolina","43833","588",
"5001500US3712","Congressional District 12 (115th Congress), North Carolina","56061","735",
"5001500US3713","Congressional District 13 (115th Congress), North Carolina","48679","652",
"5001500US3800","Congressional District (at Large) (115th Congress), North Dakota","61285","669",
"5001500US3901","Congressional District 1 (115th Congress), Ohio","55897","695",
"5001500US3902","Congressional District 2 (115th Congress), Ohio","54888","730",
"5001500US3903","Congressional District 3 (115th Congress), Ohio","45253","614",
"5001500US3904","Congressional District 4 (115th Congress), Ohio","51697","408",
"5001500US3905","Congressional District 5 (115th Congress), Ohio","56458","628",
"5001500US3906","Congressional District 6 (115th Congress), Ohio","46048","556",
"5001500US3907","Congressional District 7 (115th Congress), Ohio","52532","692",
"5001500US3908","Congressional District 8 (115th Congress), Ohio","55913","772",
"5001500US3909","Congressional District 9 (115th Congress), Ohio","42346","450",
"5001500US3910","Congressional District 10 (115th Congress), Ohio","50316","587",
"5001500US3911","Congressional District 11 (115th Congress), Ohio","35930","457",
"5001500US3912","Congressional District 12 (115th Congress), Ohio","69159","1105",
"5001500US3913","Congressional District 13 (115th Congress), Ohio","43753","557",
"5001500US3914","Congressional District 14 (115th Congress), Ohio","64870","702",
"5001500US3915","Congressional District 15 (115th Congress), Ohio","61004","632",
"5001500US3916","Congressional District 16 (115th Congress), Ohio","64625","742",
"5001500US4001","Congressional District 1 (115th Congress), Oklahoma","52927","482",
"5001500US4002","Congressional District 2 (115th Congress), Oklahoma","41089","388",
"5001500US4003","Congressional District 3 (115th Congress), Oklahoma","50439","523",
"5001500US4004","Congressional District 4 (115th Congress), Oklahoma","54310","703",
"5001500US4005","Congressional District 5 (115th Congress), Oklahoma","49560","637",
"5001500US4101","Congressional District 1 (115th Congress), Oregon","70350","878",
"5001500US4102","Congressional District 2 (115th Congress), Oregon","48797","727",
"5001500US4103","Congressional District 3 (115th Congress), Oregon","60395","796",
"5001500US4104","Congressional District 4 (115th Congress), Oregon","46558","591",
"5001500US4105","Congressional District 5 (115th Congress), Oregon","59704","600",
"5001500US4201","Congressional District 1 (115th Congress), Pennsylvania","44350","669",
"5001500US4202","Congressional District 2 (115th Congress), Pennsylvania","39560","728",
"5001500US4203","Congressional District 3 (115th Congress), Pennsylvania","50769","554",
"5001500US4204","Congressional District 4 (115th Congress), Pennsylvania","61293","441",
"5001500US4205","Congressional District 5 (115th Congress), Pennsylvania","49206","452",
"5001500US4206","Congressional District 6 (115th Congress), Pennsylvania","80361","999",
"5001500US4207","Congressional District 7 (115th Congress), Pennsylvania","86542","915",
"5001500US4208","Congressional District 8 (115th Congress), Pennsylvania","81909","937",
"5001500US4209","Congressional District 9 (115th Congress), Pennsylvania","48290","584",
"5001500US4210","Congressional District 10 (115th Congress), Pennsylvania","53262","627",
"5001500US4211","Congressional District 11 (115th Congress), Pennsylvania","54522","540",
"5001500US4212","Congressional District 12 (115th Congress), Pennsylvania","60357","642",
"5001500US4213","Congressional District 13 (115th Congress), Pennsylvania","60082","785",
"5001500US4214","Congressional District 14 (115th Congress), Pennsylvania","44874","572",
"5001500US4215","Congressional District 15 (115th Congress), Pennsylvania","62138","568",
"5001500US4216","Congressional District 16 (115th Congress), Pennsylvania","58172","631",
"5001500US4217","Congressional District 17 (115th Congress), Pennsylvania","51303","608",
"5001500US4218","Congressional District 18 (115th Congress), Pennsylvania","64591","743",
"5001500US4401","Congressional District 1 (115th Congress), Rhode Island","56013","873",
"5001500US4402","Congressional District 2 (115th Congress), Rhode Island","65736","1035",
"5001500US4501","Congressional District 1 (115th Congress), South Carolina","64118","882",
"5001500US4502","Congressional District 2 (115th Congress), South Carolina","57042","795",
"5001500US4503","Congressional District 3 (115th Congress), South Carolina","44345","673",
"5001500US4504","Congressional District 4 (115th Congress), South Carolina","51198","574",
"5001500US4505","Congressional District 5 (115th Congress), South Carolina","48044","659",
"5001500US4506","Congressional District 6 (115th Congress), South Carolina","35546","551",
"5001500US4507","Congressional District 7 (115th Congress), South Carolina","42536","684",
"5001500US4600","Congressional District (at Large) (115th Congress), South Dakota","54126","531",
"5001500US4701","Congressional District 1 (115th Congress), Tennessee","40411","619",
"5001500US4702","Congressional District 2 (115th Congress), Tennessee","50711","545",
"5001500US4703","Congressional District 3 (115th Congress), Tennessee","45751","630",
"5001500US4704","Congressional District 4 (115th Congress), Tennessee","51166","594",
"5001500US4705","Congressional District 5 (115th Congress), Tennessee","52985","677",
"5001500US4706","Congressional District 6 (115th Congress), Tennessee","49934","711",
"5001500US4707","Congressional District 7 (115th Congress), Tennessee","54233","629",
"5001500US4708","Congressional District 8 (115th Congress), Tennessee","55777","709",
"5001500US4709","Congressional District 9 (115th Congress), Tennessee","39067","592",
"5001500US4801","Congressional District 1 (115th Congress), Texas","47282","733",
"5001500US4802","Congressional District 2 (115th Congress), Texas","75989","1538",
"5001500US4803","Congressional District 3 (115th Congress), Texas","90604","1089",
"5001500US4804","Congressional District 4 (115th Congress), Texas","51945","821",
"5001500US4805","Congressional District 5 (115th Congress), Texas","50049","694",
