"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born",
"5001600US2612","Congressional District 12 (116th Congress), Michigan","709832","6810","618712","7703","91120","4525",
"5001600US2613","Congressional District 13 (116th Congress), Michigan","663867","12601","611509","12981","52358","4946",
"5001600US2614","Congressional District 14 (116th Congress), Michigan","704494","12129","626230","11882","78264","5866",
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","678418","2466","633630","3759","44788","3485",
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","714141","2818","647375","4980","66766","4722",
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","723994","5700","634849","7842","89145","6883",
"5001600US2704","Congressional District 4 (116th Congress), Minnesota","717766","3482","619340","6807","98426","5475",
"5001600US2705","Congressional District 5 (116th Congress), Minnesota","718802","5722","608105","7761","110697","6371",
"5001600US2706","Congressional District 6 (116th Congress), Minnesota","722715","4797","680215","5961","42500","3749",
"5001600US2707","Congressional District 7 (116th Congress), Minnesota","663069","3156","641318","3385","21751","1855",
"5001600US2708","Congressional District 8 (116th Congress), Minnesota","672274","1656","662155","2217","10119","1345",
"5001600US2801","Congressional District 1 (116th Congress), Mississippi","769595","2670","750740","3990","18855","2622",
"5001600US2802","Congressional District 2 (116th Congress), Mississippi","695797","5681","688002","5883","7795","1533",
"5001600US2803","Congressional District 3 (116th Congress), Mississippi","746155","6171","724630","6621","21525","2884",
"5001600US2804","Congressional District 4 (116th Congress), Mississippi","774983","1541","752298","3583","22685","3082",
"5001600US2901","Congressional District 1 (116th Congress), Missouri","728365","7576","682804","9220","45561","4762",
"5001600US2902","Congressional District 2 (116th Congress), Missouri","760689","12075","699950","12788","60739","5641",
"5001600US2903","Congressional District 3 (116th Congress), Missouri","793405","8955","772189","9598","21216","2599",
"5001600US2904","Congressional District 4 (116th Congress), Missouri","770500","4141","741805","5745","28695","4099",
"5001600US2905","Congressional District 5 (116th Congress), Missouri","771847","6564","723939","8574","47908","5284",
"5001600US2906","Congressional District 6 (116th Congress), Missouri","780002","6630","755805","6638","24197","2621",
"5001600US2907","Congressional District 7 (116th Congress), Missouri","783672","2891","763264","3735","20408","2531",
"5001600US2908","Congressional District 8 (116th Congress), Missouri","737972","5020","728306","5458","9666","1427",
"5001600US3000","Congressional District (at Large) (116th Congress), Montana","1062305","*****","1038939","3093","23366","3093",
"5001600US3101","Congressional District 1 (116th Congress), Nebraska","653684","4846","608471","5642","45213","3088",
"5001600US3102","Congressional District 2 (116th Congress), Nebraska","673005","3128","612976","4751","60029","3888",
"5001600US3103","Congressional District 3 (116th Congress), Nebraska","602579","3666","568868","4469","33711","3202",
"5001600US3201","Congressional District 1 (116th Congress), Nevada","685427","17966","480281","15556","205146","11092",
"5001600US3202","Congressional District 2 (116th Congress), Nevada","729771","2947","642740","5562","87031","5266",
"5001600US3203","Congressional District 3 (116th Congress), Nevada","846761","15041","678015","14587","168746","9767",
