"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Margin of Error!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Margin of Error!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Margin of Error!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Margin of Error!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Margin of Error!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Margin of Error!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Margin of Error!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Margin of Error!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Margin of Error!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Margin of Error!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Margin of Error!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Margin of Error!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Margin of Error!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Margin of Error!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Margin of Error!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Margin of Error!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Margin of Error!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Margin of Error!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Margin of Error!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Margin of Error!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Margin of Error!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Margin of Error!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Margin of Error!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Margin of Error!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Margin of Error!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Margin of Error!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Margin of Error!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Margin of Error!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Margin of Error!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Margin of Error!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Margin of Error!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Margin of Error!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Margin of Error!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Margin of Error!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Margin of Error!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Margin of Error!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Margin of Error!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Margin of Error!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Margin of Error!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Margin of Error!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Margin of Error!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Margin of Error!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Margin of Error!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Margin of Error!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Margin of Error!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over","Margin of Error!!Total:!!Female:!!85 years and over",
"5001800US0101","Congressional District 1 (118th Congress), Alabama","735510","3622","354574","2790","21105","1449","20377","2673","27389","2391","14330","837","7576","718","3123","1052","4527","1283","12920","1569","21903","1292","22175","919","21848","2434","23639","2389","21443","1738","21841","1334","21687","2006","9656","1555","14784","1780","7283","1271","13227","1625","19008","1790","12673","1260","6867","1260","5193","1074","380936","2716","19707","1214","24228","3200","20689","2909","15221","1188","7583","632","3914","1179","4673","1314","11477","1614","22243","1612","24845","1508","24231","2472","25185","2506","21864","1027","24125","1255","22347","2232","11558","1851","16577","1887","10925","1844","14433","1969","21373","2296","17147","1459","8517","1317","8074","1303",
"5001800US0102","Congressional District 2 (118th Congress), Alabama","724401","7738","353105","4178","21259","1903","25997","2248","23681","2248","16154","1447","10251","1673","4428","952","4686","1185","13929","1673","22528","1669","20880","1585","23159","2225","21438","2026","19901","1376","23265","1299","21878","1642","8930","1275","12554","1478","9328","1166","11590","1212","14165","1312","13032","1044","5961","852","4111","772","371296","5641","20044","1748","22222","2373","23466","2659","13655","1156","9164","1540","4726","1344","3683","1025","12258","2027","21624","1661","24655","1301","25751","1931","22000","1905","23047","1493","23270","1230","23399","1863","10221","1418","14602","1504","10737","1221","12974","1268","17569","1275","14920","1226","8555","1117","8754","1047",
"5001800US0103","Congressional District 3 (118th Congress), Alabama","730373","3227","352670","3482","18109","1511","20987","2128","22833","2410","13886","1714","11663","1365","6251","1500","5685","1187","16140","1887","21905","1695","23369","1955","20968","2543","22882","2780","20588","1743","22513","1538","21838","1992","10217","1383","13133","1592","10272","1183","13350","1518","14704","1399","11522","1176","6662","1034","3193","683","377703","3300","20779","1637","21634","2739","21832","2751","14360","2031","11833","1260","6405","1528","6315","1509","13946","2217","22891","1877","22341","1693","19706","2066","25837","2299","22969","1395","23469","1263","22562","1943","9998","1552","16313","1540","9857","1339","16754","1674","16841","1552","13959","1236","9007","1048","8095","1047",
"5001800US0104","Congressional District 4 (118th Congress), Alabama","722049","5964","352424","4073","21681","1412","21204","1568","25803","2225","14764","1127","9035","1571","4331","999","3545","991","12074","1355","19729","1596","21009","1736","23147","2081","22531","1860","20111","1634","25442","1567","21062","1975","10382","1481","13956","1405","7708","1084","10652","1454","19628","1642","12059","1115","6944","1019","5627","896","369625","4161","22561","1735","18616","1942","25950","2150","13877","1319","8484","1327","4349","1307","5043","1018","13931","1914","20120","1316","22989","1381","22818","1947","20428","1724","20089","1080","23752","1097","22918","2104","10142","1537","16135","1631","10909","1424","12826","1412","20177","1615","15566","1346","10112","1359","7833","1172",
"5001800US0105","Congressional District 5 (118th Congress), Alabama","758622","3654","371525","2956","20411","1334","22565","2302","23256","2533","14873","1145","9326","1452","5429","1550","4574","1245","16148","2095","24994","867","26436","1304","24386","2490","23483","2321","22185","1316","24061","1344","24853","1797","9535","1485","16017","1665","9396","1155","10391","1296","16816","1356","11730","1181","5794","1016","4866","908","387097","3099","20216","1127","22609","2253","23922","2563","16586","1083","9332","1341","6495","1849","4103","1306","13602","1941","24591","1162","25676","1212","24264","2422","25315","2085","23033","1106","23857","1182","25418","1914","10306","1454","16014","1867","9564","1391","12154","1211","18269","1589","13306","1367","9423","1270","9042","1364",
"5001800US0106","Congressional District 6 (118th Congress), Alabama","722381","9416","349163","5318","21866","1911","20028","1801","26585","2765","18039","1438","7726","1295","2523","885","3192","1086","12812","1927","22151","1673","21542","1603","21575","2367","26749","2584","23104","1334","24401","1435","20175","1853","6673","1402","14681","1683","6782","1206","12196","1653","14381","1520","10349","1134","6288","1137","5345","1032","373218","6014","20985","1903","22506","2256","25072","2235","14482","1182","7446","1194","2231","729","3952","1202","14481","1796","24941","1632","25430","2005","22700","2184","28941","2129","23187","1907","21836","1141","22485","1714","7875","1443","15161","2012","8226","1205","12652","1479","18001","1646","14358","1564","8810","1407","7460","1123",
"5001800US0107","Congressional District 7 (118th Congress), Alabama","715132","12470","338340","7016","18878","2298","23003","2734","20109","2908","12234","2035","18142","1666","7570","2131","6704","1542","16606","2470","21607","2034","23459","2618","23114","2786","19427","2506","16046","2013","16471","1803","20064","2069","8831","1456","12478","1527","9070","1514","12357","1443","14594","1817","8473","1232","5403","958","3700","779","376792","8107","20418","2310","19755","2588","20675","2459","12173","1888","18499","2047","7053","1705","7197","1558","16764","2664","22656","1891","25828","2506","23272","2709","20458","2466","22453","1952","21755","1866","18209","2048","9839","1362","17538","2063","9410","1146","13855","1581","19604","1828","13412","1546","8350","1086","7619","1123",
"5001800US0200","Congressional District (at Large) (118th Congress), Alaska","733406","*****","385855","2547","24360","1373","25263","2125","26115","2039","15969","1358","9221","2802","6090","1864","5860","1435","16458","3702","29917","1813","28745","1448","31003","2513","27244","2417","22807","1689","21297","1230","20716","1565","10356","1275","13701","1483","7453","1030","11435","1314","15124","1371","9517","1025","4432","929","2772","648","347551","2547","20851","1221","23500","1938","25811","2358","12497","1274","6193","802","4413","1245","3529","1173","13384","2240","25410","1539","27778","1297","26889","2186","24995","2104","19068","1001","19010","1104","19255","1701","9684","1444","13019","1426","7794","1050","10017","1272","14815","1228","10695","1233","4479","761","4465","994",
"5001800US0401","Congressional District 1 (118th Congress), Arizona","804256","22081","393913","13714","16486","2367","20254","2590","17917","2918","12762","2229","6911","1417","3555","1390","3642","1277","15383","3248","31044","3807","30580","3519","28761","3269","25535","3386","21946","2741","24511","2558","26223","2755","13754","2132","19461","2334","9206","1587","14592","1795","19596","2081","16736","1797","8740","1361","6318","917","410343","11988","19484","2762","20616","3346","18910","3168","15144","2330","6389","1903","2885","1022","3922","1388","14023","2617","30464","4059","29450","3658","27528","3494","23402","2628","20446","2617","28187","3160","27195","2675","12800","1740","16138","2211","9983","1504","16676","2375","24879","2467","17865","2001","11289","1397","12668","1745",
"5001800US0402","Congressional District 2 (118th Congress), Arizona","833298","6866","414885","4220","17056","1265","24561","2474","24535","2201","17217","1865","12435","2076","6198","1617","6035","1982","14994","2407","23879","1951","27916","2091","25642","2167","24598","2855","20914","1653","22764","2083","22217","2394","11249","1614","18271","1992","11739","1728","17269","1674","27631","2386","21284","1883","9510","1376","6971","1294","418413","4978","21018","1832","22876","2026","24587","2394","15639","1240","13652","1774","4254","1169","6940","1435","13496","2263","23100","1698","23806","1740","22032","2202","22161","2127","22142","2031","22480","1552","22867","2020","13093","1649","19690","1933","14302","1933","20346","1839","27709","2015","21121","2000","12867","1631","8235","962",
"5001800US0403","Congressional District 3 (118th Congress), Arizona","814391","24226","413031","13228","28480","2797","26922","3452","32679","3420","21744","2431","14176","2622","6568","1561","9866","1931","20473","2348","34897","3986","38283","3289","30000","3426","25853","3053","25693","3144","23417","2599","23178","2864","7450","1898","10430","2035","5728","1138","6599","1370","9399","1765","6369","1597","3303","1345","1524","692","401360","14073","23769","3282","27567","3455","31011","3554","19251","2477","13969","2356","7936","2218","7849","1726","19619","2747","37979","3318","28898","2658","28208","3865","25401","3205","26432","2873","25208","2752","21026","2758","9417","1602","9104","1823","5985","1479","7352","1560","10054","1777","5799","1303","6429","1688","3097","963",
"5001800US0404","Congressional District 4 (118th Congress), Arizona","814381","17786","409910","10555","22124","3104","22074","2916","22524","3266","15008","2360","13172","2362","7572","1941","7026","2110","24602","3749","39826","3788","35073","2953","25607","3510","26664","3003","23342","2965","24910","2591","19551","2702","8331","1668","12820","1766","8816","1921","10269","1501","15352","1924","12263","1846","8132","1679","4852","1013","404471","11087","18910","3374","18594","3116","23507","3113","14083","2229","13917","2202","5627","1508","8899","2220","21782","3529","31855","3711","32425","3341","23976","2511","25092","3167","23485","2929","22499","2375","22387","2375","9443","1574","15973","2465","8885","1664","11549","1659","20234","2376","13302","1730","9861","1667","8186","1408",
"5001800US0405","Congressional District 5 (118th Congress), Arizona","857744","16572","429964","10750","26407","3269","30362","3392","34195","3147","20324","2554","10689","1736","4821","1385","5469","1300","13736","2662","24120","2724","29275","3019","32090","3626","33190","3411","28840","2928","28493","2745","20270","2563","10056","2080","13494","2122","7985","2023","9566","1475","17117","1916","15142","2188","8788","1556","5535","1176","427780","9966","23981","3122","32051","3236","27896","3021","21423","2562","10370","1808","2764","914","2775","771","13460","2054","24511","2953","26174","2821","33499","3490","31290","3384","27320","2930","29246","2815","21965","2418","9074","1656","13451","2072","7934","1245","12698","1821","22816","2238","17079","1967","9929","1566","6074","1072",
"5001800US0406","Congressional District 6 (118th Congress), Arizona","813933","16423","408380","8899","18747","2364","21911","2525","20492","2711","15741","1753","9021","1648","5806","1772","4320","1421","17336","2577","27697","2596","26103","2385","21587","2668","23830","2432","19687","2117","24640","1901","21228","2111","10372","1660","17789","1975","11906","1660","16714","1931","26327","2156","23456","2092","14241","1546","9429","1091","405553","9773","15723","2156","18287","2282","21741","2251","13080","1692","5556","1362","5000","1746","4116","1589","14233","2294","21231","2218","22599","2056","22960","2553","21604","2616","20304","2008","23709","1681","23353","2326","11066","1675","20166","2279","12515","1758","20559","2049","32227","2013","24413","2134","15698","1853","15413","1887",
"5001800US0407","Congressional District 7 (118th Congress), Arizona","811832","17054","406609","10960","24418","3003","28233","3255","27158","3518","16498","1739","16952","1756","8863","2194","6148","2332","19882","3658","30825","2657","30802","2430","28241","3546","28278","2887","23081","2019","19758","2183","21440","2314","9478","1693","11165","1737","6874","1277","11379","1578","14061","1711","12353","1462","7185","1483","3537","764","405223","9337","22874","2386","26204","2969","27853","3133","16152","1732","18970","1435","6975","2245","7820","2271","20477","2745","28851","2756","30442","2326","21984","2549","27813","3094","24081","2227","19622","1931","23321","2080","8317","1374","11851","1758","8182","1338","10852","1635","16274","1732","11946","1647","8293","1426","6069","1212",
"5001800US0408","Congressional District 8 (118th Congress), Arizona","800203","19470","390821","12667","19396","2853","24226","3471","23040","3367","17296","2666","10300","1965","3595","1239","3975","1370","10741","2340","22818","2995","24520","3321","24947","3335","23450","2732","22371","3093","23184","2646","22350","2833","11240","1960","14545","1906","11311","2078","14473","2212","22284","2446","19822","1895","11866","1670","9071","1299","409382","10756","21213","3030","21191","2658","22388","3257","14098","2266","6696","1418","5417","1859","4378","1448","12110","2280","22829","3187","27338","3244","26051","3155","23684","3388","23533","2638","21129","2722","23749","2450","12420","2073","15358","1926","11362","1531","13275","1824","27857","2659","23671","2069","15356","1784","14279","1847",
"5001800US0409","Congressional District 9 (118th Congress), Arizona","881306","12542","441159","8160","25810","3438","26835","3631","27502","3008","18036","2128","10081","1760","4095","1177","5561","1629","17956","2716","26261","3180","28495","3283","28147","3429","25198","3518","26916","2828","26591","2729","24016","2534","12578","2104","15925","2219","12112","1705","14943","1837","23579","2087","21789","2320","11486","1331","7247","1196","440147","9048","25246","3207","22959","2791","26571","2985","15212","2446","9158","1932","3842","1062","3738","1294","16042","2947","24096","2824","28526","2280","23842","3256","30183","3236","23927","2872","28057","2673","26175","2749","12316","1810","19746","2841","10845","1807","18978","2096","27077","2595","20834","1776","12184","1597","10593","1732",
"5001800US0501","Congressional District 1 (118th Congress), Arkansas","752628","4087","375271","3382","21154","1763","22881","2387","27569","2459","17856","1703","10487","1931","4367","922","3654","978","13905","1597","21837","1317","24881","1667","22377","2059","26437","2284","22581","1632","22735","1486","20720","1814","10510","1370","16314","2069","8913","1199","12560","1352","17819","1751","13336","1216","7185","996","5193","851","377357","3461","20708","1962","21791","2539","25240","2206","14731","1709","10575","1286","3016","1007","3795","860","11939","1922","21353","1734","24327","1593","23356","2004","23217","2082","22202","1400","21850","1190","22409","1727","9956","1409","17171","1622","10040","1239","15368","1813","19635","1738","15654","1412","10068","1089","8956","1020",
"5001800US0502","Congressional District 2 (118th Congress), Arkansas","774027","6136","375240","3884","22083","1215","25201","2568","26897","2644","16754","1357","9250","1329","5826","1195","5418","1404","16584","2212","23822","1296","24571","1519","23042","2184","26464","2525","21854","1390","21585","1029","21600","1922","8865","1618","14404","1732","9173","1267","11648","1377","15934","1470","13180","1160","6096","876","4989","954","398787","4131","22632","1068","24844","2735","21330","2264","15771","1022","10523","1493","3949","1105","5702","1480","17268","2271","26175","1030","26055","1490","24955","2237","26157","2771","23318","1455","23900","1357","22721","1753","11074","1688","15979","1909","10489","1696","13773","1573","19580","1973","14142","1339","9563","1123","8887","1213",
"5001800US0503","Congressional District 3 (118th Congress), Arkansas","797092","3462","395604","2831","25281","1346","26188","2313","28234","2400","16815","1478","12611","1118","6212","1566","6684","1439","17360","1874","28739","1419","28147","829","28977","2566","26617","2744","24329","1200","23438","1242","20563","2298","9067","1367","12873","1617","8748","1583","10526","1393","13628","1197","10498","1020","5039","787","5030","871","401488","2852","23836","1353","28135","1962","23948","1942","17699","1549","12712","1195","6217","1440","6298","1525","18166","1997","26709","1101","27179","1083","26020","2353","28816","2394","22628","1213","24216","985","22507","1956","8111","1531","13176","1508","10364","1501","11167","1326","16606","1587","10489","1429","9837","1261","6652","1115",
"5001800US0504","Congressional District 4 (118th Congress), Arkansas","743985","7239","366086","4721","20665","1941","24184","2254","22533","2426","16729","1911","9432","1628","4348","1136","5378","1214","14394","1516","22691","2061","23700","1956","22125","2250","22491","2360","19350","1572","22078","1364","23969","2178","8317","1347","16509","1491","9771","1431","13711","1486","16725","1586","12815","1328","8656","1124","5515","841","377899","5013","20549","1933","23295","2091","22021","2553","13434","1776","9185","1566","4892","1353","4453","1197","13890","2095","19874","1906","23134","2054","23247","2436","24881","2754","21919","1913","21367","1313","21046","1742","10564","1463","17200","1910","10108","1337","13265","1615","21679","1691","17442","1712","10793","1220","9661","1242",
"5001800US0601","Congressional District 1 (118th Congress), California","755464","3429","377219","3856","21664","1918","22548","2737","27879","2762","15095","1751","11266","1583","5966","1434","6042","1354","16646","2152","23394","1430","26380","1462","26128","2465","23156","2143","22471","1669","18763","1449","18518","1837","8984","1430","15651","1678","9492","1514","11816","1457","18719","1461","12087","1311","8346","1078","6208","1093","378245","3280","19444","1563","23787","2205","23378","2357","16894","1527","11521","1581","4911","1292","5494","1517","15384","2067","22090","1593","24009","1433","23709","2279","23516","2245","19035","1870","20749","1640","21153","1830","9895","1340","16111","1693","8182","1247","14294","1606","20963","1663","14214","1352","10998","1434","8514","962",
"5001800US0602","Congressional District 2 (118th Congress), California","743918","7978","370488","4781","17959","1397","20339","1970","21551","1798","14141","1231","9114","1496","3628","974","3204","1009","12993","1829","17942","1938","22102","1807","24983","2460","24091","2273","22760","1734","24838","1654","26036","2081","9554","1311","14760","1775","10052","1506","14688","1561","21459","1901","17992","1665","10161","1264","6141","1369","373430","5495","16099","1416","19085","2216","20190","2121","13668","1213","8591","1249","2902","1007","2683","879","12915","1819","18110","1478","18968","1438","23792","2355","23703","2337","20771","1088","25401","1466","25036","1749","11882","1847","15557","1911","11240","1831","17382","1889","24740","1932","19316","1611","11252","1675","10147","1235",
"5001800US0603","Congressional District 3 (118th Congress), California","788130","8560","388114","5967","18791","1467","22564","2101","24644","2247","14761","1121","7988","1502","5162","1369","2797","884","11215","1842","18833","1777","22741","1677","26762","2464","27194","2532","26910","1603","25198","1582","22040","2342","10712","1771","17173","1913","9853","1614","14032","1943","25344","2111","16671","1467","10261","1441","6468","924","400016","5090","18108","1563","20606","2256","26357","2465","14424","1315","7223","1010","4299","1126","3849","1281","9757","1567","18672","1561","23311","1943","26905","2646","27408","2549","24301","1565","25961","1579","24812","2142","11253","2071","15779","2117","10721","1298","18031","1962","25871","1982","18980","1799","14087","1728","9301","1375",
"5001800US0604","Congressional District 4 (118th Congress), California","761543","7574","374488","5358","18768","2040","17534","2273","24102","2476","14691","1403","11285","1636","6978","1749","6184","1592","18670","2381","25264","1860","24220","1931","27210","2628","23297","2088","20910","1715","22655","1672","22571","2144","8587","1453","12019","1656","9494","1657","12653","1859","19927","1884","14175","1539","7756","1306","5538","1022","387055","6578","16951","1650","22140","2657","20725","2804","13543","1713","13728","1768","8914","2100","8122","1613","15213","2362","23306","1877","24446","2047","23244","2088","23646","2508","21381","1410","22452","1504","22308","1884","9813","1530","13815","1585","11041","1432","14361","1834","20684","1947","16912","1569","10316","1623","9994","1542",
"5001800US0605","Congressional District 5 (118th Congress), California","782849","16635","387921","10024","18018","2419","20876","2411","27690","2766","17846","2146","11343","1861","4937","1619","4170","1411","11851","2240","22735","2257","26457","2311","27421","2360","22003","2263","22755","2347","22145","2260","23230","2617","10393","1611","16603","2162","11496","1701","15397","1830","20133","1894","13110","1315","9591","1232","7721","1053","394928","9637","20484","2174","23180","2562","26148","3398","15119","1979","7034","1305","2625","836","2803","1049","13010","1875","21262","2218","25678","2469","26057","2643","23687","3087","22291","2040","21094","2072","25246","2512","10489","1615","18421","2275","10716","1593","16229","1685","23428","2445","17189","1843","11575","1476","11163","1297",
"5001800US0606","Congressional District 6 (118th Congress), California","747786","16346","363458","9654","20789","2192","23951","2797","24767","2703","14633","1755","7389","1311","4507","1220","4062","1287","13184","1842","27418","2438","30159","2470","27706","2843","25855","2665","21091","1928","21341","1973","20098","2175","10125","2054","14371","2184","6533","1367","10464","1517","13391","1853","10403","1405","6375","1175","4846","961","384328","9045","25383","2254","23349","2728","22560","2327","14897","1818","6910","1621","5249","1513","3122","1079","12332","1878","29517","2401","31217","2865","28547","2937","24945","2471","20925","1967","23534","2203","22479","2098","9554","1678","13957","2036","8173","1474","11537","1522","17934","1976","12107","1664","7846","1299","8254","1339",
"5001800US0607","Congressional District 7 (118th Congress), California","762568","15782","379544","9474","23876","2246","23503","2764","25051","2816","17090","1844","12152","1624","4121","1278","5624","1412","16257","2072","24734","2532","32195","2388","29203","2947","28587","2142","21936","2414","23882","2144","19979","2175","7721","1241","13275","1883","6469","1114","11538","1599","14057","1495","8666","1279","5079","982","4549","1093","383024","9449","17125","2111","20236","2675","27192","2789","15834","1987","10781","1928","4617","1164","5823","1634","14786","2166","22699","2302","30718","2550","27002","2640","29553","2852","24167","2042","22217","2544","23920","1944","9331","1684","10791","1548","10059","1627","11192","1569","16925","1943","12365","1454","8444","1295","7247","1134",
"5001800US0608","Congressional District 8 (118th Congress), California","752009","9402","379005","6399","21185","2001","22291","2577","24606","2560","15415","1488","10250","1595","5353","1257","5288","1278","13779","1906","27089","2216","28817","2086","28072","2948","28452","3069","22895","1724","22318","2003","24032","2624","9730","1594","14322","2180","8059","1093","10744","1530","15238","1868","11566","1406","5670","1164","3834","897","373004","6251","20020","1776","18931","2185","21334","2411","14396","1631","8412","1183","4590","1388","4721","1402","15102","2329","24159","2043","26047","2390","25025","2422","27127","2583","22840","2104","22558","1944","23343","2151","9259","1481","17101","1963","9434","1582","11495","1696","19643","2279","12884","1896","6969","1108","7614","1513",
"5001800US0609","Congressional District 9 (118th Congress), California","770568","5013","385575","3386","24674","1408","25317","2095","31899","2366","19841","888","11002","752","4651","1294","5938","1246","14487","1764","25858","630","28435","1155","27541","2555","27828","2164","23338","966","23294","922","22128","2082","8973","1491","11468","1645","7473","1336","10234","1573","12670","1559","8776","1107","5710","1061","4040","837","384993","3260","24087","955","23449","2811","31656","2668","17797","983","9710","1035","6494","1589","4171","1121","14205","1788","24591","1148","27392","1150","26186","2446","26588","2181","23372","738","23163","958","20825","1710","9110","1437","12963","1683","6656","1236","10084","1364","16334","1543","11832","1312","6457","1172","7871","1213",
"5001800US0610","Congressional District 10 (118th Congress), California","746449","9766","361910","6057","19486","1755","20211","2188","26390","2915","15657","1484","8206","1231","3613","1062","3283","1159","12374","1606","18023","2007","21415","1980","26960","2907","25670","2264","27783","1803","26306","1538","22916","2255","10294","1504","13264","1502","9528","1428","9907","1294","15372","1918","12750","1252","7726","1131","4776","806","384539","6825","19368","1914","23063","2203","25370","2110","15574","1524","7360","1045","2830","1006","3419","1134","12945","1617","17993","1963","23999","2291","28538","2665","27483","2643","27651","1874","26023","1887","22936","1886","9986","1439","14748","1796","9679","1230","12887","1722","17583","1798","16008","1791","9391","1684","9705","1466",
"5001800US0611","Congressional District 11 (118th Congress), California","701735","8511","360807","4788","12888","1306","11725","1530","12978","1752","7695","721","5794","782","2340","873","1845","868","12932","1025","34084","1032","41635","983","33786","2435","30364","2306","23025","1354","25915","990","22209","2000","9124","1728","12987","1596","6333","1357","12000","1543","15561","1597","11438","1330","6329","1128","7820","1389","340928","4566","13403","1038","11646","1430","12098","1757","7214","688","6243","581","2128","799","1297","455","13790","1100","33293","890","37697","1077","30600","2241","22247","2022","20751","1087","21468","959","19008","2112","8214","1404","10635","1301","7076","1029","11216","1555","17373","1529","13540","1680","7375","1330","12616","1976",
"5001800US0612","Congressional District 12 (118th Congress), California","734171","5115","358430","5554","17166","2310","16109","2235","16850","2070","11704","1437","10551","1212","5313","1237","6287","2041","13392","1737","28379","1936","32012","2589","31749","3173","28862","2617","22640","1883","22001","2291","23329","2402","8530","1585","9505","1550","6890","1240","10117","1394","14584","1702","11392","1602","6289","1179","4779","1027","375741","5711","18046","1811","14960","2281","19268","2267","10269","1342","11973","1328","5393","1613","6476","1432","15100","2433","31019","2140","30664","2380","29482","2607","27557","2573","22577","1903","25410","1896","22268","2050","6461","1068","11209","1756","7648","1276","11821","1671","17592","2045","12613","1476","8621","1411","9314","1406",
"5001800US0613","Congressional District 13 (118th Congress), California","784322","14343","399257","9669","29000","2837","30989","2988","35560","3370","21320","1540","11731","1421","6728","1435","6676","1559","17783","2000","26728","2183","29062","1645","26713","2671","29378","3058","24656","2187","22253","1492","20834","2144","7520","1541","10794","1618","6780","1197","8527","1243","11182","1278","7881","1086","4323","1080","2839","728","385065","7267","26698","1783","29773","2771","31160","2898","20007","1733","12886","1599","7194","1368","5936","1378","16439","2187","25412","1970","28656","1918","27074","2719","24939","2789","21577","1620","21950","1575","19196","2222","8189","1488","11168","1813","6235","1322","11144","1511","11234","1588","8174","1262","5040","896","4984","972",
