"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Native","Margin of Error!!Total:!!Native","Estimate!!Total:!!Foreign-Born","Margin of Error!!Total:!!Foreign-Born",
"5001600US0647","Congressional District 47 (116th Congress), California","711813","3479","504166","4282","207647","3140",
"5001600US0648","Congressional District 48 (116th Congress), California","723594","2097","547670","3363","175924","3539",
"5001600US0649","Congressional District 49 (116th Congress), California","740198","3606","611447","3786","128751","3121",
"5001600US0650","Congressional District 50 (116th Congress), California","750181","4058","607040","4874","143141","3344",
"5001600US0651","Congressional District 51 (116th Congress), California","731761","4705","487241","5072","244520","3605",
"5001600US0652","Congressional District 52 (116th Congress), California","768293","4330","589522","4589","178771","3569",
"5001600US0653","Congressional District 53 (116th Congress), California","774603","5123","597893","5173","176710","4137",
"5001600US0801","Congressional District 1 (116th Congress), Colorado","832187","1146","718696","3100","113491","2913",
"5001600US0802","Congressional District 2 (116th Congress), Colorado","807266","1552","747355","2057","59911","1824",
"5001600US0803","Congressional District 3 (116th Congress), Colorado","744735","661","699610","1723","45125","1610",
"5001600US0804","Congressional District 4 (116th Congress), Colorado","819625","1395","753046","2649","66579","2271",
"5001600US0805","Congressional District 5 (116th Congress), Colorado","798375","501","746610","2061","51765","1949",
"5001600US0806","Congressional District 6 (116th Congress), Colorado","817676","1900","694388","3301","123288","2948",
"5001600US0807","Congressional District 7 (116th Congress), Colorado","790485","1819","704131","3053","86354","2669",
"5001600US0901","Congressional District 1 (116th Congress), Connecticut","711553","815","602718","2586","108835","2633",
"5001600US0902","Congressional District 2 (116th Congress), Connecticut","702769","260","652389","1425","50380","1414",
"5001600US0903","Congressional District 3 (116th Congress), Connecticut","713930","1397","620052","3463","93878","3120",
"5001600US0904","Congressional District 4 (116th Congress), Connecticut","735686","384","570130","2855","165556","2768",
"5001600US0905","Congressional District 5 (116th Congress), Connecticut","711136","1336","608834","3134","102302","3003",
"5001600US09ZZ","Congressional Districts not defined (116th Congress), Connecticut","null","null","null","null","null","null",
"5001600US1000","Congressional District (at Large) (116th Congress), Delaware","957248","*****","865775","2689","91473","2689",
"5001600US1198","Delegate District (at Large) (116th Congress), District of Columbia","692683","*****","597618","3020","95065","3020",
"5001600US1201","Congressional District 1 (116th Congress), Florida","771279","641","728594","1903","42685","1729",
"5001600US1202","Congressional District 2 (116th Congress), Florida","722465","2513","684379","2979","38086","1504",
"5001600US1203","Congressional District 3 (116th Congress), Florida","738669","2732","682052","3436","56617","2340",
"5001600US1204","Congressional District 4 (116th Congress), Florida","800945","5003","717083","4807","83862","3242",
"5001600US1205","Congressional District 5 (116th Congress), Florida","731618","5389","676865","5529","54753","2745",
"5001600US1206","Congressional District 6 (116th Congress), Florida","767325","2456","705210","3216","62115","2272",
"5001600US1207","Congressional District 7 (116th Congress), Florida","768317","4211","659726","4927","108591","3345",
"5001600US1208","Congressional District 8 (116th Congress), Florida","754594","1145","687700","2573","66894","2577",
"5001600US1209","Congressional District 9 (116th Congress), Florida","869762","5337","720469","6545","149293","4937",
"5001600US1210","Congressional District 10 (116th Congress), Florida","823865","4891","620418","6277","203447","4789",
"5001600US1211","Congressional District 11 (116th Congress), Florida","772901","3141","721404","3593","51497","1897",
"5001600US1212","Congressional District 12 (116th Congress), Florida","772330","2539","690712","3096","81618","2513",
"5001600US1213","Congressional District 13 (116th Congress), Florida","729991","2461","640441","3674","89550","2728",
"5001600US1214","Congressional District 14 (116th Congress), Florida","788251","3800","628144","4005","160107","3857",
"5001600US1215","Congressional District 15 (116th Congress), Florida","789855","5897","689470","6141","100385","3983",
"5001600US1216","Congressional District 16 (116th Congress), Florida","831418","4096","719395","4449","112023","3302",
"5001600US1217","Congressional District 17 (116th Congress), Florida","773684","3075","686917","4147","86767","3058",
"5001600US1218","Congressional District 18 (116th Congress), Florida","771253","2845","650963","4317","120290","3815",
"5001600US1219","Congressional District 19 (116th Congress), Florida","813477","2540","668833","3242","144644","3177",
"5001600US1220","Congressional District 20 (116th Congress), Florida","788175","4375","512308","6292","275867","5716",
"5001600US1221","Congressional District 21 (116th Congress), Florida","772206","2959","559048","5094","213158","4371",
"5001600US1222","Congressional District 22 (116th Congress), Florida","755091","3939","546829","4884","208262","4984",
"5001600US1223","Congressional District 23 (116th Congress), Florida","760118","2182","478443","5209","281675","4896",
"5001600US1224","Congressional District 24 (116th Congress), Florida","746402","5596","422677","5388","323725","5130",
"5001600US1225","Congressional District 25 (116th Congress), Florida","771549","3221","338882","4602","432667","4506",
"5001600US1226","Congressional District 26 (116th Congress), Florida","768910","4632","400243","5074","368667","4918",
"5001600US1227","Congressional District 27 (116th Congress), Florida","747186","3959","339631","4890","407555","5470",
"5001600US1301","Congressional District 1 (116th Congress), Georgia","737087","1066","700223","1897","36864","1666",
"5001600US1302","Congressional District 2 (116th Congress), Georgia","670498","2133","646735","2433","23763","1284",
"5001600US1303","Congressional District 3 (116th Congress), Georgia","735074","2704","696215","2971","38859","1478",
"5001600US1304","Congressional District 4 (116th Congress), Georgia","755681","4298","631731","4913","123950","4066",
"5001600US1305","Congressional District 5 (116th Congress), Georgia","771987","4228","703288","4842","68699","2181",
"5001600US1306","Congressional District 6 (116th Congress), Georgia","750871","3125","588738","3690","162133","3319",
"5001600US1307","Congressional District 7 (116th Congress), Georgia","811492","3723","601535","4790","209957","3884",
"5001600US1308","Congressional District 8 (116th Congress), Georgia","706300","1407","675147","1985","31153","1413",
"5001600US1309","Congressional District 9 (116th Congress), Georgia","747416","1637","687922","2102","59494","1663",
"5001600US1310","Congressional District 10 (116th Congress), Georgia","750524","3898","707348","4406","43176","1972",
"5001600US1311","Congressional District 11 (116th Congress), Georgia","765954","3768","676323","4075","89631","2958",
"5001600US1312","Congressional District 12 (116th Congress), Georgia","724066","1621","691748","1970","32318","1521",
"5001600US1313","Congressional District 13 (116th Congress), Georgia","759765","4959","675411","5209","84354","3004",
"5001600US1314","Congressional District 14 (116th Congress), Georgia","717132","682","667609","1581","49523","1487",
"5001600US1501","Congressional District 1 (116th Congress), Hawaii","710794","2925","547575","4003","163219","3045",
"5001600US1502","Congressional District 2 (116th Congress), Hawaii","711300","2925","612080","4279","99220","2909",
"5001600US1601","Congressional District 1 (116th Congress), Idaho","888809","2068","845060","2624","43749","2094",
"5001600US1602","Congressional District 2 (116th Congress), Idaho","828941","2068","770247","2511","58694","1672",
"5001600US1701","Congressional District 1 (116th Congress), Illinois","704031","5185","649079","5283","54952","2120",
"5001600US1702","Congressional District 2 (116th Congress), Illinois","698741","3823","648542","3955","50199","2020",
"5001600US1703","Congressional District 3 (116th Congress), Illinois","716449","4045","568069","4002","148380","3777",
"5001600US1704","Congressional District 4 (116th Congress), Illinois","692435","5104","464613","5122","227822","4054",
"5001600US1705","Congressional District 5 (116th Congress), Illinois","740867","4382","580005","4458","160862","3542",
"5001600US1706","Congressional District 6 (116th Congress), Illinois","724005","3225","614847","3477","109158","2601",
"5001600US1707","Congressional District 7 (116th Congress), Illinois","720978","5201","620458","5170","100520","3226",
"5001600US1708","Congressional District 8 (116th Congress), Illinois","711775","3299","507932","4303","203843","3900",
"5001600US1709","Congressional District 9 (116th Congress), Illinois","724839","4321","533521","3699","191318","3370",
"5001600US1710","Congressional District 10 (116th Congress), Illinois","710717","2521","535831","3222","174886","3104",
"5001600US1711","Congressional District 11 (116th Congress), Illinois","723342","2557","580853","3656","142489","3470",
"5001600US1712","Congressional District 12 (116th Congress), Illinois","693580","92","675535","984","18045","978",
"5001600US1713","Congressional District 13 (116th Congress), Illinois","701843","2314","664370","2561","37473","1303",
"5001600US1714","Congressional District 14 (116th Congress), Illinois","734105","2577","665724","3413","68381","2164",
"5001600US1715","Congressional District 15 (116th Congress), Illinois","691765","1184","679807","1398","11958","742",
"5001600US1716","Congressional District 16 (116th Congress), Illinois","694781","1542","658094","2140","36687","1410",
"5001600US1717","Congressional District 17 (116th Congress), Illinois","681131","1990","647927","2663","33204","1622",
"5001600US1718","Congressional District 18 (116th Congress), Illinois","705247","2352","678462","2385","26785","1139",
"5001600US17ZZ","Congressional Districts not defined (116th Congress), Illinois","null","null","null","null","null","null",
"5001600US1801","Congressional District 1 (116th Congress), Indiana","714677","409","674115","1668","40562","1568",
"5001600US1802","Congressional District 2 (116th Congress), Indiana","724054","575","683273","1585","40781","1477",
"5001600US1803","Congressional District 3 (116th Congress), Indiana","743000","464","708530","1188","34470","1129",
"5001600US1804","Congressional District 4 (116th Congress), Indiana","756185","790","711617","1797","44568","1478",
"5001600US1805","Congressional District 5 (116th Congress), Indiana","775550","2558","729335","2910","46215","2182",
"5001600US1806","Congressional District 6 (116th Congress), Indiana","719099","399","699517","1185","19582","1061",
"5001600US1807","Congressional District 7 (116th Congress), Indiana","760897","2515","684140","3500","76757","2577",
"5001600US1808","Congressional District 8 (116th Congress), Indiana","719002","295","702143","871","16859","852",
"5001600US1809","Congressional District 9 (116th Congress), Indiana","753239","647","723111","1567","30128","1321",
"5001600US1901","Congressional District 1 (116th Congress), Iowa","772352","*****","741018","1564","31334","1564",
"5001600US1902","Congressional District 2 (116th Congress), Iowa","780574","*****","740581","1489","39993","1489",
"5001600US1903","Congressional District 3 (116th Congress), Iowa","831497","*****","773944","2078","57553","2078",
"5001600US1904","Congressional District 4 (116th Congress), Iowa","755085","*****","717526","1033","37559","1033",
"5001600US2001","Congressional District 1 (116th Congress), Kansas","703509","206","648758","1628","54751","1673",
"5001600US2002","Congressional District 2 (116th Congress), Kansas","715046","559","692056","1267","22990","1101",
"5001600US2003","Congressional District 3 (116th Congress), Kansas","768619","494","688349","2040","80270","1990",
"5001600US2004","Congressional District 4 (116th Congress), Kansas","723478","86","673644","1795","49834","1799",
"5001600US2101","Congressional District 1 (116th Congress), Kentucky","718563","169","705259","961","13304","938",
"5001600US2102","Congressional District 2 (116th Congress), Kentucky","758608","848","732246","1386","26362","1273",
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","744534","730","686289","2222","58245","2176",
"5001600US2104","Congressional District 4 (116th Congress), Kentucky","758440","1144","733895","1704","24545","1276",
"5001600US2105","Congressional District 5 (116th Congress), Kentucky","697180","739","690733","1007","6447","663",
"5001600US2106","Congressional District 6 (116th Congress), Kentucky","771727","719","728651","1782","43076","1627",
"5001600US2201","Congressional District 1 (116th Congress), Louisiana","805517","3497","749114","3957","56403","2135",
"5001600US2202","Congressional District 2 (116th Congress), Louisiana","790750","4215","744101","4230","46649","1969",
"5001600US2203","Congressional District 3 (116th Congress), Louisiana","784883","773","760648","1480","24235","1259",
"5001600US2204","Congressional District 4 (116th Congress), Louisiana","748317","1201","729794","1418","18523","1078",
"5001600US2205","Congressional District 5 (116th Congress), Louisiana","744080","2455","730458","2437","13622","825",
"5001600US2206","Congressional District 6 (116th Congress), Louisiana","790815","4088","756041","4277","34774","1739",
"5001600US2301","Congressional District 1 (116th Congress), Maine","681859","273","652075","1569","29784","1505",
"5001600US2302","Congressional District 2 (116th Congress), Maine","653633","273","635479","1001","18154","945",
"5001600US2401","Congressional District 1 (116th Congress), Maryland","732773","1964","695335","2350","37438","1460",
"5001600US2402","Congressional District 2 (116th Congress), Maryland","764509","4694","672456","5035","92053","3094",
"5001600US2403","Congressional District 3 (116th Congress), Maryland","757053","4887","636142","4503","120911","3177",
"5001600US2404","Congressional District 4 (116th Congress), Maryland","752243","3437","605035","3616","147208","2742",
"5001600US2405","Congressional District 5 (116th Congress), Maryland","762356","3251","670871","3459","91485","2701",
"5001600US2406","Congressional District 6 (116th Congress), Maryland","768933","3403","607503","3611","161430","3098",
"5001600US2407","Congressional District 7 (116th Congress), Maryland","718530","3905","636065","3843","82465","2707",
"5001600US2408","Congressional District 8 (116th Congress), Maryland","762451","3708","582554","3784","179897","3657",
"5001600US2501","Congressional District 1 (116th Congress), Massachusetts","728716","378","674569","2100","54147","2085",
"5001600US2502","Congressional District 2 (116th Congress), Massachusetts","748728","810","656024","2584","92704","2451",
"5001600US2503","Congressional District 3 (116th Congress), Massachusetts","766238","742","625640","3841","140598","3700",
