"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Agriculture and Food","115","Committee on Agriculture",11,0.253006323472499,9.353,28.3551,29.3472,0.139481890320377,0.422861429297908,0.437656680381715,"prof"
"Agriculture and Food","115","Committee on Agriculture, Nutrition, and Forestry",5,0.283521837188374,1.1701,6.2007,5.6796,0.0896600870471403,0.475134861766689,0.435205051186171,"dom"
"Agriculture and Food","115","Committee on Appropriations",3,0.126411978864538,11.5785,21.5601,20.0771,0.217576767758387,0.40514547398606,0.377277758255552,"dom"
"Agriculture and Food","115","Committee on Armed Services",1,0.122509045794513,9.9433,17.0331,17.1218,0.22548085862915,0.386253860701797,0.388265280669052,"prof"
"Agriculture and Food","115","Committee on Banking, Housing, and Urban Affairs",2,0.119913704464846,0.4981,1.4994,1.0884,0.16141158171036,0.485887423442108,0.352700994847532,"dom"
"Agriculture and Food","115","Committee on Commerce, Science, and Transportation",1,0.135896312123226,0.7679,2.438,1.6685,0.157537337928771,0.500164122763827,0.342298539307402,"dom"
"Agriculture and Food","115","Committee on Education and the Workforce",1,0.154505282476461,4.0468,5.5044,5.4557,0.269662621860611,0.366791276013034,0.363546102126355,"dom"
"Agriculture and Food","115","Committee on Energy and Commerce",2,0.108052631620328,8.4212,20.9893,19.7475,0.171308840880426,0.42697628056471,0.401714878554864,"dom"
"Agriculture and Food","115","Committee on Energy and Natural Resources",0,0.106161054944325,0.3485,1.1354,0.8736,0.147826086956522,0.481611876988335,0.370562036055143,"dom"
"Agriculture and Food","115","Committee on Environment and Public Works",0,0.121354732980054,0.4788,1.6845,1.2173,0.141631663018399,0.498284328225759,0.360084008755842,"dom"
"Agriculture and Food","115","Committee on Ethics",0,0.126347865277801,0.2953,1.17,0.7741,0.131865678306689,0.52246137358221,0.345672948111101,"dom"
"Agriculture and Food","115","Committee on Finance",1,0.167219069529499,0.1466,0.5747,0.2784,0.146643993197959,0.574872461738522,0.278483545063519,"dom"
"Agriculture and Food","115","Committee on Financial Services",4,0.135109151864864,9.0004,14.2304,14.2644,0.240041391964838,0.379525912650153,0.380432695385009,"prof"
"Agriculture and Food","115","Committee on Foreign Affairs",0,0.124720088507898,5.9361,8.2567,8.958,0.256410145653714,0.356648582338407,0.386941272007879,"prof"
"Agriculture and Food","115","Committee on Foreign Relations",1,0.145568132366653,0.4492,0.9329,0.8115,0.204777534646244,0.425282640408461,0.369939824945295,"dom"
"Agriculture and Food","115","Committee on Health, Education, Labor, and Pensions",1,0.139842887463049,0.7605,0.9583,1.1726,0.263021373728989,0.331431140623919,0.405547485647091,"prof"
"Agriculture and Food","115","Committee on Homeland Security",0,0.111658077217632,2.8867,4.3275,4.5252,0.24589842751759,0.368630424042115,0.385471148440295,"prof"
"Agriculture and Food","115","Committee on Homeland Security and Governmental Affairs",1,0.128923627973068,0.1571,0.628,0.385,0.13426202888642,0.536706264421844,0.329031706691736,"dom"
"Agriculture and Food","115","Committee on House Administration",1,0.0941484853850403,0.811,0.7357,1.0811,0.308623182890631,0.279968034096963,0.411408783012406,"prof"
"Agriculture and Food","115","Committee on Indian Affairs",2,0.132730326542043,1.3799,3.9091,2.7441,0.171776773599233,0.486624092815974,0.341599133584793,"dom"
"Agriculture and Food","115","Committee on Natural Resources",0,0.157300500536597,3.3349,4.0436,4.6817,0.276521119052752,0.335284655312516,0.388194225634732,"prof"
"Agriculture and Food","115","Committee on Oversight and Accountability",3,0.153126816095097,5.8923,7.662,8.6506,0.265360348391571,0.34505897346982,0.389580678138609,"prof"
"Agriculture and Food","115","Committee on Rules",0,0.0891332581940481,0.4226,0.5819,0.6986,0.248135752451412,0.341671070401033,0.410193177147554,"prof"
"Agriculture and Food","115","Committee on Rules and Administration",0,0.149213490034381,0.1567,0.5027,0.3241,0.159328927300458,0.5111337061515,0.329537366548043,"dom"
"Agriculture and Food","115","Committee on Science, Space, and Technology",1,0.169293553136258,0.965,1.4908,1.0896,0.272183674620635,0.42048852033621,0.307327805043154,"dom"
"Agriculture and Food","115","Committee on Small Business",1,0.124460141582112,0.8875,1.701,1.3564,0.224974017085351,0.431189637253162,0.343836345661487,"dom"
"Agriculture and Food","115","Committee on Small Business and Entrepreneurship",0,0.133684659684031,0.3697,1.2684,0.7573,0.154337480170326,0.529514903565167,0.316147616264507,"dom"
"Agriculture and Food","115","Committee on Transportation and Infrastructure",0,0.130178268004009,1.0455,1.8615,1.592,0.232384974438764,0.413758613025117,0.353856412536119,"dom"
"Agriculture and Food","115","Committee on Veterans' Affairs",1,0.194030916785794,0.2029,0.957,0.3915,0.130785097331443,0.616862188990589,0.252352713677968,"dom"
"Agriculture and Food","115","Committee on Ways and Means",0,0.160600037039748,7.0212,7.7646,9.8498,0.285002191949861,0.315178035038724,0.399819773011414,"prof"
"Agriculture and Food","115","Committee on the Budget",2,0.111905942847732,4.2817,6.1248,7.0761,0.244912084014963,0.350336906409802,0.404751009575235,"prof"
"Agriculture and Food","115","Committee on the Judiciary",1,0.138725382632547,1.4876,2.9487,2.5437,0.213123209169054,0.422449856733524,0.364426934097421,"dom"
"Agriculture and Food","115","Permanent Select Committee on Intelligence",1,0.12632974765562,4.4415,8.2962,7.6365,0.217996289424861,0.407191448007775,0.374812262567365,"dom"
"Agriculture and Food","115","Select Committee on Intelligence",3,0.12897759739691,2.4869,5.2133,4.5296,0.203347560875893,0.426278434643248,0.370374004480858,"dom"
"Agriculture and Food","115","Special Committee on Aging",2,0.150612672797604,2.3616,5.0291,4.1137,0.205277980598727,0.43714578769862,0.357576231702653,"dom"
"Agriculture and Food","115",NA,22,0.137200569710898,33.012,65.6735,56.6557,0.212512842697237,0.422769361894977,0.364717795407786,"dom"
"Agriculture and Food","116","Commission on Security and Cooperation in Europe",1,0.190199371418881,1.8267,2.9287,2.6501,0.246668017014381,0.395476335156303,0.357855647829316,"dom"
"Agriculture and Food","116","Committee on Agriculture",3,0.28421274063498,10.4232,31.7689,32.2771,0.139966590214478,0.426604555977505,0.433428853808017,"prof"
"Agriculture and Food","116","Committee on Agriculture, Nutrition, and Forestry",6,0.351703696928075,1.8738,8.3728,7.0377,0.108410522844431,0.48441649358088,0.407172983574689,"dom"
"Agriculture and Food","116","Committee on Appropriations",10,0.139330584125089,8.9147,28.9806,17.749,0.160208682650334,0.520818843978629,0.318972473371037,"dom"
"Agriculture and Food","116","Committee on Armed Services",1,0.146395741780784,10.3264,27.6971,17.28,0.186722359344345,0.500820020432703,0.312457620222952,"dom"
"Agriculture and Food","116","Committee on Banking, Housing, and Urban Affairs",0,0.140316854506516,0.8096,1.7137,1.6537,0.193823318170936,0.410270529087862,0.395906152741202,"dom"
"Agriculture and Food","116","Committee on Commerce, Science, and Transportation",1,0.12300365028118,0.361,1.731,0.9607,0.118255970124808,0.567039014642775,0.314705015232417,"dom"
"Agriculture and Food","116","Committee on Education and the Workforce",1,0.12441395869032,2.8708,9.7832,7.3598,0.143441025692272,0.488822712328493,0.367736261979234,"dom"
"Agriculture and Food","116","Committee on Energy and Commerce",3,0.160673985528445,10.234,19.0931,15.8377,0.226592390534221,0.422742932549242,0.350664676916537,"dom"
"Agriculture and Food","116","Committee on Energy and Natural Resources",0,0.120049793724869,0.5481,1.5207,1.0356,0.176555856204097,0.489853111712408,0.333591032083494,"dom"
"Agriculture and Food","116","Committee on Environment and Public Works",1,0.165372943366641,0.5132,1.4705,0.8936,0.178361658499288,0.511069405345289,0.310568936155423,"dom"
"Agriculture and Food","116","Committee on Ethics",0,0.154517089755276,0.139,0.5493,0.2938,0.141533448732308,0.559311679055086,0.299154872212606,"dom"
"Agriculture and Food","116","Committee on Finance",0,0.0921084513844869,0.1244,0.6799,0.3847,0.104625735912532,0.571825063078217,0.323549201009251,"dom"
"Agriculture and Food","116","Committee on Financial Services",3,0.148960507529617,10.9649,26.3161,20.0432,0.191278726959993,0.45907487588139,0.349646397158617,"dom"
"Agriculture and Food","116","Committee on Foreign Affairs",0,0.142967665928405,4.1548,12.5085,7.4844,0.172057794324097,0.517999643858421,0.309942561817482,"dom"
"Agriculture and Food","116","Committee on Foreign Relations",2,0.131661122523316,0.8796,3.0791,2.4517,0.137214526394609,0.48032884063397,0.382456632971421,"dom"
"Agriculture and Food","116","Committee on Health, Education, Labor, and Pensions",0,0.166159788937229,0.2754,0.9236,0.3753,0.174934891697897,0.586673442164772,0.238391666137331,"dom"
"Agriculture and Food","116","Committee on Homeland Security",0,0.130297222493475,2.8425,5.5522,4.9386,0.213188032970082,0.416416041040103,0.370395925989815,"dom"
"Agriculture and Food","116","Committee on Homeland Security and Governmental Affairs",0,0.185147548375491,1.0234,0.7813,1.4367,0.315727771950392,0.241037823162831,0.443234404886777,"prof"
"Agriculture and Food","116","Committee on House Administration",1,0.137215567770833,1.1658,2.8096,1.7437,0.203843262051721,0.491266108303754,0.304890629644524,"dom"
"Agriculture and Food","116","Committee on Indian Affairs",3,0.207606430725266,2.9072,3.8287,3.8588,0.274401351619206,0.361378802608852,0.364219845771943,"prof"
"Agriculture and Food","116","Committee on Natural Resources",3,0.138164832522712,3.507,7.5319,6.1125,0.204473104236389,0.439141994239537,0.356384901524074,"dom"
"Agriculture and Food","116","Committee on Oversight and Accountability",2,0.141697309706113,6.1012,9.1551,9.8035,0.243465630212532,0.365330130328255,0.391204239459214,"prof"
"Agriculture and Food","116","Committee on Rules",0,0.158263375465834,1.2134,0.8115,1.5542,0.33902377692716,0.226732977564192,0.434243245508647,"prof"
"Agriculture and Food","116","Committee on Rules and Administration",1,0.241483132605316,0.7699,0.2813,0.8969,0.395205584928905,0.144397104871413,0.460397310199682,"prof"
"Agriculture and Food","116","Committee on Science, Space, and Technology",0,0.135783940212993,1.733,1.4124,1.9464,0.340351152833968,0.277387171530696,0.382261675635335,"prof"
"Agriculture and Food","116","Committee on Small Business",0,0.157136571819859,0.48,1.4937,0.7838,0.174070716228468,0.541686310063463,0.284242973708069,"dom"
"Agriculture and Food","116","Committee on Small Business and Entrepreneurship",1,0.260931410676809,0.3898,0.3405,0.4587,0.327838519764508,0.286375105130362,0.38578637510513,"prof"
"Agriculture and Food","116","Committee on Transportation and Infrastructure",1,0.159602246521918,4.603,7.6932,7.2712,0.235238202316097,0.393164140355898,0.371597657328005,"dom"
"Agriculture and Food","116","Committee on Veterans' Affairs",1,0.201316274932204,0.5803,1.708,0.7925,0.1883601661906,0.554401454167749,0.257238379641652,"dom"
"Agriculture and Food","116","Committee on Ways and Means",2,0.137328631422799,7.0986,14.1695,11.4745,0.216800131938209,0.432754271194102,0.350445596867689,"dom"
"Agriculture and Food","116","Committee on the Budget",2,0.151637559575628,6.8088,11.7121,10.3644,0.235718514261579,0.405469217906686,0.358812267831734,"dom"
"Agriculture and Food","116","Committee on the Judiciary",2,0.175855350980856,2.2732,3.3354,3.2268,0.257283201666025,0.377504131108948,0.365212667225027,"dom"
"Agriculture and Food","116","Joint Committee on Taxation",0,0.196928300488108,0.1693,0.6129,0.3284,0.15244012245633,0.551863857374392,0.295696020169278,"dom"
"Agriculture and Food","116","Joint Committee on the Library",0,0.125600947209952,0.126,0.6655,0.4899,0.0983299516154206,0.519353831746527,0.382316216638052,"dom"
"Agriculture and Food","116","Joint Economic Committee",3,0.226966839699196,1.7911,3.948,2.6398,0.213763143133347,0.471183568248815,0.315053288617838,"dom"
"Agriculture and Food","116","Permanent Select Committee on Intelligence",4,0.140590923128083,5.6418,10.3236,8.1832,0.233628450510589,0.427503043654705,0.338868505834707,"dom"
"Agriculture and Food","116","Select Committee on Ethics",0,0.159599870219895,0.6114,1.8876,1.0556,0.172002475665335,0.531030214370112,0.296967309964553,"dom"
"Agriculture and Food","116","Select Committee on Intelligence",1,0.171396331996432,2.0764,3.6775,2.9218,0.239335154512028,0.423885104371982,0.336779741115991,"dom"
"Agriculture and Food","116","Select Committee on the Modernization of Congress",0,0.111306490638847,0.494,0.4149,0.7029,0.306489638913017,0.257414071224718,0.436096289862266,"prof"
"Agriculture and Food","116","Special Committee on Aging",4,0.19714233533902,2.0298,5.9326,3.6258,0.175160939576466,0.511951813051207,0.312887247372327,"dom"
"Agriculture and Food","116","United States Senate Caucus on International Narcotics Control",1,0.172289036303401,0.429,1.6305,0.6968,0.155643435039727,0.591553894713928,0.252802670246345,"dom"
"Agriculture and Food","116",NA,5,0.140137650509601,2.8157,9.5489,6.1031,0.152466197739838,0.517059514720295,0.330474287539867,"dom"
"Agriculture and Food","117","Committee on Agriculture",0,0.261676283209373,7.9092,33.6922,33.308,0.105583544922266,0.449772658705049,0.444643796372685,"dom"
"Agriculture and Food","117","Committee on Agriculture, Nutrition, and Forestry",1,0.264863885301112,4.4924,17.0484,16.3553,0.118545180110882,0.449872150432366,0.431582669456751,"dom"
"Agriculture and Food","117","Committee on Appropriations",0,0.152247051556368,11.9447,29.5295,24.7703,0.180312327815894,0.445765308818091,0.373922363366015,"dom"
"Agriculture and Food","117","Committee on Armed Services",3,0.132904765925521,15.5921,29.4088,28.3492,0.212570944006893,0.400937422034871,0.386491633958236,"dom"
"Agriculture and Food","117","Committee on Banking, Housing, and Urban Affairs",0,0.108949487409324,2.1586,3.5784,4.12,0.21899157958811,0.36303134828041,0.41797707213148,"prof"
"Agriculture and Food","117","Committee on Commerce, Science, and Transportation",0,0.15903049791761,1.3557,4.6637,3.3111,0.145297679652752,0.499833878141579,0.35486844220567,"dom"
"Agriculture and Food","117","Committee on Education and the Workforce",0,0.123921518312492,5.6598,14.6087,14.0288,0.165021736404906,0.425943150043881,0.409035113551213,"dom"
"Agriculture and Food","117","Committee on Energy and Commerce",1,0.149322018963998,10.0785,13.155,15.9405,0.257275233573288,0.335809465461786,0.406915300964926,"prof"
"Agriculture and Food","117","Committee on Energy and Natural Resources",0,0.114710433202162,0.7942,1.3178,1.3766,0.227655793154847,0.377744654015938,0.394599552829215,"prof"
"Agriculture and Food","117","Committee on Environment and Public Works",0,0.168777733665233,0.5461,1.758,1.3322,0.150180128152243,0.483458460523059,0.366361411324698,"dom"
"Agriculture and Food","117","Committee on Ethics",0,0.108944044664021,0.4057,0.5701,0.7575,0.234062193503721,0.328910171349449,0.43702763514683,"prof"
"Agriculture and Food","117","Committee on Finance",0,0.138339261494685,1.1389,2.6432,2.2659,0.188310185185185,0.437037037037037,0.374652777777778,"dom"
"Agriculture and Food","117","Committee on Financial Services",0,0.146148994800639,9.3298,17.347,17.4953,0.211214771314925,0.392713952925037,0.396071275760039,"prof"
"Agriculture and Food","117","Committee on Foreign Affairs",0,0.141901726402118,6.0096,12.7903,12.8281,0.190008852915139,0.404398001770583,0.405593145314278,"prof"
"Agriculture and Food","117","Committee on Foreign Relations",0,0.136650397354882,0.6371,1.6313,1.2987,0.178604468615963,0.457318269742928,0.364077261641109,"dom"
"Agriculture and Food","117","Committee on Health, Education, Labor, and Pensions",0,0.117994020337691,0.8614,1.2235,1.3955,0.247500287323296,0.351540052867486,0.400959659809217,"prof"
"Agriculture and Food","117","Committee on Homeland Security",0,0.0988239078427485,2.9831,4.0281,4.963,0.2491272903409,0.33639825625094,0.414474453408161,"prof"
"Agriculture and Food","117","Committee on Homeland Security and Governmental Affairs",0,0.110307249309573,0.5562,0.9968,1.22,0.200576992426974,0.359466282005049,0.439956725567977,"prof"
"Agriculture and Food","117","Committee on House Administration",0,0.0949186035923784,0.2264,0.5337,0.557,0.171892794776403,0.405208412421228,0.422898792802369,"prof"
"Agriculture and Food","117","Committee on Indian Affairs",0,0.134567664648615,0.4325,1.087,0.7699,0.18891412597187,0.474796890014851,0.336288984013279,"dom"
"Agriculture and Food","117","Committee on Natural Resources",0,0.136936511856711,4.0511,4.9552,5.8421,0.272830742706285,0.33371945798874,0.393449799304976,"prof"
"Agriculture and Food","117","Committee on Oversight and Accountability",1,0.125814233612459,7.8459,10.4476,12.509,0.254716337959581,0.339180261342424,0.406103400697995,"prof"
"Agriculture and Food","117","Committee on Rules",0,0.126794096415816,0.2697,1.2469,0.914,0.110960256726734,0.513000905126306,0.37603883814696,"dom"
"Agriculture and Food","117","Committee on Rules and Administration",0,0.125243914902186,0.3461,1.254,0.9539,0.135512920908379,0.490994518402506,0.373492560689115,"dom"
"Agriculture and Food","117","Committee on Science, Space, and Technology",1,0.162528818647515,0.8623,1.3243,1.5113,0.233186403093648,0.358122177452067,0.408691419454285,"prof"
"Agriculture and Food","117","Committee on Small Business",0,0.0943618451785367,2.5913,1.5977,3.1943,0.350967724459253,0.21639375347067,0.432638522070077,"prof"
"Agriculture and Food","117","Committee on Small Business and Entrepreneurship",0,0.14882875319974,0.2885,1.2973,0.8253,0.119654929285388,0.538053170751939,0.342291899962673,"dom"
"Agriculture and Food","117","Committee on Transportation and Infrastructure",0,0.138498396410145,4.0749,5.465,7.0556,0.245542466331234,0.329306137205869,0.425151396462897,"prof"
"Agriculture and Food","117","Committee on Veterans' Affairs",0,0.137061566973779,0.5327,2.345,1.4344,0.123536096101667,0.543818557083556,0.332645346814777,"dom"
"Agriculture and Food","117","Committee on Ways and Means",1,0.140461730110371,3.338,6.5199,6.4968,0.204100350358001,0.39865604382838,0.397243605813619,"dom"
"Agriculture and Food","117","Committee on the Budget",0,0.141613708646043,7.0493,11.0756,12.1282,0.2330108319478,0.366098019707071,0.400891148345128,"prof"
"Agriculture and Food","117","Committee on the Judiciary",1,0.144810389370876,1.5724,4.2398,3.5915,0.167210778736029,0.450865085019726,0.381924136244244,"dom"
"Agriculture and Food","117","Joint Committee on Printing",0,0.158607133027836,1.9646,2.2635,2.6532,0.285498379666633,0.328934939618967,0.3855666807144,"prof"
"Agriculture and Food","117","Joint Committee on Taxation",0,0.17414797275317,0.5365,1.7234,1.192,0.155421651843912,0.499261276398505,0.345317071757583,"dom"
"Agriculture and Food","117","Joint Committee on the Library",0,0.118008536002273,1.0201,0.9791,1.6334,0.280818146781919,0.269531465066344,0.449650388151737,"prof"
"Agriculture and Food","117","Joint Economic Committee",0,0.160930213586366,2.1774,4.6851,3.9912,0.200613615633378,0.431659249841068,0.367727134525554,"dom"
"Agriculture and Food","117","Permanent Select Committee on Intelligence",0,0.156404228959836,1.8585,2.2655,2.4288,0.283619216212917,0.345730069588573,0.370650714198511,"prof"
"Agriculture and Food","117","Select Committee on Economic Disparity and Fairness in Growth",0,0.149741557525253,0.3365,1.0778,0.8964,0.145626866317566,0.466438741506903,0.387934392175531,"dom"
"Agriculture and Food","117","Select Committee on Ethics",0,0.142610869896946,0.2724,1.1124,0.9283,0.117764039600536,0.480913060395141,0.401322900004323,"dom"
"Agriculture and Food","117","Select Committee on Intelligence",0,0.105562664897633,1.6718,2.2535,2.5593,0.257810813311538,0.347515652468926,0.394673534219536,"prof"
"Agriculture and Food","117","Select Committee on the Climate Crisis",0,0.12593374693071,3.3191,6.3404,6.3724,0.207030981979678,0.395486498793031,0.397482519227291,"prof"
"Agriculture and Food","117","Select Committee on the Modernization of Congress",0,0.165656469100188,0.1645,0.6192,0.5163,0.126538461538462,0.476307692307692,0.397153846153846,"dom"
"Agriculture and Food","117","Select Committee to Investigate the January 6th Attack on the United States Capitol",0,0.10081559890829,0.4815,0.2627,0.4908,0.389878542510121,0.212712550607287,0.397408906882591,"prof"
"Agriculture and Food","117","Select Subcommittee on the Coronavirus Pandemic",0,0.0886776914697803,0.5692,1.2994,1.2283,0.183796699925732,0.419580871193774,0.396622428880493,"dom"
"Agriculture and Food","117","Special Committee on Aging",0,0.115013744909337,0.2718,1.0144,0.8848,0.125195762321511,0.467250115154307,0.407554122524182,"dom"
"Agriculture and Food","117",NA,1,0.139617780428625,7.4223,11.9842,12.9727,0.229230493650245,0.370120324158719,0.400649182191036,"prof"
"Agriculture and Food","118","Committee on Agriculture",1,0.199012712356117,10.0536,27.6605,28.842,0.151054523927934,0.415596767238465,0.4333487088336,"prof"
"Agriculture and Food","118","Committee on Agriculture, Nutrition, and Forestry",4,0.26256961962941,3.8979,12.3927,13.4886,0.130893375241779,0.416152885235332,0.452953739522889,"prof"
"Agriculture and Food","118","Committee on Appropriations",1,0.101340204620135,11.3264,34.6038,22.5408,0.165418936484059,0.50537891954258,0.329202143973361,"dom"
"Agriculture and Food","118","Committee on Armed Services",5,0.0998963272709452,16.698,33.1072,27.9391,0.214781019315886,0.425847296843627,0.359371683840487,"dom"
"Agriculture and Food","118","Committee on Banking, Housing, and Urban Affairs",0,0.101145830378599,3.1492,4.7181,4.9293,0.246096619414532,0.368699498304237,0.385203882281231,"prof"
"Agriculture and Food","118","Committee on Commerce, Science, and Transportation",0,0.12059909159192,1.2283,3.77,2.7394,0.158742261912455,0.487224885948021,0.354032852139525,"dom"
"Agriculture and Food","118","Committee on Education and the Workforce",0,0.0990574581457468,1.6065,5.5563,4.2512,0.140748203960049,0.486796916067987,0.372454879971964,"dom"
"Agriculture and Food","118","Committee on Energy and Commerce",0,0.115668652175181,12.1232,15.8262,16.9442,0.270042945987847,0.352526863517294,0.377430190494859,"prof"
"Agriculture and Food","118","Committee on Energy and Natural Resources",1,0.072812535740672,2.1378,1.4541,2.8193,0.333447716496132,0.226806214125281,0.439746069378588,"prof"
"Agriculture and Food","118","Committee on Environment and Public Works",0,0.0994710353501574,0.7899,1.8597,1.6088,0.185492203644561,0.436713319556641,0.377794476798798,"dom"
"Agriculture and Food","118","Committee on Ethics",0,0.142144440152118,0.1248,0.5668,0.353,0.119471568064331,0.542600038292169,0.3379283936435,"dom"
"Agriculture and Food","118","Committee on Finance",0,0.0799604722027565,0.6678,2.3506,1.3286,0.153623188405797,0.540740740740741,0.305636070853462,"dom"
"Agriculture and Food","118","Committee on Financial Services",2,0.0898010605626937,11.3751,24.2818,19.6816,0.205554903006045,0.438786739792369,0.355658357201587,"dom"
"Agriculture and Food","118","Committee on Foreign Affairs",0,0.108760192945511,1.6009,2.843,2.4984,0.230600809529983,0.409518459300232,0.359880731169785,"dom"
"Agriculture and Food","118","Committee on Foreign Relations",0,0.0866920328873549,0.4122,2.8075,1.3557,0.0900904838921187,0.613607553437951,0.29630196266993,"dom"
"Agriculture and Food","118","Committee on Health, Education, Labor, and Pensions",0,0.139634564286306,0.3229,2.0462,0.8823,0.0993110660023374,0.62932890447192,0.271360029525743,"dom"
"Agriculture and Food","118","Committee on Homeland Security",0,0.0855581082883435,0.9979,2.5613,2.0612,0.177549640594975,0.455714895736958,0.366735463668066,"dom"
"Agriculture and Food","118","Committee on Homeland Security and Governmental Affairs",1,0.127277982618408,0.4943,0.882,0.968,0.210851853431728,0.376231710958495,0.412916435609777,"prof"
"Agriculture and Food","118","Committee on House Administration",0,0.0993808705787849,0.7013,1.2463,1.3513,0.212586013519658,0.377792597532511,0.409621388947831,"prof"
"Agriculture and Food","118","Committee on Indian Affairs",0,0.135107194822191,0.5542,1.333,0.6769,0.216138216138216,0.51987051987052,0.263991263991264,"dom"
"Agriculture and Food","118","Committee on Natural Resources",0,0.107455938439043,13.2534,23.6496,21.3941,0.227342354937038,0.40567369560407,0.366983949458892,"dom"
"Agriculture and Food","118","Committee on Oversight and Accountability",0,0.101721734679177,4.7094,6.5075,6.9092,0.259813197543873,0.359012694401995,0.381174108054132,"prof"
"Agriculture and Food","118","Committee on Rules",0,0.0868055546343796,0.416,2.8088,1.0406,0.0975289539081915,0.658507994560885,0.243963051530923,"dom"
"Agriculture and Food","118","Committee on Rules and Administration",1,0.0937215183354368,0.1278,0.6596,0.3274,0.114639397201292,0.59167563688554,0.293684965913168,"dom"
"Agriculture and Food","118","Committee on Science, Space, and Technology",0,0.0997399663434933,4.7888,11.0807,8.2142,0.198839879254433,0.460091265046484,0.341068855699083,"dom"
"Agriculture and Food","118","Committee on Small Business",0,0.151042966177209,0.3352,0.3903,0.4083,0.295642970541542,0.344240606808961,0.360116422649497,"prof"
"Agriculture and Food","118","Committee on Small Business and Entrepreneurship",0,0.135874895699117,0.4357,0.9961,0.9727,0.181201913079642,0.414264919941776,0.404533166978582,"dom"
"Agriculture and Food","118","Committee on Transportation and Infrastructure",0,0.101041706309809,15.4408,25.4736,23.9884,0.237906530997122,0.392488459665839,0.369605009337039,"dom"
"Agriculture and Food","118","Committee on Veterans' Affairs",1,0.0891048957513173,4.1073,7.5965,6.7099,0.223056745792535,0.412546093397851,0.364397160809615,"dom"
"Agriculture and Food","118","Committee on Ways and Means",1,0.102573033783585,8.4888,17.599,14.7966,0.207629315827064,0.430457582843334,0.361913101329603,"dom"
"Agriculture and Food","118","Committee on the Budget",0,0.116005913060852,2.692,1.3079,3.2631,0.370645738675478,0.18007710312543,0.449277158199091,"prof"
"Agriculture and Food","118","Committee on the Judiciary",0,0.104044319793124,6.8171,9.8564,10.8805,0.247408724686071,0.357712128910503,0.394879146403426,"prof"
"Agriculture and Food","118","Joint Committee on Printing",0,0.128810840840835,0.4215,1.8086,1.2452,0.121284493425028,0.520415503697522,0.358300002877449,"dom"
"Agriculture and Food","118","Joint Committee on Taxation",0,0.161411029494951,0.1675,0.5051,0.4585,0.148085934046503,0.446556449473963,0.405357616479533,"dom"
"Agriculture and Food","118","Joint Committee on the Library",0,0.100651427010284,1.0083,1.9914,1.8079,0.209730426824195,0.414219153007738,0.376050420168067,"dom"
"Agriculture and Food","118","Joint Economic Committee",0,0.127256870103215,1.9504,4.4453,3.8926,0.189574565282894,0.4320733260111,0.378352108706006,"dom"
"Agriculture and Food","118","Permanent Select Committee on Intelligence",0,0.126884102687162,1.2585,4.6813,3.3267,0.135811795176172,0.505185345060163,0.359002859763665,"dom"
"Agriculture and Food","118","Select Committee on Ethics",0,0.0836700523508452,1.2051,1.3349,1.9333,0.269398430688753,0.298415040350524,0.432186528960723,"prof"
"Agriculture and Food","118","Select Committee on Intelligence",0,0.105593236388935,1.3544,2.0153,2.345,0.237002817295746,0.352651932734877,0.410345249969377,"prof"
"Agriculture and Food","118","Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party",1,0.138704147343647,0.2995,0.9117,0.7934,0.149406365359673,0.4548039509129,0.395789683727427,"dom"
"Agriculture and Food","118","Select Subcommittee on the Coronavirus Pandemic",0,0.0283448109153767,1.4902,0.5457,1.7537,0.393234114418408,0.143999366687777,0.462766518893815,"prof"
"Agriculture and Food","118","Select Subcommittee on the Weaponization of the Federal Government",0,0.042071732499808,0.9564,0.5903,1.234,0.343942172834178,0.212284676520301,0.443773150645521,"prof"
"Agriculture and Food","118","Special Committee on Aging",0,0.0868365749170802,0.2601,1.5105,0.8328,0.099907812860106,0.580202811707767,0.319889375432127,"dom"
"Agriculture and Food","118",NA,1,0.113527788072398,3.4977,9.77,6.5047,0.176898100382351,0.494123121118327,0.328978778499322,"dom"
"Alliance and Collective Security","115","Committee on Agriculture",0,0.165229728461435,18.7115,21.1457,19.1236,0.317247307598405,0.358518365298538,0.324234327103057,"dom"
"Alliance and Collective Security","115","Committee on Agriculture, Nutrition, and Forestry",0,0.174798839771115,3.6856,5.0418,3.6477,0.297823855968841,0.40741488957665,0.294761254454509,"dom"
"Alliance and Collective Security","115","Committee on Appropriations",3,0.160949464349199,25.7853,32.1416,28.1525,0.299552506174532,0.373394795967444,0.327052697858024,"dom"
"Alliance and Collective Security","115","Committee on Armed Services",4,0.172178854005909,20.993,28.558,27.0314,0.27412303610229,0.372905523984623,0.352971439913087,"dom"
"Alliance and Collective Security","115","Committee on Banking, Housing, and Urban Affairs",0,0.175799923379656,1.7562,2.7157,1.8834,0.276336286249272,0.42731263669693,0.296351077053798,"dom"
"Alliance and Collective Security","115","Committee on Commerce, Science, and Transportation",0,0.166499497727404,2.5854,3.0537,2.2546,0.327527015214665,0.386852806668609,0.285620178116726,"dom"
"Alliance and Collective Security","115","Committee on Education and the Workforce",0,0.184349533371607,7.5308,8.522,7.9596,0.313621295663907,0.354899968349686,0.331478735986407,"dom"
