"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"5001800US4504","Congressional District 4 (118th Congress), South Carolina","517378","6915","6488","1797","0","222","91","152","0","222","116","180","130","165","90","106","99","122","2536","986","1634","796","4593","1518","5910","1339","8618","1940","10124","1967","10468","2015","104699","6034","23200","2568","30747","3248","68762","5490","48969","4126","117655","5996","53736","4682","10017","1559","8696","1674",
"5001800US4505","Congressional District 5 (118th Congress), South Carolina","524919","5520","5866","1261","142","187","85","143","408","456","329","476","67","112","110","133","573","474","3236","1529","1837","818","3536","1005","6303","1305","11343","1921","8383","1428","8772","1678","131506","6535","22944","2745","38361","3064","69380","4701","51808","3350","98392","6106","50795","3862","6895","1640","3848","1016",
"5001800US4506","Congressional District 6 (118th Congress), South Carolina","503013","8875","6984","1718","0","222","42","62","0","222","26","44","279","281","59","101","1300","697","1706","802","2616","1009","3264","987","5752","1514","9106","1764","13976","2347","11666","2393","121762","6342","24890","2961","30938","3269","73793","5081","48066","4176","89609","5501","39757","3618","11076","2074","6346","1470",
"5001800US4507","Congressional District 7 (118th Congress), South Carolina","550032","3467","6235","1548","109","169","0","222","92","143","117","150","568","387","217","274","207","200","1408","736","2131","870","3133","870","6773","1842","12025","2122","10258","1879","9673","1818","162202","6357","24039","2624","36135","3292","77475","5317","59027","3985","88577","4607","37414","3799","5571","1288","6646","1427",
"5001800US4600","Congressional District (at Large) (118th Congress), South Dakota","605735","2144","7403","1686","11","19","14","23","113","120","0","172","93","143","406","225","178","138","1112","716","492","357","7910","1113","3101","763","5986","1363","7509","1259","7045","1409","147097","5179","30074","2403","38483","2906","77380","3766","80011","4930","131481","5182","41868","3293","9890","1862","8078","1197",
"5001800US4701","Congressional District 1 (118th Congress), Tennessee","563253","3001","5995","1363","0","225","194","251","357","347","331","367","683","458","706","359","1142","463","2420","1013","2193","1014","9108","1539","6650","1559","9657","1968","10847","2225","10192","1531","168050","6419","38181","3373","39757","3631","77581","4805","44131","3516","84553","5260","34584","2811","9145","1551","6796","1670",
"5001800US4702","Congressional District 2 (118th Congress), Tennessee","550945","2776","3687","1181","0","225","192","281","392","516","532","450","814","515","205","145","797","602","2729","1135","1521","805","7098","1873","6434","1376","10527","2099","8405","1994","7611","1624","133817","6220","27115","2927","37450","3200","66529","4626","50873","3646","116286","5457","46142","3364","11655","2002","10134","1463",
"5001800US4703","Congressional District 3 (118th Congress), Tennessee","557742","3871","5717","1347","234","251","94","20","100","122","175","252","1280","700","755","357","1711","863","2172","746","1691","573","8037","1606","4640","1261","6938","1514","10790","1799","9262","1873","134325","6678","33999","2777","38187","2948","81576","6033","52214","3443","100940","5049","45040","4674","9061","1560","8804","1615",
"5001800US4704","Congressional District 4 (118th Congress), Tennessee","533052","3699","6696","1726","0","225","84","108","78","104","32","59","480","331","1036","654","667","430","1976","582","2572","916","7534","1755","5663","1264","9759","2026","12281","2149","10823","2345","152234","5585","35912","3495","42141","4054","68207","4004","40113","3189","92277","5589","31300","3308","6696","1438","4491","1180",
"5001800US4705","Congressional District 5 (118th Congress), Tennessee","544406","9244","7069","1790","225","358","0","225","2","2","0","225","800","519","495","443","799","702","2835","1365","80","132","2559","821","3546","1315","2835","990","4789","1210","8400","2350","101663","6928","16949","2475","29468","3252","61498","4768","36498","3697","162881","6443","70526","4463","18370","2554","12119","2025",
