"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"5001600US1805","Congressional District 5 (116th Congress), Indiana","537171","6769","3767","1373","0","201","92","130","0","201","164","275","35","59","92","149","174","221","995","572","421","406","4502","1294","3749","1288","5341","1178","6080","1561","5355","1388","98928","6344","19499","2357","31233","3312","57784","4196","41872","4046","158913","6243","69296","5361","17329","2403","11550","2208",
"5001600US1806","Congressional District 6 (116th Congress), Indiana","492910","3407","5417","1464","11","21","0","201","278","267","74","116","590","550","69","123","770","488","1536","595","1222","585","5103","1096","8121","1571","11898","2163","10631","1823","8803","1492","157888","5694","29991","2944","36442","2997","62497","3785","45137","3468","68433","4648","30079","2505","4106","933","3814","1076",
"5001600US1807","Congressional District 7 (116th Congress), Indiana","503912","6070","8992","1640","140","169","268","327","33","52","872","746","850","698","773","513","471","271","4274","1549","2441","1213","6288","1732","11376","3156","14139","2214","16545","3256","8730","1550","138050","6869","29065","3285","33152","3612","62507","4997","39090","3455","82356","5920","30617","2993","7425","1804","5458","1020",
"5001600US1808","Congressional District 8 (116th Congress), Indiana","490069","2649","4389","891","0","201","60","104","71","123","0","201","332","323","383","459","417","389","1561","585","906","455","7143","1449","5690","1134","9711","1578","9373","1505","7782","1454","154510","5354","29781","2858","31386","2464","63915","4142","54145","3312","70902","3630","27307","2567","7111","1269","3194","887",
"5001600US1809","Congressional District 9 (116th Congress), Indiana","510980","3839","3359","1126","0","201","0","201","105","165","88","135","0","201","83","146","363","347","1148","767","573","298","4919","1162","6028","1551","10407","1741","7744","1613","7475","1457","142045","5042","32160","3050","38310","3181","71236","4574","46325","3536","86861","4647","37515","3197","6783","1149","7453","1429",
"5001600US1901","Congressional District 1 (116th Congress), Iowa","522280","2269","3814","1186","0","165","47","81","46","78","37","74","332","240","384","300","60","67","887","388","751","497","5349","1176","4863","1156","4846","1150","8647","1536","4348","871","156654","5941","20641","2238","33211","2057","67277","3774","65898","3523","99108","4373","33354","2984","6773","1440","4953","1071",
"5001600US1902","Congressional District 2 (116th Congress), Iowa","528357","2492","2686","750","118","151","133","227","20","35","406","370","138","202","430","335","290","291","1984","685","729","359","8114","2126","4979","1408","7083","1569","6940","1354","7287","1348","143804","5024","25024","2313","40425","2654","68309","3563","59637","3749","92670","4755","37370","3169","10669","1796","9112","1562",
"5001600US1903","Congressional District 3 (116th Congress), Iowa","569629","1778","7318","1444","12","15","79","114","21","41","0","165","600","553","772","547","646","648","2845","1128","1197","544","3480","1021","4603","1047","5975","1482","7506","1257","6258","1224","128337","5731","19688","2192","39190","3131","80018","4323","60658","4089","140245","5942","43246","2955","9493","1808","7442","1396",
"5001600US1904","Congressional District 4 (116th Congress), Iowa","502738","2375","3609","1034","95","148","36","63","41","49","33","48","473","533","564","359","629","539","2039","891","602","412","6048","1114","5173","1462","5639","965","8119","1642","6321","1116","146540","3820","18134","1896","36656","2700","68784","2743","65385","3219","88176","3283","27182","2170","6400","1065","6060","1386",
"5001600US2001","Congressional District 1 (116th Congress), Kansas","446568","3143","5155","1405","279","274","135","169","895","547","404","467","1947","934","1401","676","620","393","3893","1079","1204","618","6229","1271","5841","1358","6558","1276","5598","1054","5726","1237","110086","4925","19231","2107","38088","2573","67822","3940","48885","2920","75917","4186","29480","2595","5968","1126","5206","1147",
"5001600US2002","Congressional District 2 (116th Congress), Kansas","471165","2448","3069","1017","58","91","64","99","0","181","151","186","206","251","353","252","786","558","509","384","843","583","3268","905","3218","898","7612","1250","6944","1430","4409","796","121634","4798","25049","2396","39957","2962","72366","3324","41976","3195","88216","4049","38399","3048","6930","991","5148","1156",
"5001600US2003","Congressional District 3 (116th Congress), Kansas","523115","1497","3785","931","333","285","230","290","638","730","321","231","1443","718","2117","987","1175","636","3149","1086","402","306","3379","1015","5519","1414","3610","1022","5105","1249","5441","956","85306","4774","12954","1862","30763","2628","64707","3979","38823","3171","157513","5728","70917","3871","17258","1992","8227","1299",
"5001600US2004","Congressional District 4 (116th Congress), Kansas","477233","1826","6948","1318","0","181","51","85","118","178","422","335","149","158","86","135","389","367","2670","1040","667","405","3858","917","6160","1365","6382","1383","8251","1564","7584","1527","107069","4898","22706","2082","39442","2366","77404","3936","43567","3201","93205","4248","38170","2493","7108","1804","4827","853",
"5001600US2101","Congressional District 1 (116th Congress), Kentucky","494156","4363","5363","1360","38","72","260","369","111","78","252","181","732","419","1086","632","1076","490","2584","730","3493","819","13426","2270","10646","1678","11467","1831","9939","1836","7321","1199","157163","5325","40819","3210","33259","2827","65546","3533","44741","3063","49664","3793","26725","2741","5504","1127","2941","869",
"5001600US2102","Congressional District 2 (116th Congress), Kentucky","520460","4032","6768","1558","12","27","286","301","99","102","138","224","1254","670","412","385","926","558","2041","808","2363","799","10797","1940","8235","1833","13316","2497","9366","1380","9526","2037","146251","6240","34733","3143","39749","3161","69718","4801","50403","3889","68438","4305","34075","3209","7066","1274","4488","1053",
"5001600US2103","Congressional District 3 (116th Congress), Kentucky","515876","1924","6542","1426","0","201","30","54","162","184","217","345","185","242","198","204","275","322","2294","889","570","365","3799","1186","7428","1833","7311","1627","9157","2085","6674","1544","115130","5366","24723","2497","34276","2942","77372","4800","42011","3663","107035","4891","48355","2821","14181","1871","7951","1145",
