"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"5001600US0404","Congressional District 4 (116th Congress), Arizona","580105","2519","6308","713","44","51","244","164","230","150","616","240","789","223","460","177","1189","367","3154","471","1806","344","6347","764","8620","889","11584","885","13652","946","14936","999","140203","2930","31214","1276","58580","1876","112739","2811","52915","1852","72763","2170","30626","1325","6623","606","4463","509",
"5001600US0405","Congressional District 5 (116th Congress), Arizona","546746","3380","5649","528","21","19","0","29","121","73","356","188","421","146","460","176","694","168","2214","456","1037","278","3040","491","2900","402","4083","451","6487","604","8920","659","100063","2299","14960","831","45108","1421","97451","2022","51622","1464","130168","1950","53720","1452","9882","657","7369","603",
"5001600US0406","Congressional District 6 (116th Congress), Arizona","576239","3468","5839","640","131","65","45","41","230","175","356","180","704","253","428","204","940","232","3207","533","893","240","4267","680","4468","652","5679","627","6995","809","9299","835","88090","2249","15405","978","37017","1365","90001","2396","46403","2015","157075","2902","67847","1672","20677","1017","10243","867",
"5001600US0407","Congressional District 7 (116th Congress), Arizona","474022","3481","18357","1054","136","81","304","145","1495","382","1792","375","3856","517","2823","538","2840","397","23077","1505","3313","516","18884","1231","19100","1314","14526","1042","15712","1051","17021","1030","110386","3203","24492","1304","28406","1248","65780","2230","30935","1283","47130","1871","17034","893","4175","447","2448","357",
"5001600US0408","Congressional District 8 (116th Congress), Arizona","554902","3249","6654","618","90","50","89","83","175","115","255","125","561","200","659","232","694","209","2437","558","1002","272","3494","487","4263","542","5761","502","8106","768","10051","785","115225","2572","20846","1059","48969","1540","103740","2212","54178","1672","108056","2156","45326","1333","8491","592","5780","558",
"5001600US0409","Congressional District 9 (116th Congress), Arizona","524102","3882","5709","692","50","41","220","129","199","111","378","200","1245","322","1021","369","801","223","5668","697","1336","385","4915","554","6269","780","5966","669","7459","649","9490","807","82825","2381","15250","870","33601","1511","90537","2420","43287","1615","129595","2634","55573","1736","12992","847","9716","642",
"5001600US0501","Congressional District 1 (116th Congress), Arkansas","493888","739","5868","478","38","32","45","51","95","64","338","145","1065","220","837","193","1209","216","3344","352","3482","399","9385","611","10057","702","13558","711","17141","872","8476","598","150046","2558","40444","1286","35301","1213","74515","1959","36804","1291","54057","1746","20838","847","4070","475","2875","397",
"5001600US0502","Congressional District 2 (116th Congress), Arkansas","510415","301","4686","524","55","44","29","28","95","71","201","118","672","207","421","145","792","263","2770","594","2384","444","5087","680","6796","735","8943","774","11326","1071","8204","674","127188","2597","25774","1135","30840","1288","82946","2145","38792","1574","93782","2452","40088","1534","10649","826","7895","657",
"5001600US0503","Congressional District 3 (116th Congress), Arkansas","522720","995","7845","943","77","43","185","136","166","104","973","329","1797","348","1469","344","1764","367","6657","911","3060","498","7203","616","10081","880","9710","833","12205","881","8714","756","129149","2585","27328","1111","35209","1491","78210","2160","33709","1307","95150","2137","36995","1546","9298","809","5766","594",
"5001600US0504","Congressional District 4 (116th Congress), Arkansas","484616","1256","5203","486","80","48","45","43","85","52","371","153","783","190","557","152","951","213","4274","417","3396","505","7507","629","9705","697","12543","783","16294","968","9069","611","153433","2524","31297","1149","35824","1339","76752","1964","34674","1220","54261","1570","21079","1041","3690","405","2743","336",
"5001600US0601","Congressional District 1 (116th Congress), California","498323","1223","5825","633","82","81","30","39","252","144","338","148","957","280","582","178","754","239","2675","394","860","217","3761","531","4413","501","7270","619","10123","613","11189","835","102107","2324","20589","887","46750","1646","103275","2042","52767","1460","81729","2004","28215","1148","9761","648","4019","434",
"5001600US0602","Congressional District 2 (116th Congress), California","517176","1536","6267","646","75","66","89","70","489","410","629","208","1545","326","521","194","1095","309","6454","686","1034","213","2965","382","4598","518","5187","545","7993","673","8538","665","78253","2113","11778","822","33540","1157","86274","1911","42324","1496","132012","2094","54037","1499","20864","949","10615","631",
"5001600US0603","Congressional District 3 (116th Congress), California","478311","1621","10057","751","148","81","120","68","521","190","1202","267","3229","520","2017","439","2680","447","10278","865","1601","307","5119","545","6517","743","7363","607","10580","752","11952","929","97357","2191","15476","830","35828","1219","86906","2175","45243","1583","76886","1979","29805","1136","9579","654","7847","517",
"5001600US0604","Congressional District 4 (116th Congress), California","535189","1612","4267","482","35","37","15","21","75","49","391","194","474","179","559","179","635","197","2343","412","685","230","2470","456","3189","460","4489","436","7745","736","8933","752","98156","2451","14122","739","44142","1528","101004","2253","59586","1636","120648","2343","40915","1299","14104","760","6207","558",
"5001600US0605","Congressional District 5 (116th Congress), California","514392","2342","10798","925","141","75","247","135","182","87","814","238","1997","424","1437","307","2024","456","9989","887","1414","264","3952","494","5248","512","4799","576","7403","819","11750","824","91699","2294","14390","1047","39123","1506","89800","2137","51531","1819","108446","2019","37089","1266","13214","811","6905","608",
"5001600US0606","Congressional District 6 (116th Congress), California","502261","2525","17152","892","155","92","205","105","366","162","679","224","2112","366","1768","369","1992","373","8337","834","2889","497","5460","670","5643","639","6717","595","9648","782","13211","794","105253","2749","14518","776","31555","1283","85344","1988","43987","1677","95448","1931","32921","1224","11642","617","5259","451",
"5001600US0607","Congressional District 7 (116th Congress), California","516984","2432","11495","819","156","81","153","98","248","121","219","109","1059","312","613","148","1176","303","3059","423","1209","232","3409","453","3530","484","4811","551","5638","483","11616","760","91157","2430","13468","810","39894","1294","95081","2174","54564","1435","115671","2274","40742","1428","12096","779","5920","639",
"5001600US0608","Congressional District 8 (116th Congress), California","452670","2568","7807","751","130","93","81","59","509","246","658","227","1305","331","1019","271","1898","455","9156","875","1946","417","5095","738","7718","790","9782","844","13770","1108","16345","1287","116832","2978","15294","1107","37848","1412","85255","2306","42346","1696","47971","1886","23352","1379","3793","470","2760","393",
"5001600US0609","Congressional District 9 (116th Congress), California","486775","1848","17164","991","187","149","262","142","486","176","1528","384","2628","462","1751","303","2967","651","15182","1229","2316","383","5687","564","7071","763","8858","694","11803","696","14924","1040","114436","2764","15635","858","37009","1433","79043","2287","47295","1596","69091","2209","22016","1195","6376","574","3060","409",
"5001600US0610","Congressional District 10 (116th Congress), California","476799","1266","13543","1002","120","76","110","62","828","278","1296","325","2663","486","2590","423","2697","412","15105","1015","1975","352","7475","788","7514","623","8872","813","12222","792","15754","969","121944","2572","17659","1134","37793","1435","82769","2226","39248","1260","59342","2090","17272","1083","5450","572","2558","388",
"5001600US0611","Congressional District 11 (116th Congress), California","531747","1843","10042","752","138","94","134","91","187","102","876","237","2072","346","1515","364","2217","397","9506","965","2182","370","5136","621","7076","787","4283","494","5436","638","10778","891","75267","2046","11226","802","29282","1162","75543","2059","41281","1579","144649","2670","60881","1723","19542","876","12498","745",
"5001600US0612","Congressional District 12 (116th Congress), California","613431","1693","16421","962","64","40","235","106","466","158","1170","344","1964","357","1285","291","3012","422","8814","825","1945","310","5279","691","6508","744","4116","515","4737","627","11479","879","61261","1865","9148","774","19682","1017","59673","1872","28895","1244","218288","2735","98826","2683","32089","1218","18074","870",
"5001600US0613","Congressional District 13 (116th Congress), California","541564","1866","15728","983","109","84","326","112","550","229","1147","262","2216","362","1683","320","1940","381","9273","800","2212","338","5058","398","7247","712","4876","528","6517","625","15490","1111","70172","1724","8672","658","21319","1130","67008","1920","31316","1408","149543","1986","75804","1430","23045","955","20313","871",
"5001600US0614","Congressional District 14 (116th Congress), California","545120","2128","14025","1017","187","90","182","103","314","146","1126","277","2195","416","1695","293","2311","418","8822","911","1761","308","4561","600","6072","808","3361","456","4333","517","11078","717","75852","2223","9017","763","25497","1102","68855","1723","40078","1531","158778","2512","68897","1542","19348","865","16775","782",
"5001600US0615","Congressional District 15 (116th Congress), California","542826","2181","10393","745","124","72","92","55","178","105","572","169","1125","250","844","212","1283","281","6800","808","1207","274","3332","513","8298","805","4017","439","4171","456","10253","823","93999","2468","8864","644","25553","1121","72806","2143","38344","1225","152981","2816","72762","1609","11264","680","13564","839",
"5001600US0616","Congressional District 16 (116th Congress), California","430990","2188","22491","1229","163","80","371","161","1452","324","2579","438","6130","670","3750","460","4772","577","24522","1373","3772","502","9705","892","14304","1113","12717","878","15245","1021","16655","1160","91482","2521","16167","890","28310","1319","70757","1983","31218","1445","38069","1788","11471","780","3162","346","1726","308",
"5001600US0617","Congressional District 17 (116th Congress), California","556124","2413","10088","672","156","76","221","119","194","119","459","170","1136","291","1221","319","1433","336","5117","608","1138","315","2650","376","5403","684","3845","497","4156","499","9653","595","72420","2691","6323","562","18216","1024","53711","1774","34801","1395","164433","2824","125006","2637","11579","744","22765","1107",
"5001600US0618","Congressional District 18 (116th Congress), California","522046","2651","5013","563","167","90","246","168","154","113","541","243","1015","258","798","214","1139","287","4593","670","649","203","2646","557","2902","560","2522","355","2824","426","6143","663","49661","2231","6696","591","16619","885","54578","1705","30441","1318","159322","2905","114104","2388","26730","1032","32543","1040",
"5001600US0619","Congressional District 19 (116th Congress), California","510871","2839","19054","991","212","81","314","124","720","214","1244","238","3016","392","2327","385","3107","474","15415","1166","3197","486","7205","711","7990","686","6300","612","6847","616","15963","971","83041","2370","11263","783","25586","1198","70348","1918","40187","1256","119069","2149","49998","1491","9686","774","8782","600",
"5001600US0620","Congressional District 20 (116th Congress), California","469513","1047","14607","1081","56","46","63","44","1429","362","3641","555","7059","660","2977","491","3920","594","30023","1102","3010","471","10553","756","10675","997","5919","695","7834","650","11462","847","76945","2129","14246","917","24955","982","68270","2110","39508","1473","78912","1817","35259","1129","10273","755","7917","612",
"5001600US0621","Congressional District 21 (116th Congress), California","413635","2479","20730","1207","281","132","326","159","2026","392","4333","565","10156","812","5868","595","6488","695","35294","1558","4463","524","11905","962","17270","1125","13138","814","16276","1037","15960","931","94883","2391","15621","865","20867","1004","56265","1955","23998","1284","26808","1191","7661","651","2147","280","871","237",
"5001600US0622","Congressional District 22 (116th Congress), California","470272","2676","13786","1088","176","115","136","69","1116","247","1699","301","3087","429","1948","377","2223","363","14554","1086","2228","403","6634","605","7854","753","7372","638","10146","954","11726","934","91610","2862","12996","895","32633","1414","83449","2493","46020","1751","77086","1965","26755","1236","10500","733","4538","491",
"5001600US0623","Congressional District 23 (116th Congress), California","472015","2683","8961","791","4","6","135","63","432","173","792","296","2469","480","1153","319","2286","468","11886","1011","1663","370","6200","833","6934","793","10163","785","13464","1030","16117","1164","109008","3199","18601","1311","36879","1561","82877","2095","43545","1804","64628","1743","24522","1097","6078","513","3218","413",
"5001600US0624","Congressional District 24 (116th Congress), California","470879","587","9419","814","37","39","117","46","701","206","1547","318","3401","387","2397","467","1786","314","16361","1195","1788","337","4313","559","8249","831","4376","664","6968","674","7993","658","75634","2150","12301","770","30008","1129","78204","2098","41703","1485","98668","1770","42279","1426","12427","669","10202","596",
"5001600US0625","Congressional District 25 (116th Congress), California","461435","2880","8858","678","77","48","103","61","399","152","1141","368","2195","417","1004","238","1670","351","9389","662","1421","324","5182","627","6754","639","6682","550","10724","743","12889","807","93863","2455","11917","766","30715","1270","82733","2204","44196","1419","86075","1823","31606","1113","7552","543","4290","455",
"5001600US0626","Congressional District 26 (116th Congress), California","484934","1138","9524","747","94","47","41","39","837","213","1613","282","4280","476","1828","347","1929","289","23983","1351","1794","356","3148","408","7181","582","5503","695","7053","635","9470","679","82250","2028","7872","604","28927","1047","79401","1931","43384","1333","102583","2286","42167","1306","12291","770","7781","646",
"5001600US0627","Congressional District 27 (116th Congress), California","521656","2721","20395","898","178","85","193","89","200","75","859","281","2232","319","1723","290","2585","439","10632","853","1648","269","4366","436","8046","764","4241","438","4579","525","10783","679","89064","2807","6618","558","20322","984","66193","1612","40266","1351","135551","2441","59610","1767","17686","896","13686","768",
"5001600US0628","Congressional District 28 (116th Congress), California","551558","3372","12989","960","101","64","120","69","577","197","1144","274","2227","385","2011","302","2106","338","9718","794","1659","260","4106","528","7399","785","4428","517","4745","526","10058","709","87101","2499","6970","676","21186","1063","74236","2082","43263","1684","168697","2985","57575","1970","19000","1028","10142","694",
"5001600US0629","Congressional District 29 (116th Congress), California","477538","3584","22933","1196","137","63","317","116","1214","278","3946","531","6828","700","4030","467","5604","508","28212","1121","5070","485","8131","613","17500","873","9261","586","11400","673","16471","986","108273","2604","9796","676","22175","1133","63851","1583","33428","1267","75212","1995","17561","838","4243","420","1945","260",
"5001600US0630","Congressional District 30 (116th Congress), California","553033","3652","9705","820","157","68","84","52","473","151","945","200","2980","534","1457","277","2031","389","9400","893","1595","299","3691","517","5975","575","4327","485","6326","652","12109","848","85680","2445","7897","558","25581","1226","86524","2478","42157","1349","158239","2919","55593","1708","20841","1014","9266","642",
"5001600US0631","Congressional District 31 (116th Congress), California","470904","2541","10995","802","98","69","130","72","428","170","1148","228","2695","484","1727","343","1654","314","11974","864","2251","348","3789","401","13075","923","9938","747","14612","974","15303","1241","101576","2387","14588","840","34089","1459","77731","2360","38764","1629","71005","1964","29816","1431","8492","693","5026","560",
"5001600US0632","Congressional District 32 (116th Congress), California","480005","3012","21361","1014","116","57","244","111","890","176","1883","308","4328","466","2712","366","3766","478","20872","1047","2870","305","8165","725","12376","749","6389","536","9532","724","18228","1000","114574","2408","11786","611","25444","1015","73836","1791","35712","1183","74051","1831","22466","918","5171","439","3233","423",
"5001600US0633","Congressional District 33 (116th Congress), California","514264","3226","3473","380","22","28","98","89","144","74","119","57","556","144","114","67","751","241","2633","422","414","158","1082","240","1880","385","1391","289","2365","350","5082","500","44581","1648","4484","411","18305","1061","60707","1957","29833","1198","192536","3050","84608","2183","39929","1376","19157","999",
"5001600US0634","Congressional District 34 (116th Congress), California","510034","2958","23445","996","254","89","424","116","2098","342","4778","403","10597","747","4885","506","6072","532","37130","1389","4388","457","7350","630","26384","1145","7497","572","12358","961","15190","893","94213","2216","9089","666","16516","805","59987","1583","26998","1069","100723","1912","27297","1201","7991","578","4370","532",
"5001600US0635","Congressional District 35 (116th Congress), California","464616","2639","16476","929","149","80","167","69","883","210","2067","354","4699","522","3027","344","3969","512","24229","1253","3922","422","9100","745","17444","1026","11524","761","15023","1021","17484","890","108439","2464","13887","869","29784","1112","72953","1790","31513","1218","57534","1899","15863","895","3074","420","1406","197",
"5001600US0636","Congressional District 36 (116th Congress), California","524952","2891","12731","1017","134","58","279","119","676","238","1693","364","2966","467","1603","332","4065","651","17598","1304","2048","330","7449","748","11710","1059","9528","854","12214","906","15179","963","131980","2992","16130","1134","38481","1158","88396","2132","37902","1383","69141","1809","28653","1167","9419","735","4977","471",
"5001600US0637","Congressional District 37 (116th Congress), California","507451","3498","15697","714","234","91","181","92","1018","275","2306","383","4468","575","2960","458","4469","469","20013","1198","3737","445","5457","613","11645","952","6146","628","8770","639","11667","703","80285","2272","6705","521","17865","1022","75615","2187","29122","1455","119004","2107","50952","1557","18097","1146","11038","907",
"5001600US0638","Congressional District 38 (116th Congress), California","479799","2806","16656","1050","200","73","192","84","487","188","1051","215","2996","425","2203","290","2888","421","15112","919","3020","443","5720","515","9810","1023","5749","483","9312","735","16463","845","115927","2401","10736","654","26020","932","79494","1970","39928","1381","80260","2030","27137","1057","5695","467","2743","311",
"5001600US0639","Congressional District 39 (116th Congress), California","502531","2805","9178","770","168","85","143","83","375","203","781","239","1570","295","994","265","1211","295","8297","776","1923","396","3749","614","6152","706","4491","538","5165","617","10078","852","83871","2077","8151","619","26981","1063","74409","1852","43295","1615","140724","2491","49828","1142","12816","905","8181","694",
"5001600US0640","Congressional District 40 (116th Congress), California","430795","3018","23358","960","281","110","500","133","2517","377","4664","409","10543","714","6291","581","7166","519","42638","1321","5478","572","15437","898","24441","1118","9532","671","15087","898","19524","1022","99253","2223","8009","579","15972","1042","54334","1709","21034","1053","32707","1163","9099","597","2014","291","916","199",
"5001600US0641","Congressional District 41 (116th Congress), California","460724","3189","16557","1132","117","96","249","87","757","214","2360","372","3490","434","2607","459","3017","520","19184","1254","2879","487","6616","659","14052","918","8527","723","12409","982","17405","1043","116302","2524","13516","789","28400","1362","76091","2054","33909","1507","51131","1673","22211","1058","4297","386","4641","452",
"5001600US0642","Congressional District 42 (116th Congress), California","517341","3201","10292","818","57","47","80","61","322","152","1307","299","1847","357","1322","523","1844","455","8858","858","1514","301","3935","547","6476","693","5731","559","8818","862","13557","827","115864","3009","13353","876","41754","1498","97476","2905","48673","1663","88787","2483","33810","1331","6764","659","4900","530",
"5001600US0643","Congressional District 43 (116th Congress), California","488615","3169","15871","970","78","55","155","85","906","214","1916","349","4328","541","2736","430","3613","492","18699","1121","2927","383","7298","715","13503","915","6787","654","11679","887","16377","925","99243","2099","9774","656","24158","1086","79570","2272","35673","1273","92002","2196","30402","1122","6349","529","4571","523",
"5001600US0644","Congressional District 44 (116th Congress), California","444906","3240","20648","1165","170","71","349","122","1485","281","3598","407","7366","528","3762","421","6254","535","31865","1413","4514","468","9869","688","19540","1208","9617","692","15904","1091","19945","1119","104661","2515","10321","621","20313","1095","67153","2066","27033","1298","44448","1525","12759","720","2112","307","1220","232",
"5001600US0645","Congressional District 45 (116th Congress), California","537271","2816","6737","812","123","71","391","304","249","139","276","121","402","151","271","118","932","248","3411","435","638","201","1778","377","3258","629","1932","349","3046","387","8615","716","57190","2156","7054","658","25597","1166","71101","2223","44764","1770","181453","2679","80846","2342","22220","1126","14987","1024",
"5001600US0646","Congressional District 46 (116th Congress), California","464735","2486","21867","1093","198","91","394","109","1433","318","3136","431","6374","608","3541","461","4132","549","30243","1418","4289","456","8570","828","20538","1101","8780","708","11544","909","21078","1054","99406","2182","11587","811","24066","1221","65248","2167","27162","1268","67089","1991","17205","837","4218","496","2637","327",
"5001600US0647","Congressional District 47 (116th Congress), California","489502","2993","27743","1246","122","64","103","79","411","138","1080","235","1923","274","1400","227","2151","320","10164","767","2167","352","4088","452","8083","772","6361","657","7851","535","14432","889","83810","2013","8945","749","26139","1128","83193","1932","38096","1274","106975","2186","38489","1345","9893","706","5883","532",
"5001600US0648","Congressional District 48 (116th Congress), California","525822","2263","12062","896","152","76","154","82","298","106","898","243","1084","277","904","221","1766","348","6251","709","1436","292","3174","434","4483","614","4202","549","4636","572","12219","958","71608","1994","8758","637","29123","1112","81677","2147","41857","1467","151329","2463","58546","1521","19518","954","9687","688",
"5001600US0649","Congressional District 49 (116th Congress), California","496863","3162","6572","708","192","81","59","50","422","178","597","219","1471","278","1730","384","2200","395","8208","782","1372","338","3334","510","4467","707","3514","579","4397","559","8157","656","68928","2054","7998","589","28256","1262","76369","2362","41694","1832","138235","2911","58790","2094","17512","976","12389","946",
"5001600US0650","Congressional District 50 (116th Congress), California","501785","3215","9706","792","180","102","195","128","531","234","1131","332","2970","466","1414","310","2084","366","10192","1026","1771","337","3569","528","5312","621","5255","648","7033","644","11301","931","100716","2596","14843","945","38280","1544","94259","2480","43925","1312","96523","2130","36369","1250","9077","674","5149","474",
"5001600US0651","Congressional District 51 (116th Congress), California","461911","3547","17407","922","58","41","253","112","1357","317","3093","468","4973","574","3309","496","3442","444","22474","1325","3605","497","10980","898","22269","1322","9978","752","14627","707","17784","972","101181","3110","16865","958","28155","1302","77860","2244","32429","1231","50319","1888","14482","977","3255","423","1756","320",
"5001600US0652","Congressional District 52 (116th Congress), California","540319","3614","5712","677","65","51","145","89","75","65","316","147","961","308","465","183","742","197","2464","519","754","200","1468","343","2170","475","2381","407","2531","384","6569","693","52566","1823","6927","644","23685","1086","70850","2127","39977","1497","179427","2987","89046","2183","27624","1166","23399","1124",
"5001600US0653","Congressional District 53 (116th Congress), California","536331","3399","9371","815","64","53","220","206","197","91","817","232","1557","309","1155","247","1368","328","6874","796","1786","342","4398","578","5411","641","4238","567","7442","873","11601","1012","82416","2390","11566","779","34690","1286","96648","2553","47610","1743","132809","3001","51396","1840","13898","890","8799","665",
"5001600US0801","Congressional District 1 (116th Congress), Colorado","599868","829","8735","837","74","52","165","98","182","87","674","218","2059","384","1058","398","1674","323","9504","1094","1702","334","4999","669","8987","818","6977","574","9175","899","9108","719","82214","2332","20954","1166","26689","1275","76827","1826","33990","1434","181584","2803","77219","1762","24121","1035","11197","714",
"5001600US0802","Congressional District 2 (116th Congress), Colorado","547768","1372","2389","462","15","19","35","27","30","31","14","18","110","59","255","130","212","117","1434","322","538","232","1918","424","2313","426","3135","475","3316","481","3853","377","70325","2098","13389","871","26969","1139","71935","2021","42103","1302","177312","2641","87790","1928","18030","898","20348","897",
"5001600US0803","Congressional District 3 (116th Congress), Colorado","519107","844","4042","470","127","99","102","79","406","175","327","147","505","157","492","140","680","209","4162","565","1297","344","5921","617","6264","656","8426","777","9362","729","6913","618","113965","2348","24212","1173","37179","1143","88459","1924","44969","1547","107182","1920","38288","1383","9936","597","5891","538",
"5001600US0804","Congressional District 4 (116th Congress), Colorado","542819","1324","5081","533","26","35","97","56","104","57","657","206","893","245","529","147","1510","338","4782","555","1740","334","4854","481","6252","625","6276","534","7379","568","8016","543","103432","1988","24961","1211","38062","1068","84910","1725","50595","1359","126384","2168","50778","1441","8927","608","6574","518",
"5001600US0805","Congressional District 5 (116th Congress), Colorado","529748","563","3531","379","73","65","41","53","87","77","141","95","402","291","379","184","300","113","2116","409","848","245","2171","362","2896","381","5298","618","6536","774","6506","557","92594","1838","24898","1093","38713","1464","88546","2179","58570","1766","119243","2030","59452","1656","9368","622","7039","572",
