"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"5001800US0402","Congressional District 2 (118th Congress), Arizona","820500","9008","485430","8134","17861","3677","156514","4485","10278","1914","2253","1335","47849","6863","100315","8430","64840","7069","35475","5207",
"5001800US0403","Congressional District 3 (118th Congress), Arizona","835089","19754","225682","13943","79704","8753","26846","6491","21562","3812","2353","1363","173912","15695","305030","17297","275624","15832","29406","5864",
"5001800US0404","Congressional District 4 (118th Congress), Arizona","799833","15107","490866","16359","43613","6493","18347","4035","47140","5972","2576","1252","56053","7603","141238","12295","99232","10111","42006","5818",
"5001800US0405","Congressional District 5 (118th Congress), Arizona","835596","15188","580189","14114","39993","7870","14325","5525","51577","6701","471","410","38592","5382","110449","10275","70152","8470","40297","5728",
"5001800US0406","Congressional District 6 (118th Congress), Arizona","790643","15471","531861","9905","26445","3842","11884","3347","24248","3102","1269","564","58328","6543","136608","9694","98245","8928","38363","5408",
"5001800US0407","Congressional District 7 (118th Congress), Arizona","815141","15387","289948","12343","33547","5666","29753","4701","18168","3099","1467","792","166468","14453","275790","13545","246781","13709","29009","4526",
"5001800US0408","Congressional District 8 (118th Congress), Arizona","811500","19585","547043","18572","30654","5857","13290","3904","40821","5310","1025","645","58912","8558","119755","12138","84985","11228","34770","7055",
"5001800US0409","Congressional District 9 (118th Congress), Arizona","851459","13765","533033","16017","40070","8301","16929","4577","20472","3671","1951","1113","110172","12343","128832","10771","94623","9652","34209","4979",
"5001800US0501","Congressional District 1 (118th Congress), Arkansas","747672","4543","559626","4407","116579","5584","2757","873","4924","1209","2160","950","12164","2900","49462","5324","17525","3275","31937","4350",
"5001800US0502","Congressional District 2 (118th Congress), Arkansas","761676","7136","522687","5732","154834","6832","1600","604","13064","1119","203","230","20114","4597","49174","6011","18726","3875","30448","4657",
"5001800US0503","Congressional District 3 (118th Congress), Arkansas","784904","3699","499950","12408","21434","2427","13753","3872","25648","1532","11391","2044","40650","6438","172078","15351","132953","14499","39125","3846",
"5001800US0504","Congressional District 4 (118th Congress), Arkansas","751385","9248","521586","6125","144484","6150","4140","1264","5285","1491","475","322","18591","3003","56824","5315","29667","3976","27157","3541",
"5001800US0601","Congressional District 1 (118th Congress), California","758561","3027","497371","6477","13327","1933","13031","2707","43223","2729","4124","1987","64525","6044","122960","9085","75085","6540","47875","4914",
"5001800US0602","Congressional District 2 (118th Congress), California","747410","8406","515509","7453","12392","2075","17185","2942","32514","3173","1341","744","68336","8776","100133","7033","60017","6214","40116","3400",
"5001800US0603","Congressional District 3 (118th Congress), California","773866","7788","560188","8991","15174","2445","6495","1839","59082","5302","636","377","26170","3728","106121","8388","62834","6308","43287","4722",
"5001800US0604","Congressional District 4 (118th Congress), California","765203","8658","419287","9186","23165","3638","7610","2871","62820","4234","3022","1485","119002","11085","130297","10202","79634","8480","50663","5760",
"5001800US0605","Congressional District 5 (118th Congress), California","778853","16438","476924","13105","15185","2833","9244","1979","48180","5150","6938","2154","76360","10126","146022","10774","98434","8513","47588","6644",
"5001800US0606","Congressional District 6 (118th Congress), California","749993","16881","376814","11215","65281","7268","11565","3858","89580","8334","6600","2294","93839","11844","106314","8836","51634","6410","54680","6805",
"5001800US0607","Congressional District 7 (118th Congress), California","763060","16321","257806","9852","80812","7854","6996","1844","183611","8740","11659","3075","110387","11034","111789","8332","59766","6390","52023","5777",
"5001800US0608","Congressional District 8 (118th Congress), California","748189","9634","201507","9194","113620","6923","7865","2721","137200","7059","8403","2009","157422","11588","122172","9778","66944","7976","55228","5613",
"5001800US0609","Congressional District 9 (118th Congress), California","769426","4438","254879","8349","59008","4675","13164","4257","136216","4262","3703","1201","149964","12762","152492","13590","95963","11067","56529","6883",
"5001800US0610","Congressional District 10 (118th Congress), California","754064","9835","367362","8650","37196","5192","3524","1206","176614","6889","1678","1032","57697","8315","109993","10608","59060","7329","50933","6533",
"5001800US0611","Congressional District 11 (118th Congress), California","705678","8939","298743","4180","33929","3389","6686","4427","229189","7651","3259","1557","46475","6484","87397","7089","41860","4930","45537","4575",
"5001800US0612","Congressional District 12 (118th Congress), California","736597","5846","264170","8928","113214","7433","7724","3336","157477","8490","1488","1054","104329","8967","88195","7082","38414","4850","49781","5105",
"5001800US0613","Congressional District 13 (118th Congress), California","782352","13839","218641","10995","23303","3667","14244","4283","52442","5446","1678","538","278011","13894","194033","13531","164795","13297","29238","4569",
"5001800US0614","Congressional District 14 (118th Congress), California","733220","7509","199726","9794","39143","6203","7012","2155","292496","9407","7791","2005","99432","9584","87620","8889","47429","5944","40191","6733",
"5001800US0615","Congressional District 15 (118th Congress), California","719254","11158","220980","7671","18572","2938","8740","3527","277025","8597","10177","1460","80924","9301","102836","10459","70965","9295","31871","3985",
"5001800US0616","Congressional District 16 (118th Congress), California","735381","14877","329419","10868","16969","4356","7262","2660","216713","7768","2257","1351","66359","10124","96402","10119","57429","8380","38973","4359",
"5001800US0617","Congressional District 17 (118th Congress), California","740766","14316","159529","8704","13357","2727","3167","1058","429305","12381","2627","1397","65059","8560","67722","7221","34851","5956","32871","4922",
"5001800US0618","Congressional District 18 (118th Congress), California","734686","13687","159545","8535","15768","3246","14269","3995","87703","6664","3247","1697","288782","11736","165372","9946","136400","9513","28972","4313",
"5001800US0619","Congressional District 19 (118th Congress), California","745616","13091","383635","8977","13058","2132","5505","2024","146975","9180","3019","986","82994","8629","110430","8420","66088","7821","44342","3848",
"5001800US0620","Congressional District 20 (118th Congress), California","793325","17692","429886","14505","26451","4785","11501","4260","59813","7028","1552","817","107351","10046","156771","14375","123562","13460","33209","4343",
"5001800US0621","Congressional District 21 (118th Congress), California","748904","17492","207937","15330","36852","4337","13677","3305","75325","6903","671","624","228116","16876","186326","14738","158459","13878","27867","4809",
"5001800US0622","Congressional District 22 (118th Congress), California","775019","14578","234112","15093","36176","3604","15342","3740","31230","4873","2532","2178","252845","15067","202782","15319","182253","14879","20529","3126",
"5001800US0623","Congressional District 23 (118th Congress), California","756057","13183","332397","11971","62697","7530","8386","1831","32145","4636","5289","1895","106537","12127","208606","15754","169010","14039","39596","6367",
"5001800US0624","Congressional District 24 (118th Congress), California","750711","5305","428528","9383","11692","1236","11504","3502","37212","3152","1335","477","92530","7981","167910","9723","135177","8771","32733","3811",
"5001800US0625","Congressional District 25 (118th Congress), California","773601","8503","226167","11078","39662","6999","15614","3621","28268","4647","414","257","217249","15919","246227","15366","215956","13831","30271","7078",
"5001800US0626","Congressional District 26 (118th Congress), California","758064","7656","380270","11376","14635","1951","14057","5902","62021","4500","1788","1322","94834","8984","190459","12510","151378","12480","39081","4588",
"5001800US0627","Congressional District 27 (118th Congress), California","737592","12827","265227","13017","73409","8943","8295","2723","71416","8083","799","580","146007","15390","172439","14235","140093","12489","32346","5503",
"5001800US0628","Congressional District 28 (118th Congress), California","719742","12177","215013","10191","32837","6219","4435","1493","276147","10939","1897","1242","97119","8952","92294","7220","61707","6817","30587","3257",
"5001800US0629","Congressional District 29 (118th Congress), California","728732","21192","182473","10965","31636","5845","12032","3598","56263","7059","933","901","252015","17205","193380","13572","173053","13104","20327","3363",
"5001800US0630","Congressional District 30 (118th Congress), California","732048","12271","422347","13539","34277","5185","5357","1623","84987","6652","1146","673","96588","9583","87346","9271","53739","7921","33607","4271",
"5001800US0631","Congressional District 31 (118th Congress), California","730452","11163","138559","8575","17363","3414","14548","3990","142311","9839","1237","893","223525","13198","192909","12567","171289","12006","21620","3927",
"5001800US0632","Congressional District 32 (118th Congress), California","783556","21904","414341","16548","31362","4790","5821","2016","99508","8061","467","401","118531","10864","113526","10315","70719","8744","42807","5575",
"5001800US0633","Congressional District 33 (118th Congress), California","774631","13528","186633","12549","70068","7699","11636","2947","56198","5158","1533","673","298522","15591","150041","14530","118814","13317","31227","5173",
"5001800US0634","Congressional District 34 (118th Congress), California","745561","21063","108541","6844","32922","3587","19123","4189","132314","9232","869","836","328852","19398","122940","10614","93972","9502","28968","4789",
"5001800US0635","Congressional District 35 (118th Congress), California","769910","13923","147682","11820","47673","6519","16337","4129","93637","8911","1512","814","290384","18549","172685","11324","148362","11724","24323","4494",
"5001800US0636","Congressional District 36 (118th Congress), California","727412","14913","414528","14548","29297","4925","3946","1628","129758","9217","1029","547","45799","5739","103055","7886","53129","6061","49926","5878",
"5001800US0637","Congressional District 37 (118th Congress), California","740416","22056","121811","9535","152485","10667","9783","2667","48972","5148","1325","1465","249022","16072","157018","11416","131212","11204","25806","4501",
"5001800US0638","Congressional District 38 (118th Congress), California","720021","10932","136381","9125","12617","2963","15045","3686","160792","10633","2419","1324","247906","14423","144861","11960","123241","11726","21620","3213",
"5001800US0639","Congressional District 39 (118th Congress), California","770106","8806","196722","11350","62529","7243","8886","2095","43391","5117","6484","2156","325637","15155","126457","11504","101247","11110","25210","3720",
"5001800US0640","Congressional District 40 (118th Congress), California","742204","11727","381020","12910","11549","2745","6576","2952","150394","10946","2009","1600","67718","7893","122938","9037","79920","9044","43018","5063",
"5001800US0641","Congressional District 41 (118th Congress), California","797316","13078","361414","12249","40164","6458","10942","3420","72834","4837","1460","766","150160","12677","160342","11192","124873","11195","35469","4971",
"5001800US0642","Congressional District 42 (118th Congress), California","723841","13561","183712","11084","45116","5922","13685","3473","53427","6814","3055","1751","197932","13360","226914","13559","200252","12672","26662","4505",
"5001800US0643","Congressional District 43 (118th Congress), California","723043","15650","78518","7252","158354","9768","8930","2530","65301","6904","1182","722","233702","17461","177056","14301","149597","13968","27459","4516",
"5001800US0644","Congressional District 44 (118th Congress), California","735344","14983","160072","9581","80916","8795","11056","2615","85626","7425","7817","2767","210914","14199","178943","12150","141213","11348","37730","4562",
"5001800US0645","Congressional District 45 (118th Congress), California","752508","9802","216276","9860","17713","3647","4406","1732","293495","12630","3978","1896","101678","10448","114962","10804","86621","9808","28341","3794",
"5001800US0646","Congressional District 46 (118th Congress), California","749454","11043","183332","11772","13594","3232","10635","2920","124297","9605","1656","786","256970","15133","158970","10489","142984","10928","15986","2906",
"5001800US0647","Congressional District 47 (118th Congress), California","752940","3628","400076","12501","9555","2441","4901","1620","182232","10971","2822","1534","41683","6535","111671","8981","63262","7762","48409","4777",
"5001800US0648","Congressional District 48 (118th Congress), California","766556","13255","443566","13913","31102","6201","8712","1739","47394","5317","2232","958","92585","10970","140965","12025","100137","11186","40828","4509",
"5001800US0649","Congressional District 49 (118th Congress), California","752364","9437","447874","13818","17635","3517","7284","2576","54801","6461","3042","1438","60135","8039","161593","14946","113368","12839","48225","6262",
"5001800US0650","Congressional District 50 (118th Congress), California","748969","16234","432283","14132","20441","3375","5441","1513","111238","7433","2544","1152","54506","7664","122516","8348","78042","7528","44474","5506",
"5001800US0651","Congressional District 51 (118th Congress), California","757528","15991","380178","13726","39878","5270","3968","1526","125912","7596","3703","1783","74809","9850","129080","9466","78050","8191","51030","4901",
"5001800US0652","Congressional District 52 (118th Congress), California","749240","15138","155687","10277","56292","5803","11440","3581","107014","8796","5542","2012","198856","12149","214409","12564","170022","12894","44387","7517",
"5001800US0801","Congressional District 1 (118th Congress), Colorado","720042","1959","431271","6906","63694","4031","8093","2139","27407","1912","553","356","67690","9129","121334","9434","86566","9277","34768","4537",
"5001800US0802","Congressional District 2 (118th Congress), Colorado","726112","6687","572839","8143","5567","1084","4038","1911","22024","2536","1131","747","25627","5017","94886","6656","67283","6543","27603","2730",
"5001800US0803","Congressional District 3 (118th Congress), Colorado","731516","3874","543880","6394","7593","1465","14638","2245","5961","1215","351","327","48439","5797","110654","7701","83836","6783","26818","3015",
"5001800US0804","Congressional District 4 (118th Congress), Colorado","748891","10079","590328","10404","11371","1965","3856","1054","29840","2797","546","400","27539","3701","85411","5677","51843","5327","33568","3039",
"5001800US0805","Congressional District 5 (118th Congress), Colorado","732858","1737","514430","6900","43107","3856","9954","3710","21528","1968","2152","776","35405","5567","106282","8950","58745","7260","47537","4516",
"5001800US0806","Congressional District 6 (118th Congress), Colorado","718693","6524","428323","8596","75915","4651","9125","2544","36976","3239","1414","678","58456","7508","108484","8660","67081","7882","41403","4750",
"5001800US0807","Congressional District 7 (118th Congress), Colorado","724362","5267","575042","7413","10882","1883","5730","1626","22780","1942","454","310","23062","4146","86412","6146","61741","5579","24671","2819",
"5001800US0808","Congressional District 8 (118th Congress), Colorado","737452","7823","450594","10773","17390","3418","15917","8394","23665","2359","315","243","88620","9812","140951","10932","111187","9924","29764","4672",
"5001800US0901","Congressional District 1 (118th Congress), Connecticut","718849","8365","424257","11378","111759","5795","2039","1198","41985","4263","271","453","55504","6240","83034","7337","44796","6154","38238","5296",
"5001800US0902","Congressional District 2 (118th Congress), Connecticut","727411","8055","582234","9632","26715","3632","3215","1257","28343","2945","48","84","22698","4156","64158","6488","31902","5765","32256","4353",
"5001800US0903","Congressional District 3 (118th Congress), Connecticut","735042","8594","458471","10008","104916","7327","1274","655","31820","2843","81","114","59480","6571","79000","9166","52242","7904","26758","5237",
"5001800US0904","Congressional District 4 (118th Congress), Connecticut","710465","5996","424189","8994","78797","5770","2662","1534","42620","2596","434","582","75578","9466","86185","9580","64933","8230","21252","3539",
"5001800US0905","Congressional District 5 (118th Congress), Connecticut","734438","11151","468704","12125","58042","7054","1079","630","30301","4411","380","336","73946","9478","101986","9773","72507","9113","29479","6112",
"5001800US1000","Congressional District (at Large) (118th Congress), Delaware","1018396","*****","610378","4037","224761","4691","3670","1380","41501","1735","86","140","40100","5080","97900","6031","57577","5620","40323","4352",
"5001800US1198","Delegate District (at Large) (118th Congress), District of Columbia","671803","*****","257963","3475","282578","3557","3130","1171","27961","1505","836","472","30768","4960","68567","5344","34910","3814","33657","3766",
"5001800US1201","Congressional District 1 (118th Congress), Florida","789347","4092","564088","5831","101496","3336","2304","823","21496","3176","754","567","25848","3866","73361","5940","29283","4179","44078","4299",
"5001800US1202","Congressional District 2 (118th Congress), Florida","792422","4329","514568","6202","177862","4392","3808","1449","15296","1517","746","642","19354","3141","60788","5179","27204","4235","33584","3776",
"5001800US1203","Congressional District 3 (118th Congress), Florida","794723","9231","541473","10440","119907","6842","2213","1418","22115","2160","189","335","26774","5778","82052","7354","47436","6346","34616","4576",
"5001800US1204","Congressional District 4 (118th Congress), Florida","801792","16022","442806","10566","242589","11357","1383","721","18001","3421","265","233","28526","6197","68222","8211","34763","6359","33459","5705",
"5001800US1205","Congressional District 5 (118th Congress), Florida","801685","16985","535134","12269","93805","9697","1603","1243","48658","3842","334","316","29611","6610","92540","9795","53734","7663","38806","4778",
"5001800US1206","Congressional District 6 (118th Congress), Florida","812621","16345","592303","15019","84720","6722","2045","1454","13315","2605","577","616","35565","6477","84096","9493","54023","8164","30073","4272",
"5001800US1207","Congressional District 7 (118th Congress), Florida","788222","7535","511204","8286","74116","5352","1963","763","33928","2226","163","237","58553","7748","108295","8501","81092","8186","27203","5238",
"5001800US1208","Congressional District 8 (118th Congress), Florida","801682","2068","595597","5351","74325","4543","3303","2029","18367","1681","572","167","26794","5047","82724","6598","51930","5774","30794","4446",
"5001800US1209","Congressional District 9 (118th Congress), Florida","821662","19029","296672","14913","94511","10103","4173","5188","34345","6526","1051","1299","185992","14976","204918","15046","179312","14294","25606","5205",
"5001800US1210","Congressional District 10 (118th Congress), Florida","766928","20897","305989","13352","196934","9716","3277","1979","37413","5392","1054","929","74269","9620","147992","12807","119251","10554","28741","5588",
"5001800US1211","Congressional District 11 (118th Congress), Florida","822462","17755","490878","12686","107103","10625","4224","3196","30235","4793","63","116","50705","7607","139254","12407","106964","11530","32290","5667",
"5001800US1212","Congressional District 12 (118th Congress), Florida","806076","9606","631421","7416","40187","3589","2488","765","16158","2885","970","906","31719","4642","83133","7091","60114","6303","23019","2982",
"5001800US1213","Congressional District 13 (118th Congress), Florida","763693","6100","586130","7167","51761","5536","1722","871","25465","3092","428","404","21984","4240","76203","5945","49794","4925","26409","3671",
"5001800US1214","Congressional District 14 (118th Congress), Florida","782155","17877","393580","12175","136992","11264","3137","1605","30797","4776","1034","749","49472","6479","167143","10791","137914","10752","29229","4268",
"5001800US1215","Congressional District 15 (118th Congress), Florida","817831","21314","440806","15294","109294","11380","7441","3400","37897","5659","347","356","68000","9320","154046","10385","117580","10533","36466","6164",
"5001800US1216","Congressional District 16 (118th Congress), Florida","824961","16011","529263","13783","107265","10333","3348","2037","26875","4127","62","112","43697","8315","114451","12127","86299","11185","28152","4752",
"5001800US1217","Congressional District 17 (118th Congress), Florida","839779","9671","642320","9602","47302","5054","2434","1976","13963","1667","359","317","23082","4509","110319","9117","90015","8940","20304","2547",
"5001800US1218","Congressional District 18 (118th Congress), Florida","833693","12709","471881","11894","111404","6487","7728","3343","11898","1947","126","102","107956","10655","122700","8963","100923","8456","21777","3549",
"5001800US1219","Congressional District 19 (118th Congress), Florida","802244","12054","585941","11279","45987","5688","4171","2949","14309","2109","168","204","24806","4969","126862","10912","103572","10296","23290","3984",
"5001800US1220","Congressional District 20 (118th Congress), Florida","768934","16999","180226","10356","375199","15191","2573","1504","21204","4577","0","239","45519","7840","144213","12314","113642","9994","30571","6705",
"5001800US1221","Congressional District 21 (118th Congress), Florida","807943","10348","538169","9553","103756","7457","2677","1726","21466","3416","685","617","37016","5726","104174","10394","78757","9196","25417","4637",
"5001800US1222","Congressional District 22 (118th Congress), Florida","783947","14821","400971","10017","143735","9467","1734","885","21136","2975","700","636","92290","8568","123381","11448","110121","11362","13260","2630",
"5001800US1223","Congressional District 23 (118th Congress), Florida","768707","15272","415404","13284","118488","13722","2032","1361","27409","4825","458","402","46017","7058","158899","10406","123588","9545","35311","6998",
"5001800US1224","Congressional District 24 (118th Congress), Florida","791673","18650","193228","11491","314952","15097","3017","1641","12042","2251","70","122","63150","9189","205214","13822","190312","13894","14902","3519",
"5001800US1225","Congressional District 25 (118th Congress), Florida","767802","11806","328637","13065","115815","9591","1469","683","30698","4873","649","624","52152","8204","238382","12182","213241","11664","25141","5795",
"5001800US1226","Congressional District 26 (118th Congress), Florida","796673","15683","245130","13115","47669","7539","9387","3876","9492","2738","155","279","72884","7491","411956","12473","397978","13233","13978","3534",
"5001800US1227","Congressional District 27 (118th Congress), Florida","754619","18976","234161","10011","39875","5802","2083","1412","14716","2297","264","440","55349","7753","408171","15919","391140","15370","17031","3428",
"5001800US1228","Congressional District 28 (118th Congress), Florida","740547","18599","237596","12243","68371","9000","3111","2915","11818","2720","203","332","60527","7868","358921","15234","344592","15329","14329","3193",
"5001800US1301","Congressional District 1 (118th Congress), Georgia","790309","2899","465712","4251","221031","5761","3338","1581","16011","1585","1285","938","22813","4321","60119","6220","23614","3384","36505","5611",
"5001800US1302","Congressional District 2 (118th Congress), Georgia","755007","10329","304368","6510","369429","8697","3073","1514","9593","1768","536","516","24818","3943","43190","4864","17791","4291","25399","4464",
"5001800US1303","Congressional District 3 (118th Congress), Georgia","785113","8404","518889","5915","177658","7147","4900","2403","17466","2526","233","296","14207","3249","51760","6175","17887","3282","33873","5282",
"5001800US1304","Congressional District 4 (118th Congress), Georgia","781395","12669","214697","6070","428144","12012","4031","1570","42841","3231","33","11","34749","5424","56900","7632","26383","5279","30517","5963",
"5001800US1305","Congressional District 5 (118th Congress), Georgia","759771","13556","275700","8212","364852","13834","1763","953","36535","3196","210","328","28628","5766","52083","7249","23357","4338","28726","5112",
"5001800US1306","Congressional District 6 (118th Congress), Georgia","790519","11803","524515","12402","63758","7622","1993","1401","95081","5648","483","510","23858","4689","80831","7240","45652","5402","35179","5110",
"5001800US1307","Congressional District 7 (118th Congress), Georgia","776248","13688","247604","9337","240265","10529","2764","1281","103699","7374","664","637","100815","10580","80437","10127","51810","8656","28627","4743",
"5001800US1308","Congressional District 8 (118th Congress), Georgia","769408","8949","455465","6814","222201","7865","1834","720","12141","2396","306","366","20231","4059","57230","7519","24009","3916","33221","5800",
"5001800US1309","Congressional District 9 (118th Congress), Georgia","794277","14567","518978","9630","76989","8626","4340","2058","54667","5810","352","423","48138","7185","90813","8009","64020","6622","26793","4330",
"5001800US1310","Congressional District 10 (118th Congress), Georgia","806637","10485","502532","7608","196862","10146","2858","1549","18639","1859","1103","707","21057","4314","63586","6101","32587","4457","30999","4299",
"5001800US1311","Congressional District 11 (118th Congress), Georgia","786646","11951","499318","8998","132637","8247","7423","3345","28585","3659","607","583","41511","7107","76565","7787","45206","7599","31359","4097",
"5001800US1312","Congressional District 12 (118th Congress), Georgia","770831","3344","406445","3967","280034","5867","3012","1131","14021","1112","412","462","14549","2935","52358","5431","18398","2914","33960","5448",
"5001800US1313","Congressional District 13 (118th Congress), Georgia","767394","17403","121423","8182","503043","15732","4294","3330","28898","3358","923","1343","43811","8198","65002","10151","37663","6942","27339","5962",
"5001800US1314","Congressional District 14 (118th Congress), Georgia","779321","8311","539213","6613","107298","8236","9604","4438","6850","2002","1319","1424","37180","5121","77857","7586","44010","5597","33847","4799",
"5001800US1501","Congressional District 1 (118th Congress), Hawaii","717738","9345","115640","4291","14934","1798","1819","841","345582","7424","55895","5752","12772","3138","171096","9362","15770","3219","155326","8995",
"5001800US1502","Congressional District 2 (118th Congress), Hawaii","722458","9345","203478","4711","11076","1884","2281","856","161171","8696","87549","7223","15177","2924","241726","11598","18263","3018","223463","11168",
"5001800US1601","Congressional District 1 (118th Congress), Idaho","984950","4945","811615","8433","5851","1264","14049","3038","10974","1668","1629","878","42386","5200","98446","7534","58260","6626","40186","3838",
"5001800US1602","Congressional District 2 (118th Congress), Idaho","954083","4945","776429","8051","6838","1610","10831","1579","15053","2167","1637","706","51569","4975","91726","7104","61587","6407","30139","3322",
"5001800US1701","Congressional District 1 (118th Congress), Illinois","728550","17294","284667","10738","351261","14376","3461","1580","16520","2992","107","178","25061","6410","47473","6314","29353","5568","18120","3786",
"5001800US1702","Congressional District 2 (118th Congress), Illinois","730809","14818","266521","9322","334699","12552","3053","1824","9005","2077","427","338","61185","9170","55919","6682","30462","4839","25457","4185",
"5001800US1703","Congressional District 3 (118th Congress), Illinois","708538","18852","323012","12489","36378","6212","12704","3773","56878","8244","204","246","144889","12369","134473","12140","109681","10424","24792","3992",
"5001800US1704","Congressional District 4 (118th Congress), Illinois","718854","18279","218767","14009","36251","5615","16490","4072","32050","4437","360","360","249632","19222","165304","13249","148367","13751","16937","3534",
"5001800US1705","Congressional District 5 (118th Congress), Illinois","732819","20964","524489","15734","22200","4771","3744","2812","79896","8885","0","206","33537","5624","68953","7827","45476","6655","23477","3765",
"5001800US1706","Congressional District 6 (118th Congress), Illinois","737763","12878","526731","13269","39072","6559","4138","2107","41065","4646","115","195","44887","7589","81755","7797","59472","7148","22283","4085",
"5001800US1707","Congressional District 7 (118th Congress), Illinois","758917","22153","242099","13677","316388","15897","5748","2829","65082","7676","748","464","56881","9518","71971","9538","48560","8447","23411","6600",
"5001800US1708","Congressional District 8 (118th Congress), Illinois","749823","10056","418128","12333","34361","5204","7371","3013","99441","7067","2253","1902","84373","10529","103896","10550","82953","10197","20943","3784",
"5001800US1709","Congressional District 9 (118th Congress), Illinois","730979","16925","449896","13359","54757","6344","2962","1428","108724","8574","465","323","40585","8119","73590","7870","44835","6785","28755","4503",
"5001800US1710","Congressional District 10 (118th Congress), Illinois","744016","7627","458578","9583","48449","5440","8484","2811","61198","4813","761","1045","63989","9571","102557","10748","80834","9387","21723","3493",
"5001800US1711","Congressional District 11 (118th Congress), Illinois","766225","12693","500120","12178","43916","5502","3534","1923","71963","5674","1133","1701","55256","8445","90303","7908","65314","7425","24989","3981",
"5001800US1712","Congressional District 12 (118th Congress), Illinois","748293","4879","652456","5214","36299","3527","761","370","6739","858","9","15","6359","1753","45670","3771","15225","1898","30445","2968",
"5001800US1713","Congressional District 13 (118th Congress), Illinois","739838","10747","506980","10626","129338","7100","2757","1568","30704","2143","288","479","9731","2690","60040","6055","19118","2665","40922","5384",
"5001800US1714","Congressional District 14 (118th Congress), Illinois","756472","8592","475307","11093","72215","5091","5273","1903","37054","3462","58","96","64816","7357","101749","9568","77921","9101","23828","3309",
"5001800US1715","Congressional District 15 (118th Congress), Illinois","746507","10345","678071","9597","25300","4098","1585","763","6156","1585","24","53","5161","1423","30210","3367","11149","2137","19061","2508",
"5001800US1716","Congressional District 16 (118th Congress), Illinois","745274","10830","640523","10075","19433","4537","1273","506","15744","2518","103","114","12258","2604","55940","5973","32606","4798","23334","3195",
"5001800US1717","Congressional District 17 (118th Congress), Illinois","738355","9136","517182","8577","89407","5712","3630","976","16692","2588","297","469","33524","5188","77623","7589","40041","5845","37582","5065",
"5001800US1801","Congressional District 1 (118th Congress), Indiana","755538","3571","479343","5786","137282","3117","3732","1946","10183","1035","0","207","48662","5958","76336","6807","56426","5763","19910","3242",
