"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US1311","Congressional District 11 (115th Congress), Georgia","72445","2235",
"5001500US1312","Congressional District 12 (115th Congress), Georgia","43177","2459",
"5001500US1313","Congressional District 13 (115th Congress), Georgia","55682","2240",
"5001500US1314","Congressional District 14 (115th Congress), Georgia","50132","1857",
"5001500US1501","Congressional District 1 (115th Congress), Hawaii","80083","2198",
"5001500US1502","Congressional District 2 (115th Congress), Hawaii","75289","2421",
"5001500US1601","Congressional District 1 (115th Congress), Idaho","53561","2022",
"5001500US1602","Congressional District 2 (115th Congress), Idaho","51307","1100",
"5001500US1701","Congressional District 1 (115th Congress), Illinois","50744","1830",
"5001500US1702","Congressional District 2 (115th Congress), Illinois","50391","1352",
"5001500US1703","Congressional District 3 (115th Congress), Illinois","65230","2656",
"5001500US1704","Congressional District 4 (115th Congress), Illinois","53955","2658",
"5001500US1705","Congressional District 5 (115th Congress), Illinois","82210","2171",
"5001500US1706","Congressional District 6 (115th Congress), Illinois","98889","2466",
"5001500US1707","Congressional District 7 (115th Congress), Illinois","58444","3638",
"5001500US1708","Congressional District 8 (115th Congress), Illinois","69386","1910",
"5001500US1709","Congressional District 9 (115th Congress), Illinois","70552","1630",
"5001500US1710","Congressional District 10 (115th Congress), Illinois","80229","2996",
"5001500US1711","Congressional District 11 (115th Congress), Illinois","75446","1890",
"5001500US1712","Congressional District 12 (115th Congress), Illinois","48570","2180",
"5001500US1713","Congressional District 13 (115th Congress), Illinois","51129","1228",
"5001500US1714","Congressional District 14 (115th Congress), Illinois","92461","2744",
"5001500US1715","Congressional District 15 (115th Congress), Illinois","52527","1475",
"5001500US1716","Congressional District 16 (115th Congress), Illinois","60326","1104",
"5001500US1717","Congressional District 17 (115th Congress), Illinois","48036","1375",
"5001500US1718","Congressional District 18 (115th Congress), Illinois","65048","1719",
"5001500US1801","Congressional District 1 (115th Congress), Indiana","56293","1860",
"5001500US1802","Congressional District 2 (115th Congress), Indiana","53440","1487",
"5001500US1803","Congressional District 3 (115th Congress), Indiana","53197","1381",
"5001500US1804","Congressional District 4 (115th Congress), Indiana","56721","1546",
"5001500US1805","Congressional District 5 (115th Congress), Indiana","71573","2281",
"5001500US1806","Congressional District 6 (115th Congress), Indiana","52636","1592",
"5001500US1807","Congressional District 7 (115th Congress), Indiana","42630","1323",
"5001500US1808","Congressional District 8 (115th Congress), Indiana","50666","1062",
"5001500US1809","Congressional District 9 (115th Congress), Indiana","54504","1689",
"5001500US1901","Congressional District 1 (115th Congress), Iowa","57295","1748",
"5001500US1902","Congressional District 2 (115th Congress), Iowa","54758","1747",
"5001500US1903","Congressional District 3 (115th Congress), Iowa","65023","1552",
"5001500US1904","Congressional District 4 (115th Congress), Iowa","55496","1560",
"5001500US2001","Congressional District 1 (115th Congress), Kansas","49380","1271",
"5001500US2002","Congressional District 2 (115th Congress), Kansas","53483","1603",
"5001500US2003","Congressional District 3 (115th Congress), Kansas","74120","1940",
"5001500US2004","Congressional District 4 (115th Congress), Kansas","53657","1369",
"5001500US2101","Congressional District 1 (115th Congress), Kentucky","41930","1157",
"5001500US2102","Congressional District 2 (115th Congress), Kentucky","50289","1595",
"5001500US2103","Congressional District 3 (115th Congress), Kentucky","53677","1778",
"5001500US2104","Congressional District 4 (115th Congress), Kentucky","62095","1622",
"5001500US2105","Congressional District 5 (115th Congress), Kentucky","31731","1257",
"5001500US2106","Congressional District 6 (115th Congress), Kentucky","52156","1308",
"5001500US2201","Congressional District 1 (115th Congress), Louisiana","58199","2472",
"5001500US2202","Congressional District 2 (115th Congress), Louisiana","37340","1750",
"5001500US2203","Congressional District 3 (115th Congress), Louisiana","47741","1719",
"5001500US2204","Congressional District 4 (115th Congress), Louisiana","37102","1362",
"5001500US2205","Congressional District 5 (115th Congress), Louisiana","37415","1492",
"5001500US2206","Congressional District 6 (115th Congress), Louisiana","62374","1990",
"5001500US2301","Congressional District 1 (115th Congress), Maine","64599","1713",
"5001500US2302","Congressional District 2 (115th Congress), Maine","48603","1219",
"5001500US2401","Congressional District 1 (115th Congress), Maryland","73206","2567",
"5001500US2402","Congressional District 2 (115th Congress), Maryland","68204","2696",
"5001500US2403","Congressional District 3 (115th Congress), Maryland","87732","3150",
"5001500US2404","Congressional District 4 (115th Congress), Maryland","81151","1862",
"5001500US2405","Congressional District 5 (115th Congress), Maryland","96325","2312",
"5001500US2406","Congressional District 6 (115th Congress), Maryland","79247","2829",
"5001500US2407","Congressional District 7 (115th Congress), Maryland","60929","2286",
"5001500US2408","Congressional District 8 (115th Congress), Maryland","100953","1898",
"5001500US2501","Congressional District 1 (115th Congress), Massachusetts","55465","1303",
"5001500US2502","Congressional District 2 (115th Congress), Massachusetts","67531","2283",
"5001500US2503","Congressional District 3 (115th Congress), Massachusetts","75654","2635",
"5001500US2504","Congressional District 4 (115th Congress), Massachusetts","100742","1910",
"5001500US2505","Congressional District 5 (115th Congress), Massachusetts","98775","4139",
"5001500US2506","Congressional District 6 (115th Congress), Massachusetts","85951","2617",
"5001500US2507","Congressional District 7 (115th Congress), Massachusetts","64310","2188",
"5001500US2508","Congressional District 8 (115th Congress), Massachusetts","90323","1871",
"5001500US2509","Congressional District 9 (115th Congress), Massachusetts","71685","2311",
"5001500US2601","Congressional District 1 (115th Congress), Michigan","48416","1051",
"5001500US2602","Congressional District 2 (115th Congress), Michigan","56103","1373",
"5001500US2603","Congressional District 3 (115th Congress), Michigan","58999","2243",
"5001500US2604","Congressional District 4 (115th Congress), Michigan","49448","1274",
"5001500US2605","Congressional District 5 (115th Congress), Michigan","44383","1293",
"5001500US2606","Congressional District 6 (115th Congress), Michigan","53414","1406",
"5001500US2607","Congressional District 7 (115th Congress), Michigan","58899","1555",
"5001500US2608","Congressional District 8 (115th Congress), Michigan","71702","1716",
"5001500US2609","Congressional District 9 (115th Congress), Michigan","58742","1822",
"5001500US2610","Congressional District 10 (115th Congress), Michigan","63156","2281",
"5001500US2611","Congressional District 11 (115th Congress), Michigan","82545","2064",
"5001500US2612","Congressional District 12 (115th Congress), Michigan","57034","1277",
"5001500US2613","Congressional District 13 (115th Congress), Michigan","35365","1163",
"5001500US2614","Congressional District 14 (115th Congress), Michigan","46500","1215",
"5001500US2701","Congressional District 1 (115th Congress), Minnesota","61310","1156",
"5001500US2702","Congressional District 2 (115th Congress), Minnesota","81885","1618",
"5001500US2703","Congressional District 3 (115th Congress), Minnesota","89442","2231",
"5001500US2704","Congressional District 4 (115th Congress), Minnesota","68684","1895",
"5001500US2705","Congressional District 5 (115th Congress), Minnesota","63202","1452",
"5001500US2706","Congressional District 6 (115th Congress), Minnesota","79826","1543",
"5001500US2707","Congressional District 7 (115th Congress), Minnesota","55745","1237",
"5001500US2708","Congressional District 8 (115th Congress), Minnesota","56055","1310",
"5001500US2801","Congressional District 1 (115th Congress), Mississippi","47681","1761",
"5001500US2802","Congressional District 2 (115th Congress), Mississippi","35842","1247",
"5001500US2803","Congressional District 3 (115th Congress), Mississippi","45475","2390",
"5001500US2804","Congressional District 4 (115th Congress), Mississippi","45442","1894",
"5001500US2901","Congressional District 1 (115th Congress), Missouri","45789","1577",
"5001500US2902","Congressional District 2 (115th Congress), Missouri","79497","2178",
"5001500US2903","Congressional District 3 (115th Congress), Missouri","64529","2104",
"5001500US2904","Congressional District 4 (115th Congress), Missouri","50963","1053",
"5001500US2905","Congressional District 5 (115th Congress), Missouri","50663","1065",
"5001500US2906","Congressional District 6 (115th Congress), Missouri","58778","1712",
"5001500US2907","Congressional District 7 (115th Congress), Missouri","47225","1379",
"5001500US2908","Congressional District 8 (115th Congress), Missouri","40542","1291",
"5001500US3000","Congressional District (at Large) (115th Congress), Montana","53386","1427",
"5001500US3101","Congressional District 1 (115th Congress), Nebraska","60341","1353",
"5001500US3102","Congressional District 2 (115th Congress), Nebraska","66390","1799",
"5001500US3103","Congressional District 3 (115th Congress), Nebraska","52434","1359",
"5001500US3201","Congressional District 1 (115th Congress), Nevada","41281","917",
"5001500US3202","Congressional District 2 (115th Congress), Nevada","61225","1193",
"5001500US3203","Congressional District 3 (115th Congress), Nevada","70804","1343",
"5001500US3204","Congressional District 4 (115th Congress), Nevada","59714","1738",
"5001500US3301","Congressional District 1 (115th Congress), New Hampshire","73488","2118",
"5001500US3302","Congressional District 2 (115th Congress), New Hampshire","73249","2654",
"5001500US3401","Congressional District 1 (115th Congress), New Jersey","69804","2074",
"5001500US3402","Congressional District 2 (115th Congress), New Jersey","65467","2039",
"5001500US3403","Congressional District 3 (115th Congress), New Jersey","82301","2271",
"5001500US3404","Congressional District 4 (115th Congress), New Jersey","86365","3860",
"5001500US3405","Congressional District 5 (115th Congress), New Jersey","100607","2770",
"5001500US3406","Congressional District 6 (115th Congress), New Jersey","82451","2573",
"5001500US3407","Congressional District 7 (115th Congress), New Jersey","113993","4408",
"5001500US3408","Congressional District 8 (115th Congress), New Jersey","59257","3021",
"5001500US3409","Congressional District 9 (115th Congress), New Jersey","67624","3531",
"5001500US3410","Congressional District 10 (115th Congress), New Jersey","54440","3125",
"5001500US3411","Congressional District 11 (115th Congress), New Jersey","112348","3281",
"5001500US3412","Congressional District 12 (115th Congress), New Jersey","85595","2327",
"5001500US3501","Congressional District 1 (115th Congress), New Mexico","50159","1674",
"5001500US3502","Congressional District 2 (115th Congress), New Mexico","42507","1557",
"5001500US3503","Congressional District 3 (115th Congress), New Mexico","47325","2030",
"5001500US3601","Congressional District 1 (115th Congress), New York","92284","2670",
"5001500US3602","Congressional District 2 (115th Congress), New York","97387","3670",
"5001500US3603","Congressional District 3 (115th Congress), New York","107412","4410",
"5001500US3604","Congressional District 4 (115th Congress), New York","102205","2488",
"5001500US3605","Congressional District 5 (115th Congress), New York","70481","3013",
"5001500US3606","Congressional District 6 (115th Congress), New York","62278","1722",
"5001500US3607","Congressional District 7 (115th Congress), New York","56197","2590",
"5001500US3608","Congressional District 8 (115th Congress), New York","52956","2870",
"5001500US3609","Congressional District 9 (115th Congress), New York","57453","3027",
"5001500US3610","Congressional District 10 (115th Congress), New York","93629","5522",
"5001500US3611","Congressional District 11 (115th Congress), New York","72633","2254",
