Variable,Estimate,Est.Error,Q2.5,Q97.5
leverage_ne_rawM2,-0.20747756604551218,2.4450676722991416,-4.750005004105425,4.683927231484231
leverage_ne_raw0,0.09857966584197816,2.526767413045587,-5.368377831841829,4.9292993944178
leverage_pl_raw2,0.06435751951553977,2.405981651797422,-4.701626164581965,4.747044163789588
leverage_pl_raw1,0.03606157931179915,2.4464831204459587,-4.713907833807158,4.657945974825424
leverage_ne_rawM1,0.027157332533244607,2.3809859921284717,-4.673288769135425,4.591762842967806
leverage_pl_raw3,-0.024486275761983888,2.383157594237942,-4.772964992821904,4.721847324256815
