"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"5001800US2407","Congressional District 7 (118th Congress), Maryland","744512","13752","223413","7280","410382","10148","4952","3413","22632","2757","63","107","40002","8106","43068","5661","15956","4346","27112","3956",
"5001800US2408","Congressional District 8 (118th Congress), Maryland","771551","11840","350014","8361","138017","7321","3018","1835","104976","5750","437","339","79552","9973","95537","8500","50810","6564","44727","6124",
"5001800US2501","Congressional District 1 (118th Congress), Massachusetts","767012","8900","554663","10509","47495","3645","2310","1260","16029","1830","340","296","46870","7200","99305","9343","69015","7331","30290","5655",
"5001800US2502","Congressional District 2 (118th Congress), Massachusetts","798884","12578","571077","14629","35671","4904","2343","1743","60051","3955","253","311","37369","6577","92120","8518","65452","7504","26668","4354",
"5001800US2503","Congressional District 3 (118th Congress), Massachusetts","767022","11107","466145","12917","38514","6897","1418","1145","66319","6940","5","10","105175","10254","89446","9185","66666","8162","22780","4200",
"5001800US2504","Congressional District 4 (118th Congress), Massachusetts","783039","9347","595417","12693","30656","4718","1701","1021","56435","6095","205","265","31173","6798","67452","7114","41621","6342","25831","3080",
"5001800US2505","Congressional District 5 (118th Congress), Massachusetts","776923","10719","497931","11810","43449","5081","2989","1894","100173","6671","513","539","40922","6558","90946","8954","58247","7191","32699","5225",
"5001800US2506","Congressional District 6 (118th Congress), Massachusetts","785015","6978","603373","9763","28248","2958","2436","1815","35574","3840","217","182","43092","6423","72075","8730","45620","6473","26455","5981",
"5001800US2507","Congressional District 7 (118th Congress), Massachusetts","744098","11321","298029","9625","160157","9723","1778","1039","85040","5452","1153","885","71440","8091","126501","9250","81909","8679","44592","5318",
"5001800US2508","Congressional District 8 (118th Congress), Massachusetts","791775","11603","510642","11610","85008","7322","1443","940","85366","5846","120","198","40494","7191","68702","7102","44192","6042","24510","4383",
"5001800US2509","Congressional District 9 (118th Congress), Massachusetts","787631","7718","653690","9700","23389","4047","3340","1494","10626","2822","349","497","30006","5685","66231","7108","45902","6248","20329","3439",
